Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  100
Partition function (log Z): -42.473933955724

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9965596095912915
Position 2974: 0.7173053503329453
Position 1916: 0.46028652072156173
Position 8157: 0.37227891283471776
Position 2663: 0.31185580987202893
Position 1580: 0.18875463629885403
Position 3013: 0.10213628468678537
Position 5497: 0.09284694737091709
Position 2628: 0.06585680590325534
Position 1968: 0.06129898400954372
Position 1141: 0.06035417419900452
Position 2668: 0.03235585220080796
Position 784: 0.0322317415423732
Position 2738: 0.02821507905842343
Position 597: 0.013106684321320096
Position 613: 0.009541097796595783
Position 1862: 0.0069488694529284654
Position 1291: 0.00244608898662034
Position 1822: 0.0020979672529145774
Position 299: 0.000519250569577061
Position 1406: 0.0004094841852346937
Position 446: 6.954257886002786e-05
Position 284: 5.249389738731204e-05
Position 296: 4.453336336512218e-05
Position 277: 2.1970070653522382e-07
Position 106: 2.9062033658680533e-08
Position 207: 2.416850013958827e-08
Position 167: 8.28475166165589e-10
Position 109: 6.965472412273097e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8273476008820467
Position 8064: 0.7535937612392822
Position 2520: 0.43572604406461674
Position 1812: 0.4275578683979053
Position 17404: 0.31908921790556827
Position 5415: 0.19577886700736744
Position 1500: 0.12473064113609295
Position 4403: 0.10183691422421451
Position 1682: 0.10125039276582379
Position 967: 0.06170646078758196
Position 12684: 0.03979712418574127
Position 410: 0.0335702966442029
Position 1376: 0.033520746332213365
Position 1470: 0.024785077393816385
Position 7571: 0.014350294278664352
Position 8254: 0.013392570743407425
Position 612: 0.009574352194729867
Position 2542: 0.006321082599279057
Position 673: 0.006180195593514912
Position 1416: 0.005547113544757045
Position 5025: 0.0042409331897585644
Position 4423: 0.0039060504439772104
Position 3138: 0.0036516279542745584
Position 630: 0.003584452328436405
Position 1528: 0.0022055121716062108
Position 1053: 0.0015152028039303453
Position 1294: 0.0006484486525880088
Position 1082: 0.0005649320403673149
Position 1531: 0.0005492871609139257
Position 1206: 0.0004032682397504211
Position 696: 0.00021033382623104421
Position 1505: 0.00014375892515438205
Position 1209: 0.00010522870853832575
Position 414: 9.918289712560854e-05
Position 995: 4.779607860437341e-05
Position 1102: 3.697236363912373e-05
Position 655: 1.7246254417225096e-06
Position 596: 1.661152400218153e-06
