Gene = IL3
index = 693
Annotated 5SS: [ 340  480 1873 2039]
Annotated 3SS: [ 437 1782 1996 2139]
SMsplice 5SS: [ 340  480 1873 2039]
SMsplice 3SS: [ 437 1782 1996 2139]
top_k =  100
Partition function (log Z): 2.075070181419373

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.9796249771811664
Position 1873: 0.9696029508461081
Position 480: 0.9327551912060926
Position 2039: 0.889473498465466
Position 767: 0.1249690460706952
Position 1222: 0.09558285424619284
Position 743: 0.04560026663484262
Position 522: 0.0335666045515167
Position 217: 0.009536571775046541
Position 1892: 0.006196400738769515
Position 1711: 0.0024566721211413873
Position 582: 0.002282132157646068
Position 2165: 0.001550649379570292
Position 778: 0.0013279460961568294
Position 274: 0.0010823513641955956
Position 372: 0.0010405853061082216
Position 572: 0.0005380776527720782
Position 1202: 0.0004942548297686369
Position 1885: 0.0002578153293592457
Position 1877: 0.00020723474524167606
Position 3: 7.233744305448539e-05
Position 344: 3.6847124663116555e-05
Position 10: 1.3073966509015225e-05
Position 71: 7.505694784965888e-06
Position 536: 5.210581658264655e-06
Position 157: 2.817117851128742e-06
Position 74: 2.6233464343098104e-06
Position 495: 3.3457990747502847e-07
Position 112: 1.604390683761594e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 437: 0.9842307916653913
Position 1782: 0.970451668182932
Position 1996: 0.8862420319473399
Position 2139: 0.880471942705116
Position 580: 0.09862386807017348
Position 1083: 0.09250712246692315
Position 1959: 0.08882274067370707
Position 650: 0.046028267742898525
Position 1762: 0.010074638070660035
Position 2302: 0.0094533808880514
Position 2160: 0.008225774208766832
Position 1615: 0.004373837300445109
Position 2366: 0.003063441893089895
Position 1170: 0.002709248040977772
Position 2555: 0.002457143810779805
Position 2552: 0.002249376156228593
Position 601: 0.001464734246973048
Position 554: 0.001134429641562344
Position 2080: 0.0010391405804887205
Position 917: 0.00101360067273361
Position 2644: 0.000978784560023356
Position 665: 0.0004871369487637698
Position 721: 0.00047428654137465
Position 1823: 0.000433820071611694
Position 1799: 0.0003765204346319069
Position 2043: 0.00026062583540501736
Position 2099: 0.00017862572703799867
Position 2401: 0.00017272785413870116
Position 2226: 0.0001128132261117442
Position 1633: 9.122296917287253e-05
Position 589: 5.1269924250790146e-05
Position 685: 2.5703861428329274e-05
Position 462: 1.924103212082137e-06
Position 347: 1.5863567739406095e-06
Position 402: 8.133333667807769e-07
Position 372: 6.112154536397532e-07
Position 321: 5.832063291293574e-07
Position 318: 2.5985436879994104e-07
Position 369: 1.879349553286358e-07
Position 394: 1.8725857575064093e-07
Position 468: 8.743944190237794e-08
Position 127: 2.0470221128838166e-08
Position 376: 5.7571310954459665e-09
Position 344: 5.560032276658905e-09
Position 101: 1.4641805175015806e-09
Position 484: 1.0551664184580818e-10
Position 357: 1.3038680158651626e-11
