Gene = CPOX
index = 404
Annotated 5SS: [  775  2712  3092  5011  8283 12317]
Annotated 3SS: [ 2567  2980  4868  8063 12211 12952]
SMsplice 5SS: [  705  2712  3092  5011  8283 12317]
SMsplice 3SS: [ 2567  2980  4868  8063 12211 12952]
top_k =  100
Partition function (log Z): 1.000258078371672

Sorted 5' Splice Sites (High to Low Probability):
Position 3092: 1.000000000000002
Position 8283: 1.0000000000000009
Position 12317: 0.9837964568150859
Position 5011: 0.8773502665681544
Position 4062: 0.6194561974164721
Position 2712: 0.5387069884539718
Position 705: 0.4709627895807514
Position 13032: 0.37529033409427587
Position 726: 0.25224924057061376
Position 109: 0.19570588086789464
Position 775: 0.14568716064041398
Position 13213: 0.12464408291783806
Position 5921: 0.07108001229438947
Position 8894: 0.0656317949052502
Position 5015: 0.06251217963226006
Position 8158: 0.029849793637867706
Position 12154: 0.02950177344599928
Position 6609: 0.025181650008576226
Position 157: 0.022088756739979613
Position 203: 0.019439363508554863
Position 2624: 0.01537282010439412
Position 12619: 0.014164142824830759
Position 964: 0.013612012225562345
Position 151: 0.011789101964966837
Position 438: 0.007797199005734437
Position 12577: 0.00695200055787322
Position 2941: 0.004952896659787025
Position 1053: 0.00434024228975258
Position 470: 0.004183572471492146
Position 2056: 0.0041779417623958506
Position 12646: 0.0017649464928973626
Position 8506: 0.0010667266206814882
Position 474: 0.00035006164267164174
Position 873: 0.00010125653298353268
Position 877: 1.5828490704037576e-05
Position 825: 1.135806574986127e-05
Position 820: 9.782011510325085e-06
Position 758: 9.139632948682309e-06
Position 832: 3.702940384368442e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9722400796153547
Position 12211: 0.8894750910013753
Position 4868: 0.8288490079303191
Position 8063: 0.7949008107300067
Position 12952: 0.6854579880554904
Position 2567: 0.48118495599881494
Position 3923: 0.3333049504797161
Position 12978: 0.1904452116406934
Position 13922: 0.18991857590137654
Position 3966: 0.1887989001349556
Position 13128: 0.1507540918547677
Position 8086: 0.14164290657358514
Position 4950: 0.11100207956041036
Position 14015: 0.10727706173612538
Position 13451: 0.10475682714714829
Position 8250: 0.0933060763342772
Position 12051: 0.08607800867937353
Position 604: 0.07939207838033874
Position 4000: 0.0773688623950272
Position 8770: 0.059057745191053036
Position 5824: 0.05567072654205357
Position 12270: 0.04733351984319131
Position 601: 0.04144844989751078
Position 2657: 0.040810090378830884
Position 2617: 0.03208476218072006
Position 12867: 0.02918683314814251
Position 12512: 0.028543734814883127
Position 3030: 0.02144527855173539
Position 509: 0.019037161831193743
Position 13975: 0.01615620382907578
Position 5650: 0.015409285752335893
Position 6471: 0.015042355615507296
Position 3871: 0.013123695310371171
Position 6456: 0.010139294393068932
Position 2865: 0.008912356666640104
Position 3843: 0.00685978909640211
Position 8649: 0.006574049714197167
Position 13394: 0.006352180004816216
Position 963: 0.004340242289752573
Position 1935: 0.004177941762395848
Position 569: 0.004138516783871512
Position 12489: 0.002802622240256256
Position 3065: 0.0023551818260585454
Position 12446: 0.0012692485103400334
Position 8402: 0.0010667266206814882
Position 13176: 0.00030653874174508546
Position 4711: 1.1358709684829795e-05
