Gene = EFCAB12
index = 483
Annotated 5SS: [  212  7285 10398 13407 17494 20007 24402 26129]
Annotated 3SS: [ 6847 10202 13249 17296 19792 24247 26071 26799]
SMsplice 5SS: [  212   563 10398 13407 15659 17494 20007 24380]
SMsplice 3SS: [  449 10238 13249 15540 17296 19923 24247 26799]
top_k =  100
Partition function (log Z): 7.635364694450995

Sorted 5' Splice Sites (High to Low Probability):
Position 563: 0.9520719784079849
Position 20007: 0.9455364673376411
Position 212: 0.9441052157460866
Position 17494: 0.8825516435277729
Position 24337: 0.8222894719031869
Position 13407: 0.7510962948245651
Position 10398: 0.7199344473164017
Position 15659: 0.6832003835266461
Position 19835: 0.382471440765844
Position 26165: 0.2838529112698275
Position 15664: 0.27824235787330825
Position 17976: 0.26696928938273895
Position 3834: 0.2465314824103894
Position 10338: 0.240400353390547
Position 26129: 0.23478232224179665
Position 4593: 0.17245533638292945
Position 23588: 0.0903737073798661
Position 25863: 0.07665988366327524
Position 14850: 0.07340763358166696
Position 14756: 0.07183081261350217
Position 4704: 0.051780428839586605
Position 275: 0.051257742933438405
Position 19962: 0.0481429732592307
Position 605: 0.04723376244633164
Position 17466: 0.04672301181107672
Position 10348: 0.03966519929305136
Position 14836: 0.03619886634289787
Position 20328: 0.0261994481160702
Position 26810: 0.02487136832530862
Position 812: 0.024051217869601994
Position 1132: 0.023414568840518787
Position 23419: 0.022943589300752056
Position 13055: 0.020743426590426595
Position 24972: 0.01820780246117819
Position 12923: 0.008661815885600384
Position 10737: 0.0059470616649092405
Position 20062: 0.0034394172153457995
Position 21715: 0.0024001355402209754
Position 20625: 0.0017398525767182563
Position 87: 0.001624546471145651
Position 15656: 0.0010473638011399106
Position 270: 0.000888068006339787
Position 321: 0.0007397816275717136
Position 350: 0.0006974047592945062
Position 644: 0.00039924577192756517
Position 355: 0.00018515568785091726
Position 20: 0.00014915686161831208
Position 191: 0.00012773683926185534
Position 70: 0.0001122449273034096
Position 655: 0.00010609360778363583
Position 264: 8.264165437469229e-05
Position 231: 1.8779832693041175e-05
Position 64: 1.1524653018616795e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 449: 0.9991075959522855
Position 26799: 0.9045937106419251
Position 10238: 0.8905355027281429
Position 24247: 0.8779495338667294
Position 17296: 0.8435676043919063
Position 13249: 0.7510962948245654
Position 15540: 0.7197064041547203
Position 19923: 0.696529868012759
Position 19792: 0.6286624092376656
Position 26071: 0.5508093610868948
Position 15571: 0.24278370104637373
Position 17757: 0.21302304794887733
Position 3734: 0.19761657919607697
Position 4482: 0.19109696221941863
Position 14673: 0.18143731253806705
Position 10202: 0.10944657522130805
Position 17404: 0.08570705094694361
Position 25687: 0.07665988366327524
Position 23294: 0.0718047909237286
Position 19584: 0.054398021327636936
Position 17781: 0.05394624143386192
Position 23454: 0.04335586355368959
Position 12825: 0.029405242476026983
Position 20192: 0.02608127972214234
Position 26909: 0.02487136832530862
Position 4583: 0.024663032395487405
Position 1016: 0.022629068845681076
Position 3678: 0.02194776726511139
Position 24796: 0.021226660683164474
Position 3695: 0.012155971198657594
Position 3585: 0.010894698855417344
Position 716: 0.010441222231682432
Position 4423: 0.008475770607610157
Position 694: 0.0070086842227484614
Position 675: 0.004177256598501805
Position 3506: 0.0039164658951260185
Position 10614: 0.0031876146525421285
Position 10589: 0.002759447012367114
Position 21544: 0.0024001355402209754
Position 709: 0.0022229379406155532
Position 24522: 0.0020574794550202685
Position 20460: 0.0017398525767182563
Position 1038: 0.0007854999948377036
Position 24462: 0.0004953791730603604
Position 429: 0.000342726426922761
Position 466: 0.00027020375049821436
Position 326: 0.000246843359959036
Position 24225: 0.00015702517239591594
Position 20094: 0.00011816839392785893
Position 9998: 1.7922050549654258e-05
Position 643: 8.987892903457971e-06
Position 385: 6.990580342347465e-06
Position 349: 6.307312451657618e-06
Position 737: 6.2137126656448945e-06
Position 634: 5.051131887538329e-06
Position 421: 4.261613271271689e-06
Position 367: 2.2854360576691797e-06
Position 398: 1.9596496196445234e-06
Position 515: 9.251832474174773e-07
Position 505: 7.972047205794708e-07
Position 534: 4.7125645873927073e-07
Position 479: 4.074164323229247e-07
Position 380: 1.528724418978295e-07
Position 391: 1.6357914917958668e-08
