Gene = AC096582.1
index = 18
Annotated 5SS: [411]
Annotated 3SS: [3274]
SMsplice 5SS: [411]
SMsplice 3SS: [3274]
top_k =  100
Partition function (log Z): -7.851005104537881

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9420274500287255
Position 3118: 0.11692906069236494
Position 1467: 0.10230876348581296
Position 82: 0.06758304983473438
Position 1240: 0.05639781337716309
Position 2750: 0.03021880456337825
Position 3104: 0.028268324717504456
Position 694: 0.025566480113465552
Position 2614: 0.025277582104737236
Position 97: 0.015371656726276918
Position 1062: 0.015106684211879077
Position 153: 0.011389716924763638
Position 2618: 0.005715608358564181
Position 1222: 0.00370326590794713
Position 171: 0.0009419268917630423
Position 2070: 0.00030359048034689845
Position 58: 0.00020199249173319544
Position 483: 0.00012604020969631086
Position 101: 5.404314649571683e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3274: 0.7897707675493612
Position 3020: 0.09581481537672178
Position 2642: 0.0876797075759087
Position 2518: 0.0720700457792238
Position 1133: 0.07012475011389935
Position 1664: 0.053364120721576036
Position 2946: 0.04740129518514068
Position 1262: 0.03476431777582343
Position 1312: 0.03288033437640535
Position 868: 0.02991706446158484
Position 1315: 0.019420606234943776
Position 231: 0.01924189061223257
Position 272: 0.0143961886490017
Position 2969: 0.013081591657058238
Position 278: 0.01039960243129933
Position 649: 0.00817139763690449
Position 586: 0.008154967694430543
Position 1794: 0.007562971567716324
Position 209: 0.007372759057149375
Position 1367: 0.005450611149442648
Position 1348: 0.004898802570374257
Position 2855: 0.003037603071028311
Position 2428: 0.002690933664346423
Position 1644: 0.002307463342134883
Position 1588: 0.00141403465184624
Position 775: 0.0011400941791314169
Position 3199: 0.0010139236906508513
Position 1057: 0.0008077834998735481
Position 1345: 0.0007898213867597543
Position 1162: 0.0006171589835706222
Position 451: 0.0005267741845415767
Position 175: 0.00018479272936701253
Position 1220: 0.00013871098037089737
Position 946: 0.0001247070870055553
Position 212: 0.00011254958062114541
Position 284: 0.00011248026572165543
Position 150: 0.00010616891758530895
Position 147: 0.00010426018550969652
Position 653: 8.342016087761e-05
Position 600: 7.283188775099e-05
Position 326: 5.841418675940275e-05
Position 987: 3.4554233785157765e-05
Position 245: 2.430722115018482e-05
Position 372: 2.0437158645557572e-05
Position 258: 1.7880726032772678e-05
Position 667: 5.218001505595256e-06
Position 473: 4.88696424948802e-06
Position 293: 2.035150333666712e-06
