Gene = HMGCR
index = 655
Annotated 5SS: [  289  6442  7636  8004  9330 10981 13820 14046 14621 14987 15274 18369
 18886 19194 20120 22499 22982 23228 23811]
Annotated 3SS: [ 6253  7523  7915  9244 10874 13712 13928 14459 14738 15094 18173 18726
 19035 20013 22327 22840 23068 23655 23958]
SMsplice 5SS: [  972  1737  5308  6442  7636  8004  9330 10981 13820 14046 14621 14987
 18369 18886 19194 20120 22499 22982 23228 23811]
SMsplice 3SS: [ 1645  5229  6253  7523  7915  9244 10874 13712 13928 14459 14738 18173
 18726 19069 20013 22327 22840 23068 23655 23958]
top_k =  100
Partition function (log Z): 26.795213904689355

Sorted 5' Splice Sites (High to Low Probability):
Position 20120: 0.9999990346978315
Position 23811: 0.9957343567653923
Position 14987: 0.9906778218167009
Position 22982: 0.9802698480219164
Position 13820: 0.973803835983731
Position 7636: 0.9676616426455734
Position 18369: 0.9663056018399994
Position 1737: 0.9431634288024122
Position 14621: 0.9301250016891996
Position 9330: 0.9213381877358267
Position 22499: 0.900253621157121
Position 14046: 0.8461591380788187
Position 23228: 0.8225559869545771
Position 8004: 0.8102877085822132
Position 18886: 0.8083989836248534
Position 10981: 0.7689080290536995
Position 19194: 0.6706088242347421
Position 6442: 0.6433080521148005
Position 5308: 0.5842654675944395
Position 15274: 0.4444673693953971
Position 972: 0.4042933240275093
Position 882: 0.32225600225384315
Position 19198: 0.26912539877108893
Position 4360: 0.26633731929570853
Position 289: 0.21595139907329494
Position 11015: 0.21336741081971042
Position 21974: 0.16843220399252298
Position 23183: 0.1672253466094641
Position 1975: 0.1547777540693279
Position 6392: 0.12244080471395791
Position 360: 0.10991102348058512
Position 2230: 0.088368148777822
Position 118: 0.08791664666616605
Position 164: 0.07609137976401027
Position 8078: 0.05715770052692936
Position 12497: 0.056654803166932624
Position 5274: 0.04884614799750583
Position 21443: 0.045376399001257804
Position 3393: 0.0383426795992715
Position 315: 0.035139746878465564
Position 16424: 0.034821533477799996
Position 9128: 0.03462654596629751
Position 877: 0.030976454624381037
Position 14351: 0.02576973279385128
Position 14676: 0.025433287039174784
Position 14074: 0.022108683133774717
Position 367: 0.02073567382508384
Position 250: 0.017125448485856586
Position 4274: 0.013691110392872779
Position 22487: 0.01133980577231689
Position 1556: 0.01077311738521202
Position 873: 0.01067407020764171
Position 558: 0.009051111579094469
Position 8942: 0.008810304229564296
Position 16224: 0.008755476637010888
Position 24051: 0.008477758660548854
Position 23506: 0.008293000138779974
Position 10466: 0.00773291865535366
Position 13856: 0.00662789669638261
Position 708: 0.0050064936583048055
Position 15904: 0.00424812905331311
Position 23451: 0.0036860085959957924
Position 5378: 0.0035609157826442207
Position 10250: 0.0031626909802896174
Position 15872: 0.0029140600863765127
Position 1348: 0.0026256338375185897
Position 718: 0.0025503006471752345
Position 3831: 0.0023297628783949787
Position 3369: 0.002205993295153195
Position 2261: 0.0020753039243727876
Position 23529: 0.0019398758798529325
Position 24282: 0.0017909709200694837
Position 1246: 0.0017340583430821496
Position 23489: 0.0011398330155069714
Position 24076: 0.0010318680735492294
Position 136: 0.000602220723148501
Position 24260: 0.0005708504909411545
Position 23190: 0.0003131574556311609
Position 2828: 0.0002561718623033109
Position 22395: 1.493348974349862e-05
Position 24025: 1.2739051797729339e-05
Position 62: 1.0195033761523669e-05
Position 23734: 6.568183059827297e-07
Position 23722: 2.3814768221377355e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 20013: 0.999999034697832
Position 23958: 0.9950752679852901
Position 23655: 0.9928018854891631
Position 23068: 0.9863028888273183
Position 10874: 0.982275439873411
Position 7523: 0.9677698504997811
Position 18173: 0.9663056018399978
Position 22840: 0.9509186020975731
Position 1645: 0.9378017904530066
Position 13712: 0.900054834477583
Position 14738: 0.8839586206297327
Position 7915: 0.8649296509067051
Position 9244: 0.861343396734901
Position 13928: 0.8363069812844554
Position 19069: 0.8258309542236993
Position 18726: 0.8083989836248536
Position 6253: 0.7657488568287603
Position 22327: 0.721197996061107
Position 14459: 0.6559693357849036
Position 5229: 0.6366725313745898
Position 15094: 0.36065977663382426
