Gene = NAA50
index = 906
Annotated 5SS: [  333 22316 22853 23369]
Annotated 3SS: [22178 22732 23301 24336]
SMsplice 5SS: [  333  5015  7252 22853]
SMsplice 3SS: [ 4717  7164 22732 24336]
top_k =  100
Partition function (log Z): -18.46315973440964

Sorted 5' Splice Sites (High to Low Probability):
Position 333: 0.8386890481278164
Position 5015: 0.7965703975845685
Position 7252: 0.5920015092905265
Position 8619: 0.37860887572876173
Position 1292: 0.2978407285144972
Position 297: 0.13676270725671874
Position 3342: 0.07823720848539059
Position 3507: 0.03754425843926488
Position 1490: 0.027553941694332368
Position 2939: 0.023906862476485134
Position 4411: 0.020856918702109064
Position 693: 0.011560970626447864
Position 3376: 0.005972760860646179
Position 4142: 0.004792157321115149
Position 1043: 0.0012642546436704859
Position 365: 0.001174394268456297
Position 251: 0.0010274094833090733
Position 561: 0.0003268278975452866
Position 956: 0.00018154674523402896
Position 575: 0.00012204858936196972
Position 1119: 0.00010236023014349622
Position 294: 9.887880725452451e-05
Position 370: 2.741337244102517e-07
Position 378: 1.392088282477761e-07
Position 30: 1.7765061397404175e-08
Position 390: 1.864805646430182e-09
Position 48: 1.7954698388192521e-09
Position 23: 1.3328679702287113e-09
Position 230: 1.1467708410238217e-09
Position 96: 4.945780217939168e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4717: 0.7039460441463639
Position 7164: 0.524650146063569
Position 8471: 0.40813820892550073
Position 10130: 0.26212117360207243
Position 12428: 0.19515471138240031
Position 3318: 0.16692936989209847
Position 4934: 0.1599088552260187
Position 1196: 0.15061433658005624
Position 13933: 0.11346487117514323
Position 9989: 0.10930663982113051
Position 1042: 0.10610999875251151
Position 6954: 0.08466284533640102
Position 4809: 0.05283215456249167
Position 1238: 0.026895099335408387
Position 2810: 0.023293407237313983
Position 4321: 0.022545038819896435
Position 4051: 0.022019042198200976
Position 7541: 0.0213005975758661
Position 1355: 0.020749559479377254
Position 9487: 0.016425490399259297
Position 8088: 0.015650199053289772
Position 1153: 0.012692788827760546
Position 6474: 0.009751100361808533
Position 3267: 0.007696334049374098
Position 5579: 0.006554798907414091
Position 1208: 0.005397357433727426
Position 2273: 0.0016658791025848253
Position 465: 0.0015408038778885668
Position 723: 0.0010475825021537236
Position 1414: 0.0006185945285136411
Position 2684: 0.000613455239171142
Position 686: 0.00042493759956152387
Position 760: 0.0003545148885766848
Position 3154: 7.58601820644511e-05
Position 553: 3.857073665884972e-05
Position 1098: 3.942918423032599e-06
Position 1282: 2.1927957103422804e-06
