Gene = PRR16
index = 1077
Annotated 5SS: [368]
Annotated 3SS: [221675]
SMsplice 5SS: [   368  54905  62589  78419 127503 128257 152915 156126 199620 211997]
SMsplice 3SS: [ 54844  62489  78271 127414 128163 152816 155988 199485 211919 221675]
top_k =  100
Partition function (log Z): -101.5208505413034

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9855536813848839
Position 2744: 0.272975711069915
Position 2358: 0.1779231566546057
Position 2158: 0.1222985871836978
Position 7603: 0.06320899611824732
Position 1434: 0.04969625106187295
Position 4732: 0.02685315963880584
Position 284: 0.01444181911385485
Position 605: 0.01186503959128157
Position 664: 0.010416770138900593
Position 2809: 0.006090419377310023
Position 1111: 0.0007141568311069667
Position 104: 0.0002713114249397057
Position 4261: 0.00019541102573792914
Position 2939: 0.00015359668687437924
Position 4267: 0.00012321642283563063
Position 41: 7.792467848508805e-05
Position 211: 2.8115769956412687e-06
Position 383: 1.2873338190115312e-06
Position 130: 5.379917042469287e-07
Position 326: 3.314481506496098e-07
Position 23: 1.5370852062433663e-07
Position 14: 1.2707635674810912e-07
Position 179: 1.2442153400730275e-07
Position 220: 1.0707377826625447e-07
Position 347: 8.063350377684529e-08
Position 394: 7.706794599687758e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4697: 0.3239126057376652
Position 7485: 0.3007614945824242
Position 2645: 0.2963393059645429
Position 10038: 0.25524610232939926
Position 2235: 0.16118756861494446
Position 2054: 0.11184058780306887
Position 439: 0.10725515025852399
Position 1349: 0.023099516635091185
Position 2213: 0.020451041835641136
Position 6711: 0.01732849183712154
Position 8487: 0.0168181233242595
Position 1228: 0.01642913145511307
Position 1991: 0.015219710655422589
Position 442: 0.013625789823526713
Position 752: 0.007717219765420028
Position 6325: 0.006297852334161061
Position 1872: 0.006235473702591719
Position 1206: 0.005375060002163078
Position 564: 0.004901555743963205
Position 5513: 0.0048054945198010455
Position 1234: 0.004339790118439217
Position 6035: 0.0036310030668951746
Position 4377: 0.0035155968513171103
Position 972: 0.00322445688032118
Position 4113: 0.0030810029408670355
Position 5088: 0.0026023322775212835
Position 4947: 0.0022168536649594117
Position 2069: 0.0021557531819065144
Position 2793: 0.0011750354907391325
Position 1156: 0.0007021492893257711
Position 686: 0.0006408975509036683
Position 1910: 0.0003361450757135123
Position 251: 0.00023261812723178303
Position 207: 9.311798502284061e-05
Position 1014: 4.373846409398469e-05
Position 283: 1.2631576525380609e-05
Position 269: 7.230105136156248e-06
Position 256: 2.197338635903033e-06
Position 289: 1.7378243888898372e-06
Position 478: 1.2981839382357145e-06
Position 516: 7.290814411445828e-07
Position 215: 4.88712805136692e-07
Position 568: 3.4844363653822027e-07
Position 364: 1.358447808586925e-07
Position 355: 6.79452644218165e-08
Position 295: 4.8934257495279e-08
Position 326: 3.9823521761074174e-08
Position 226: 2.846641359812488e-08
Position 220: 5.268118824045865e-09
Position 158: 4.730216034607106e-09
Position 343: 3.60599594907326e-09
Position 161: 2.668271931860012e-09
Position 133: 1.4823325257965761e-09
Position 124: 1.0897218026946178e-09
Position 136: 7.292770727260772e-10
