Gene = ACOT7
index = 25
Annotated 5SS: [   320  36065  46381  52337  58515  67322  90950 104712]
Annotated 3SS: [ 35946  46223  52244  58399  67234  90832 104526 121117]
SMsplice 5SS: [   320    709  11721  25244  34393  36065  39933  46381  52337  58515
  67322  76800  84831  90950  99935 104712 111830]
SMsplice 3SS: [   522  11651  25124  34209  35946  39843  46223  52142  58399  67234
  76619  84662  90832  99813 104526 111693 121117]
top_k =  100
Partition function (log Z): -58.708189704494444

Sorted 5' Splice Sites (High to Low Probability):
Position 709: 0.8647661443038154
Position 320: 0.6136902907835498
Position 11721: 0.5983397307389995
Position 178: 0.32320967552589147
Position 267: 0.026186822842591828
Position 422: 0.020879510367374027
Position 557: 0.010058736405878345
Position 120: 0.007607815403937312
Position 3535: 0.0057727132212333065
Position 3143: 0.0030004515565524408
Position 2426: 0.002740382558881949
Position 430: 0.0023965018124108848
Position 425: 0.000777807369828553
Position 213: 0.0007583754164077074
Position 248: 0.0006955878619695736
Position 25: 0.00043402030940403106
Position 229: 0.0003278919899794272
Position 270: 0.0003248544485703217
Position 351: 0.00012281417675048716
Position 449: 9.310200151505527e-05
Position 231: 5.967373733717053e-05
Position 578: 4.419560503688452e-06
Position 182: 6.744686438403271e-07
Position 435: 4.3216184269806006e-07
Position 410: 2.138488445345682e-07
Position 127: 1.8223376809105556e-07
Position 342: 4.4892829874102835e-08
Position 112: 8.552189881075407e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 522: 0.8391803347530021
Position 11651: 0.6636126105941078
Position 18144: 0.5305577793405035
Position 675: 0.09521443786066143
Position 11922: 0.06778195139849133
Position 3416: 0.05750013300545519
Position 5627: 0.049285179175745195
Position 3015: 0.046029752762920345
Position 4795: 0.030769611042350483
Position 4425: 0.023136594495085414
Position 599: 0.014592737609105063
Position 2360: 0.008643072820938033
Position 6465: 0.008380147291050142
Position 8212: 0.007059491821208412
Position 5229: 0.005050268291498431
Position 6512: 0.004675368516614508
Position 4206: 0.003931863482072683
Position 266: 0.0029921904100008185
Position 3412: 0.0028341094445298136
Position 4628: 0.002555009871237436
Position 3436: 0.002302584846336855
Position 2327: 0.0020237838864631914
Position 4463: 0.001969908876958977
Position 946: 0.001569321208461751
Position 1479: 0.0013783767945783024
Position 1186: 0.0013750857740597439
Position 821: 0.0013381084882565584
Position 4370: 0.0012583426041175867
Position 4303: 0.001209421478587745
Position 1685: 0.0007034038996448581
Position 864: 0.0005947359472478775
Position 1097: 0.0005541623881483104
Position 1409: 0.0005146975601897578
Position 1217: 0.00046113168027082355
Position 1595: 0.0004431317624568203
Position 1358: 0.00038203045067499163
Position 495: 0.00023752165481338085
Position 280: 5.596957822131989e-05
Position 470: 2.17071936269005e-05
Position 482: 1.2832855821731245e-05
Position 246: 1.2750264973111208e-05
Position 319: 9.730606581488045e-06
Position 303: 8.905361705923682e-06
Position 553: 6.99169354144961e-06
Position 145: 5.566214817169707e-06
Position 639: 4.197737079495342e-06
Position 556: 2.6755495005788657e-06
Position 194: 2.4367127265918627e-06
Position 323: 1.7265161062177875e-06
Position 205: 1.0662782482040303e-06
Position 700: 1.0157890081508337e-06
Position 127: 9.29359825083926e-07
Position 224: 7.412588281679863e-07
Position 605: 6.876600291357102e-07
Position 182: 5.469360539977208e-07
