Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  100
Partition function (log Z): -3.927935499691332

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.9061500678348156
Position 543: 0.7501434337166175
Position 3755: 0.6961993962432693
Position 1000: 0.5831005130596741
Position 3310: 0.42804894464718296
Position 741: 0.3858796954607604
Position 669: 0.3296555149070226
Position 2346: 0.29505782764863553
Position 730: 0.20329444000063768
Position 3046: 0.13896712372959755
Position 207: 0.10885173956318958
Position 2250: 0.07298432000313024
Position 4110: 0.031020280995564888
Position 2420: 0.024025696447876752
Position 213: 0.02178737510489099
Position 2376: 0.017898709688940185
Position 2140: 0.007971865903781196
Position 2111: 0.005852588636907984
Position 898: 0.005007240928734757
Position 419: 0.004925287009462323
Position 251: 0.0013617122287106088
Position 303: 0.0013524695235386892
Position 720: 0.0011212520947421842
Position 589: 0.0009483137969259769
Position 384: 0.0009355040860890681
Position 427: 0.00047586113212514297
Position 628: 0.0004578918497885124
Position 695: 0.00021917053330250587
Position 8: 0.00021408533744266784
Position 156: 0.00011840419149124606
Position 757: 9.728849855955034e-05
Position 763: 5.4529141628326694e-05
Position 288: 1.6555003968401585e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.9132288001083412
Position 631: 0.7907666734399044
Position 3647: 0.7048048606690839
Position 839: 0.5824975444847775
Position 3069: 0.46534131462330464
Position 4600: 0.451568535370621
Position 2220: 0.40610708549200664
Position 4720: 0.1711867159076603
Position 2955: 0.11684479031139074
Position 4021: 0.10846217437944476
Position 4073: 0.09590744360623694
Position 4017: 0.05978845718085905
Position 2880: 0.05131719861532623
Position 2031: 0.04256997888873126
Position 4212: 0.02432276882216048
Position 868: 0.008685598901239076
Position 803: 0.00533674557577329
Position 482: 0.004539398078787967
Position 2048: 0.004314562831153742
Position 431: 0.0029372669530876175
Position 345: 0.0028532154044844348
Position 367: 0.002631172608293016
Position 522: 0.002264717995676071
Position 291: 0.0013319143658959763
Position 396: 0.0011383919125117611
Position 383: 0.0011201143882072458
Position 715: 0.0004709376902667493
Position 468: 0.0004133562134048863
Position 370: 0.0003144553836939428
Position 444: 0.0002587786582322917
Position 495: 0.00016256221698751928
Position 526: 0.0001490858430519793
Position 464: 0.00013112080737525867
Position 450: 0.00011791345726828435
Position 677: 0.00011334688790976196
Position 317: 9.036162988266226e-05
Position 285: 3.6271759496176534e-05
Position 471: 3.425782068157335e-05
Position 298: 1.1366312331871748e-05
Position 306: 7.290004996451463e-06
