Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  100
Partition function (log Z): 8.82806289896726

Sorted 5' Splice Sites (High to Low Probability):
Position 17134: 1.0000000000000036
Position 22096: 1.0000000000000033
Position 41144: 1.0000000000000022
Position 42745: 1.0000000000000016
Position 36561: 1.000000000000001
Position 18332: 0.9959965727941832
Position 29149: 0.9929766003553687
Position 24603: 0.9583145381161258
Position 26293: 0.9493278387450773
Position 20730: 0.9455519298002599
Position 187: 0.9414534706318557
Position 36286: 0.9300866495021493
Position 47662: 0.9028483850360759
Position 27044: 0.7949189045904167
Position 44641: 0.7425189380365861
Position 28913: 0.7074144448881842
Position 24066: 0.4525192376848922
Position 5782: 0.41136727100616105
Position 25554: 0.36682184231690995
Position 4264: 0.35241036267986975
Position 49073: 0.34487323449794366
Position 47264: 0.29729821447461174
Position 26631: 0.27188774603452787
Position 37271: 0.2347291736010153
Position 12226: 0.20090008795614045
Position 21156: 0.1638973049453254
Position 1261: 0.13112685687163841
Position 46071: 0.11396773458817819
Position 12327: 0.10477878193534743
Position 45652: 0.1046185707700007
Position 31299: 0.0863968273982649
Position 19877: 0.0855650655470125
Position 32633: 0.07462106473698987
Position 4281: 0.06810901598991473
Position 4072: 0.04390545602839706
Position 348: 0.04093127197981463
Position 27017: 0.03798008467713902
Position 26284: 0.02343425315543326
Position 48047: 0.02307529497142477
Position 43708: 0.021106261667186314
Position 17615: 0.01837295226297216
Position 1057: 0.014567847712675842
Position 4300: 0.005315948093163442
Position 389: 0.005027031846578594
Position 776: 0.003926481261889651
Position 1216: 0.003369578578941458
Position 3481: 0.0030076753951196102
Position 29136: 0.002784371554209958
Position 29213: 0.0026432347748209253
Position 3122: 0.001262639686702391
Position 1418: 0.0012446619484129402
Position 547: 9.158769216891066e-06
Position 549: 7.773469300310198e-06
Position 226: 6.716008051873491e-06
Position 298: 6.656967311778748e-06
Position 125: 4.539820619819117e-06
Position 52: 3.842262183245373e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16971: 1.000000000000003
Position 36420: 1.0000000000000018
Position 41081: 1.0000000000000016
Position 18265: 0.9866307381325358
Position 21991: 0.9672292609537794
Position 26183: 0.9602647390927601
Position 47521: 0.9480302595157748
Position 36041: 0.9300866495021494
Position 20648: 0.910773178909303
Position 29023: 0.8896101479548496
Position 26863: 0.8085952934879225
Position 42592: 0.6164928379327859
Position 48891: 0.593570868726209
Position 24539: 0.5357708086043499
Position 4030: 0.4697407827913448
Position 24439: 0.422543729511776
Position 5589: 0.41136727100616105
Position 28822: 0.4110615376414525
Position 42626: 0.38350716206721575
Position 44598: 0.379096294772233
Position 25473: 0.36682184231691
Position 44442: 0.3433963004679216
Position 50799: 0.3192931326811985
Position 12084: 0.3056788698914879
Position 23970: 0.3041927257966553
Position 47173: 0.29729821447461185
Position 28766: 0.29635290724673197
Position 37131: 0.2347291736010153
Position 49325: 0.16748011044355512
Position 21018: 0.156286128391766
Position 23934: 0.10971243098973146
Position 29068: 0.10879405872955003
Position 26490: 0.1051793537666189
Position 45578: 0.10373013863118166
Position 31157: 0.08639682739826494
Position 47939: 0.08296674703574151
Position 19700: 0.07588441698665595
Position 32505: 0.07462106473698986
Position 1145: 0.07079712895313535
Position 45837: 0.0690156795926188
Position 49238: 0.05877054603192198
Position 1179: 0.04521440794855599
Position 45982: 0.04495205499555935
Position 23912: 0.038614080898505314
Position 26380: 0.03794635755139747
Position 26434: 0.0350148562235244
Position 20623: 0.034358758620961674
Position 50757: 0.034131811161346934
Position 21925: 0.032770739046223386
Position 26605: 0.026436304892277912
Position 50523: 0.024861413776466577
Position 26458: 0.02366385050288828
Position 26567: 0.023002881648711483
Position 43535: 0.021106261667186314
Position 26548: 0.020644141449109428
Position 44266: 0.020008676824847468
Position 17497: 0.01837295226297216
Position 48340: 0.017355045548768128
Position 26918: 0.016173600088174343
Position 25881: 0.012497352807751428
Position 19736: 0.009680648560356551
Position 18164: 0.009365834661647572
Position 1105: 0.008787793013839444
Position 26807: 0.008130095691458948
Position 20944: 0.007611176553559422
Position 1223: 0.006945847027813132
Position 48291: 0.00690872159427997
Position 45126: 0.006805237459082065
Position 47917: 0.00559027349654704
Position 641: 0.0033192794489165706
Position 48484: 0.003217181329356145
Position 1176: 0.0020353896323188113
Position 44797: 0.0018155657051979845
Position 3255: 0.0017248492264634592
Position 3405: 0.0012828261686561513
Position 2940: 0.001262639686702391
Position 1311: 0.0012446619484129398
Position 45367: 0.000888432138819028
Position 1196: 0.0007158688749171174
Position 970: 0.0005880710361797048
Position 964: 0.0005666104648474913
Position 587: 0.0005653266806824116
Position 699: 0.00046842993784408177
Position 992: 0.0004370731610239325
Position 20441: 0.0004199922699953941
Position 44201: 1.766597158395113e-05
