Gene = MOCS2
index = 854
Annotated 5SS: [ 509 1238 2683 7663 8401 9349]
Annotated 3SS: [ 1115  2537  7534  8249  9224 11091]
SMsplice 5SS: [  48 2683 4894 7663 8401 9349]
SMsplice 3SS: [ 2537  4692  7534  8249  9224 11091]
top_k =  100
Partition function (log Z): 3.4274193084823334

Sorted 5' Splice Sites (High to Low Probability):
Position 2683: 0.9902536060227616
Position 9349: 0.9878987294800925
Position 48: 0.9702369471386533
Position 7663: 0.9329186773244136
Position 8401: 0.8042484947771865
Position 4894: 0.5750236885984065
Position 2873: 0.38382113812222085
Position 10734: 0.14569016890193623
Position 2984: 0.137069839845726
Position 2432: 0.13095558032671994
Position 8013: 0.09905771244512096
Position 1238: 0.09106454446567071
Position 10882: 0.08594926809506377
Position 10613: 0.08431953549944701
Position 10326: 0.08113400159907523
Position 10448: 0.07281142294471621
Position 9537: 0.050552802069143137
Position 7788: 0.045530138738274044
Position 2420: 0.03293834075989066
Position 2365: 0.02846441059624551
Position 11153: 0.027493408722633728
Position 6080: 0.026662846498099857
Position 2038: 0.020766192505113253
Position 509: 0.016933002859652227
Position 6161: 0.012104777911645126
Position 9560: 0.01162806711104374
Position 137: 0.011204089237499947
Position 702: 0.0086922414320277
Position 7924: 0.008442343112323964
Position 713: 0.00815420361768544
Position 2687: 0.007917019757887616
Position 7659: 0.0071633560552871785
Position 79: 0.005477789342534519
Position 1779: 0.004334468278809845
Position 3148: 0.004192805512009513
Position 3279: 0.004180487245387868
Position 1116: 0.0035828100622789746
Position 1352: 0.0027150140629510796
Position 1078: 0.0026140155959213205
Position 688: 0.0013485090286173488
Position 9331: 0.0011454738155200715
Position 63: 0.0011415151143473752
Position 1241: 0.0011018451534289852
Position 61: 0.0010354206419765713
Position 2744: 0.0009094301805997276
Position 470: 0.0008830399893715146
Position 965: 0.0002317396490941676
Position 9791: 0.0001315837806029164
Position 6233: 9.408254294145858e-05
Position 9684: 6.148500471490254e-05
Position 961: 2.6912105551850222e-05
Position 183: 2.2693858704948373e-05
Position 33: 3.4219406217426176e-06
Position 280: 2.844403160176457e-06
Position 261: 1.60563508930613e-07
Position 67: 6.833509021358129e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.9892887710774545
Position 7534: 0.9675500995353636
Position 11091: 0.9209605989181371
Position 8249: 0.7762686335141706
Position 9224: 0.6554002670626075
Position 4692: 0.5750236885984064
Position 10532: 0.340266662732929
Position 9163: 0.19936136834857385
Position 2809: 0.19816971976577233
Position 2307: 0.19258470707753012
Position 2832: 0.16903717340880536
Position 10098: 0.15754350126897482
Position 2779: 0.15275473038390217
Position 7734: 0.09091669487709511
Position 1115: 0.08591654258856986
Position 9160: 0.0770406770760904
Position 9488: 0.06758715425879014
Position 9271: 0.055079382448086155
Position 11242: 0.04015467813098855
Position 5938: 0.03886170695268647
Position 7972: 0.03464543326296137
Position 8198: 0.027979861263015895
Position 10592: 0.022821978428183405
Position 1025: 0.013245105460236398
Position 350: 0.010525769964973633
Position 1909: 0.010132079257669685
Position 1591: 0.009735041271230154
Position 2581: 0.007415827966667258
Position 10180: 0.005906363537428127
Position 2983: 0.005670354299546553
Position 1921: 0.005233540255023255
Position 651: 0.005103365065182678
Position 9448: 0.004530806452946083
Position 621: 0.003692101775187883
Position 508: 0.00262251296767266
Position 1155: 0.0019165812914448159
Position 8914: 0.001903609526668719
Position 253: 0.0018019603906996038
Position 2476: 0.0017933861590317321
Position 3130: 0.0017543514001056837
Position 369: 0.001451118246292639
Position 2559: 0.000968702388027943
Position 3147: 0.0009485870577451425
Position 2431: 0.0003069370141462441
Position 8990: 0.00025889883358587727
Position 545: 4.5528419669181834e-05
Position 824: 4.446955669682962e-05
Position 847: 3.3177703081828527e-05
Position 486: 2.7703491306136456e-05
Position 284: 1.4926426671250149e-05
Position 250: 1.1041545841581485e-05
Position 2848: 9.410370714961644e-06
Position 390: 8.356892345218672e-06
Position 131: 6.316434743068169e-06
Position 420: 6.18272599352737e-06
