Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  100
Partition function (log Z): -3.81441355661398

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8728732992503319
Position 4161: 0.8609439502178512
Position 1325: 0.8085699293533434
Position 992: 0.2574973068958285
Position 1342: 0.1780252347219271
Position 3674: 0.1506676454037983
Position 5608: 0.10672810897844245
Position 313: 0.08885452823226007
Position 3908: 0.0562246956064056
Position 897: 0.05139430986488998
Position 4101: 0.011045106257642278
Position 284: 0.010283658123135097
Position 1040: 0.010203019049227576
Position 60: 0.004495088234203581
Position 773: 0.0036964859782348675
Position 280: 0.0035229924831740836
Position 1101: 0.001830204597129332
Position 4165: 0.0018170696466884555
Position 11: 0.0015009148923232599
Position 1090: 0.0014811371410664838
Position 1107: 0.0006503410900293518
Position 246: 0.0005411247574153472
Position 14: 2.8073694864742945e-05
Position 485: 1.9147868601496042e-05
Position 317: 1.853662921049524e-05
Position 91: 4.5392486971383895e-06
Position 436: 4.07968904268906e-06
Position 3: 2.308614041755153e-07
Position 66: 1.7983758976722216e-07
Position 78: 1.6607223272264214e-07
Position 115: 1.0535268238377496e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9754109051140333
Position 4015: 0.872534270919983
Position 5762: 0.8393696902900225
Position 948: 0.15233600875973916
Position 5512: 0.1122784139568381
Position 5713: 0.056826510733985584
Position 725: 0.05447869995600826
Position 744: 0.05389164563626669
Position 3565: 0.048386536728885876
Position 3815: 0.04400744572843115
Position 632: 0.04116103203596357
Position 3527: 0.03712939385932235
Position 3500: 0.022654846016856675
Position 3831: 0.02170589139110437
Position 3543: 0.021373270451556382
Position 3619: 0.02112359834717703
Position 6301: 0.018667200920544802
Position 5838: 0.013744584434227193
Position 6154: 0.012340714366104719
Position 5006: 0.008886001872405682
Position 1254: 0.00792837764577945
Position 2531: 0.006311449633217883
Position 5096: 0.005743061817988225
Position 4543: 0.0037658828177444103
Position 5302: 0.0036087778090867313
Position 1205: 0.0034912301352817243
Position 4731: 0.003314869136420624
Position 4391: 0.0024985937817567075
Position 5241: 0.0022633721376189232
Position 4567: 0.0019875436937824473
Position 686: 0.001862311274699712
Position 91: 0.0014996197353589554
Position 753: 0.001342178046526723
Position 4295: 0.0012260115424665829
Position 772: 0.0010838905605669602
Position 5078: 0.001049308934288486
Position 3889: 0.0010203286066251744
Position 2552: 0.000976078062808532
Position 873: 0.0008106505719289726
Position 4782: 0.0007660084874638041
Position 593: 0.0006113215402789238
Position 136: 0.0003611229486347652
Position 2527: 0.00033666924687375803
Position 2205: 0.00024456532001861466
Position 181: 0.00020065706788557647
Position 579: 0.0001839920176335309
Position 1225: 0.00012059617290727954
Position 1031: 3.140356917031587e-06
Position 1136: 2.83510850081488e-06
