Gene = PDPN
index = 1008
Annotated 5SS: [  636 23842 27052 30261 30947]
Annotated 3SS: [23707 26921 30221 30834 32439]
SMsplice 5SS: [  636 23842 27052 30947]
SMsplice 3SS: [23707 26921 30834 33261]
top_k =  100
Partition function (log Z): -23.01184295409778

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9897238256717844
Position 2250: 0.5101764855669687
Position 398: 0.29618355930945334
Position 376: 0.11684191447791656
Position 1730: 0.11048005319550998
Position 1250: 0.07711024139401229
Position 383: 0.06071161769509707
Position 2274: 0.05894683362562125
Position 211: 0.04031802219774866
Position 77: 0.03748694749097614
Position 361: 0.01466316517604738
Position 877: 0.00798883591859507
Position 1295: 0.001989886882206344
Position 39: 0.0015950909357823058
Position 112: 0.0004939333407124556
Position 715: 0.0002494820034410355
Position 754: 0.00012310560610611027
Position 724: 0.00010158896460942005
Position 758: 9.885657550706021e-05
Position 463: 5.5401037240771224e-05
Position 144: 3.019409855638037e-05
Position 123: 2.361001505401246e-05
Position 126: 1.9893120170492126e-05
Position 182: 1.4933150554077417e-05
Position 578: 6.561378969944128e-06
Position 496: 1.5105190133420944e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 544: 0.43006022678773437
Position 2127: 0.41385419544606566
Position 5238: 0.4122917475030754
Position 1541: 0.14340872504735086
Position 517: 0.13715785601788663
Position 2174: 0.11794438119712654
Position 2490: 0.10001463527403781
Position 1201: 0.09622417824799043
Position 8062: 0.06477802676691054
Position 2042: 0.05629269278550806
Position 3821: 0.05302459716423839
Position 7497: 0.051495296267239477
Position 4928: 0.05089465689522795
Position 2154: 0.048911771056692484
Position 2603: 0.0340182023790495
Position 991: 0.029456317251219537
Position 1557: 0.021603639968208573
Position 5708: 0.020248971250474913
Position 1885: 0.012240287845513252
Position 768: 0.011557769524202597
Position 1157: 0.00819185098970891
Position 1127: 0.006156639419432782
Position 1908: 0.0040970322241708
Position 522: 0.0010668136293096164
Position 1986: 0.00026715810604114123
Position 477: 0.00013168751038393302
Position 547: 1.623658682464685e-05
Position 732: 1.0227202361558217e-05
Position 815: 9.306943079753639e-06
Position 629: 2.620074258897255e-06
Position 396: 2.0581782756942254e-06
Position 606: 1.5303890539591284e-06
Position 824: 9.691547579829371e-07
Position 797: 8.625733992349503e-07
Position 723: 8.173025262537076e-07
Position 791: 8.009977225098315e-07
Position 577: 2.9368060063228445e-07
Position 152: 1.4692093264254256e-07
Position 549: 1.3868419928390883e-07
Position 584: 1.0848571505052663e-07
Position 632: 7.561914719932827e-08
