Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  100
Partition function (log Z): -14.189778551151859

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9427338578951434
Position 170: 0.8928971779726829
Position 846: 0.11272183351375464
Position 2904: 0.05290675285089938
Position 428: 0.03916135733516953
Position 2641: 0.008912751767701706
Position 177: 0.0030346932822599977
Position 564: 0.0014013907460420397
Position 161: 0.001111824799820003
Position 114: 0.00046915392912037605
Position 582: 8.144280771825663e-05
Position 14: 5.651642648384459e-05
Position 119: 3.185425679136438e-05
Position 279: 1.8881173950457157e-06
Position 57: 1.002312812057367e-06
Position 95: 3.722536143413062e-07
Position 148: 1.2526313680258854e-07
Position 86: 4.876599285780254e-08
Position 254: 3.736065376252196e-08
Position 302: 2.4429581789735993e-09
Position 221: 1.7251675416851151e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.8826283775004683
Position 3034: 0.16027057917148038
Position 7123: 0.12623484408132501
Position 725: 0.12409873102838868
Position 4578: 0.09969356856069203
Position 2494: 0.09648671229047598
Position 4429: 0.07048570953819483
Position 6216: 0.04939356860436488
Position 1928: 0.04679421983059764
Position 7964: 0.03946212086192682
Position 6587: 0.03814649509108199
Position 2614: 0.03542974101775744
Position 2797: 0.03512196992371221
Position 2617: 0.03260954742632782
Position 5350: 0.02711921311177447
Position 2740: 0.025033903469542595
Position 644: 0.02407748017938494
Position 5283: 0.02260904643951025
Position 5816: 0.019558590838597425
Position 5616: 0.014593500828692324
Position 5236: 0.012241400320128154
Position 5883: 0.01100626515377768
Position 768: 0.010368225160964825
Position 931: 0.009297595824185392
Position 1322: 0.00884400481749939
Position 4224: 0.008782332715003172
Position 3535: 0.006682357018997937
Position 1699: 0.004699256779865557
Position 1813: 0.004171630126899025
Position 2538: 0.0036439622461201288
Position 2043: 0.0030292638823851714
Position 427: 0.00164746233876963
Position 424: 0.00046393598007161724
Position 236: 0.00034391461491464423
Position 493: 0.00014865369398695037
Position 278: 0.0001128751894580461
Position 674: 7.115927102567947e-05
Position 441: 4.441436600095832e-05
Position 468: 2.1325484586776633e-05
Position 461: 1.2794783210715448e-05
Position 275: 1.1660564028543755e-05
Position 292: 9.591530887285049e-06
Position 546: 8.820576790004749e-06
Position 732: 5.500945393326908e-06
Position 606: 5.025263541806816e-06
Position 302: 1.0346527318010096e-06
Position 233: 8.896212579526801e-07
Position 524: 7.611931912962798e-07
Position 340: 1.621599333249624e-08
Position 342: 1.5148624166504997e-08
Position 285: 9.151987717061066e-09
Position 221: 5.207174102603227e-09
Position 310: 3.529646527809316e-09
Position 189: 1.7153709252429545e-09
Position 217: 2.919014595568539e-10
Position 148: 1.812237226502939e-10
Position 183: 1.6450564339069664e-10
Position 169: 1.5537974746880554e-10
Position 145: 1.1791787540111512e-10
Position 154: 3.562218753820605e-11
