Gene = PRPF3
index = 1073
Annotated 5SS: [  117  3621  4415  7001 11314 11746 13788 16878 19029 22004 22813 23099
 24688 25043 27770]
Annotated 3SS: [ 3427  4283  6853 11229 11524 13480 16710 18948 21859 22712 22984 24568
 24958 27707 31383]
SMsplice 5SS: [  117  3621  4415  6187  7001 11314 11746 16878 19029 22592 22813 23037
 24688 25043 27770]
SMsplice 3SS: [ 3427  4283  6090  6853 11229 11524 16710 18948 22492 22712 22926 24568
 24958 27707 31383]
top_k =  100
Partition function (log Z): 17.97686236615399

Sorted 5' Splice Sites (High to Low Probability):
Position 22813: 0.996231196341577
Position 4415: 0.9915337204581767
Position 27770: 0.9597928476869806
Position 11314: 0.9480694834533906
Position 24688: 0.9342923059525302
Position 16878: 0.9180253484597513
Position 11746: 0.9119520318483572
Position 3621: 0.8995227979987561
Position 7001: 0.8601897233399942
Position 117: 0.8472400933596331
Position 25043: 0.7513568849836697
Position 19029: 0.7224095207312433
Position 22592: 0.584140440027665
Position 23037: 0.5440619699862694
Position 6187: 0.5210560343688345
Position 23099: 0.41825537896727977
Position 22004: 0.3372079787300367
Position 13788: 0.29716492653649146
Position 22620: 0.21324591015494362
Position 25053: 0.14308339580974738
Position 11705: 0.08685371387855302
Position 30568: 0.07105467571471706
Position 6950: 0.06534121072591609
Position 30597: 0.05133180444479749
Position 663: 0.04171386667978344
Position 7942: 0.04132462819077663
Position 6529: 0.04094055991593031
Position 4020: 0.040732860676511856
Position 23079: 0.03768265104645427
Position 5624: 0.03017835798696952
Position 145: 0.028664747011049818
Position 758: 0.02689974631822118
Position 25086: 0.023812301055402905
Position 3989: 0.023377028526497482
Position 27849: 0.019473455087295387
Position 11397: 0.01743250298869895
Position 352: 0.014495866030766141
Position 258: 0.012930499635380377
Position 3973: 0.012870810528077658
Position 357: 0.010300182388729193
Position 329: 0.009448259286477204
Position 54: 0.008816112392856797
Position 28590: 0.008325625290077566
Position 62: 0.00785963446547883
Position 4057: 0.0077221019565191385
Position 31451: 0.006595045574524167
Position 246: 0.0062035571405614585
Position 24648: 0.00548229144857886
Position 24672: 0.005426384831816882
Position 69: 0.003951552113566726
Position 4533: 0.002403481148610542
Position 1054: 0.0023833497613406822
Position 1959: 0.002054228820469614
Position 22772: 0.0008860845696973194
Position 3563: 0.0008675450155388924

Sorted 3' Splice Sites (High to Low Probability):
Position 22712: 0.9930519816549783
Position 4283: 0.990410230415335
Position 11229: 0.9655019864420894
Position 31383: 0.9553662448611971
Position 22926: 0.9399883715756528
Position 6853: 0.9255309340659092
Position 16710: 0.9180253484597511
Position 3427: 0.8781257254905199
Position 24958: 0.8057413793713019
Position 22492: 0.8014516494389058
Position 18948: 0.7224095207312438
Position 24568: 0.6984462557455909
Position 27707: 0.6325977495698933
Position 11524: 0.630212197914168
Position 6090: 0.48453744779051244
Position 11552: 0.36234307336497684
Position 27662: 0.34682357057807667
Position 21859: 0.3372079787300366
Position 24517: 0.24675472648733499
Position 13715: 0.2104241237003768
Position 24927: 0.11327527790490773
Position 30471: 0.08873439545718587
Position 3822: 0.08430460581330655
Position 22984: 0.060011628424352544
Position 13480: 0.05835800004105025
Position 6038: 0.04526761414457779
Position 30506: 0.03868861088896473
Position 28491: 0.0304996619316168
Position 13451: 0.028382802795064464
Position 5524: 0.025185250539146657
Position 7911: 0.024962282532502725
Position 3554: 0.021368802058346608
Position 6411: 0.021257057508739966
Position 6222: 0.010934474840934533
Position 7784: 0.008764253766030995
Position 641: 0.007911516348077357
Position 7755: 0.007598091892242913
Position 570: 0.007390051739878774
Position 31577: 0.006329686010479979
Position 11581: 0.006250474447765141
Position 31631: 0.005291382509589359
Position 5476: 0.004666344562946546
Position 28052: 0.003172679460289271
Position 30690: 0.0029613320414129196
Position 478: 0.0027628056898350143
Position 28408: 0.0024813558879064777
Position 862: 0.0017305802152423298
Position 4221: 0.0016622783193704785
Position 27923: 0.0013772492370870094
Position 4511: 0.0012843431870984575
Position 28797: 0.0009247064235238329
Position 3311: 0.0008705237824072219
Position 1886: 0.0008553576714994693
Position 1889: 0.0008415697418978027
Position 935: 0.0006527695460983538
Position 4122: 0.00042445430388298697
Position 3755: 0.000398195874299563
Position 1584: 0.00035730140707234363
Position 27465: 0.0003430321814720066
Position 662: 0.00023023884538936454
Position 736: 0.00022950419931560043
Position 25269: 0.00021772133231263508
Position 5544: 0.0001634356597285282
Position 5496: 0.00016332722514774613
Position 4516: 0.00015577752491429913
Position 3257: 2.516182648048098e-05
Position 3124: 1.29856538653987e-07
Position 4056: 1.1785618345296002e-07
