Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  100
Partition function (log Z): -13.054877464618261

Sorted 5' Splice Sites (High to Low Probability):
Position 9286: 0.9966893807606835
Position 17895: 0.9728642574406127
Position 23624: 0.9544677884423997
Position 1244: 0.9331510363556685
Position 526: 0.9134948027538383
Position 13200: 0.7585034323749427
Position 8907: 0.3653646279159686
Position 23892: 0.26183333638809814
Position 1509: 0.2056437366517283
Position 13904: 0.12891453195347216
Position 4228: 0.06802028613513073
Position 903: 0.049245861047219695
Position 6828: 0.03651311649245627
Position 4232: 0.02280299896492105
Position 969: 0.021430568772718653
Position 6900: 0.015954427576075656
Position 7120: 0.012685249566534856
Position 757: 0.011614117304000205
Position 2867: 0.01108308370941184
Position 611: 0.0025289798336440203
Position 1263: 0.0022940796780016267
Position 173: 0.0019471584287756843
Position 1289: 0.0016673624726506792
Position 194: 0.001607987435407958
Position 239: 0.0015601177723838285
Position 1015: 0.001463436797413767
Position 205: 0.0008823362292042728
Position 454: 0.0006163448690631399
Position 771: 0.00015134512738243446
Position 1284: 0.00012931737708906223
Position 62: 5.904983699218867e-06
Position 344: 4.521557039610919e-06
Position 467: 2.6619152275922935e-06
Position 256: 2.612876521699038e-06
Position 191: 1.760060043596434e-06
Position 178: 1.6092445656176788e-06
Position 202: 1.5194337186926501e-06
Position 530: 5.580268797321785e-07
Position 536: 3.6517409743659166e-07
Position 301: 2.383543238610735e-07
Position 370: 1.7992636582972478e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9092: 0.999136878920935
Position 17680: 0.9800682057151232
Position 23528: 0.9728642574406127
Position 1099: 0.8809419730123585
Position 13063: 0.7587153659203119
Position 26417: 0.5227021069736844
Position 23725: 0.42468488114957675
Position 8784: 0.3653646279159686
Position 24535: 0.2057011334292965
Position 1373: 0.20111564185995137
Position 13760: 0.13056072290305476
Position 4095: 0.09082944233903968
Position 23754: 0.06321300327793958
Position 6697: 0.05256969905198286
Position 1117: 0.02905535903851197
Position 15944: 0.01367150686663217
Position 6896: 0.012707577828445055
Position 2732: 0.01108308370941184
Position 1065: 0.01107622616645916
Position 632: 0.006992466108530316
Position 597: 0.006701095099333703
Position 740: 0.004968152516533428
Position 1404: 0.0029001303241595984
Position 885: 0.0028064263606883367
Position 1427: 0.0016941730223311302
Position 17550: 0.001620232949651749
Position 717: 0.00031974119879512453
Position 417: 0.0001880013621270387
Position 963: 0.00016189898794243327
Position 674: 0.0001135259341471601
Position 388: 0.00010001182218161043
Position 11411: 9.564088723192934e-05
Position 610: 9.360845246971317e-05
Position 636: 5.476869776197026e-05
Position 720: 4.76227516442491e-05
Position 1020: 4.196723215365858e-05
Position 782: 3.9119412350178494e-05
Position 1233: 3.3919166844774824e-05
Position 352: 3.3759728397031954e-05
Position 344: 2.042363829151431e-05
Position 462: 1.7980694041816173e-05
Position 273: 1.706842839870974e-05
Position 6039: 9.379382426031441e-06
Position 1678: 6.445834476856805e-06
Position 1855: 3.8060598978417275e-06
Position 2892: 3.72002802208245e-06
Position 1378: 2.5857924971249553e-07
