Gene = SCYL3
index = 1231
Annotated 5SS: [  213 10255 12911 15193 18634 19961 21993 24520 26276 29848 33093 34619]
Annotated 3SS: [10068 12796 15135 18530 19848 21914 24379 26090 29675 32930 33923 35115]
SMsplice 5SS: [  213  5706 10255 12911 14955 15193 21993 24520 26276 29848 35184]
SMsplice 3SS: [ 5520 10068 12796 14846 15135 21914 24379 26167 29675 35115 35293]
top_k =  100
Partition function (log Z): 2.7028340855855264

Sorted 5' Splice Sites (High to Low Probability):
Position 12911: 1.0000000000000009
Position 5706: 1.0000000000000007
Position 26276: 1.0000000000000004
Position 213: 0.9856108427016566
Position 21993: 0.9359914256610811
Position 10255: 0.9028207047747695
Position 29848: 0.8653944758677206
Position 14955: 0.8593883988344057
Position 31485: 0.6503276606249214
Position 35184: 0.6208250300866394
Position 33093: 0.5963526347703514
Position 24520: 0.5228565451376048
Position 15193: 0.5156129516053676
Position 15223: 0.4843870483946322
Position 18634: 0.43862465437341414
Position 24431: 0.27604225362766976
Position 24993: 0.11485018133529921
Position 2976: 0.07589984957161057
Position 10201: 0.07575176458085783
Position 35338: 0.06766869797258435
Position 24736: 0.05123758165981178
Position 7551: 0.03720393190687403
Position 12337: 0.03682267371380199
Position 35550: 0.031172438085137914
Position 1225: 0.026130746007412713
Position 24786: 0.01097350168662547
Position 30555: 0.01079794235266333
Position 395: 0.009828425728761645
Position 35365: 0.008720801191368099
Position 18755: 0.007945823891275124
Position 35502: 0.00630200136401728
Position 19961: 0.00426953490569578
Position 15073: 0.002936718960169943
Position 728: 0.001145116485034057
Position 195: 0.0011378946587662772
Position 303: 0.0010135697985415276
Position 988: 0.0007125109770381968
Position 225: 0.00030482251041784477
Position 468: 0.00024681713978454335

Sorted 3' Splice Sites (High to Low Probability):
Position 15135: 0.9784090980592701
Position 12796: 0.9536265517920903
Position 21914: 0.9359914256610811
Position 35115: 0.9307718156706932
Position 24379: 0.8611098821117116
Position 10068: 0.7648574298980352
Position 29675: 0.6903077919777467
Position 5520: 0.6548171424352491
Position 14846: 0.5862864565442195
Position 26167: 0.5383797672821181
Position 35293: 0.4489050662048602
Position 18530: 0.44657047826468915
Position 31418: 0.38230150014807285
Position 32930: 0.3659313651480016
Position 26129: 0.355427256027043
Position 35655: 0.27896382627272076
Position 31398: 0.24494203310861246
Position 10103: 0.21371503945759218
Position 14813: 0.19989608513227425
Position 5552: 0.19939122962896316
Position 29526: 0.17508668388997387
Position 32955: 0.15333991651954276
Position 5627: 0.14579162793578876
Position 24886: 0.11485018133529917
Position 26090: 0.0911083386676502
Position 33030: 0.07708135310280702
Position 2902: 0.0739884151182619
Position 35084: 0.059714461612767625
Position 14810: 0.0477159068259591
Position 12753: 0.04637344820791039
Position 7460: 0.03720393190687403
Position 12267: 0.036822673713802
Position 31361: 0.02353762486444666
Position 15026: 0.02183958050741145
Position 14782: 0.02011852826251996
Position 26140: 0.015084638023188669
Position 1015: 0.012851638195185823
Position 1092: 0.009025945475538436
Position 14590: 0.008059462462921725
Position 33923: 0.006969135111330435
Position 30422: 0.004582405560308609
Position 19759: 0.00426953490569578
Position 35798: 0.003876854310074149
Position 1123: 0.003201530404044857
Position 35390: 0.0031002679909687375
Position 30374: 0.0024181994530338437
Position 30399: 0.001954682255117712
Position 2944: 0.0019114344533486631
Position 30440: 0.001842655084203168
Position 33236: 0.001691769109608566
Position 1055: 0.0010516319326435949
Position 30033: 0.00024227492051197947
