Gene = TSGA13
index = 1497
Annotated 5SS: [  602   987  2243  3837  6485  8276 14695 15768]
Annotated 3SS: [  886  2069  3757  6412  8062 14551 15639 18244]
SMsplice 5SS: [  987  1169  2243  3377  3837 15768]
SMsplice 3SS: [ 1056  2069  3183  3757 15639 18244]
top_k =  100
Partition function (log Z): -7.403674018755613

Sorted 5' Splice Sites (High to Low Probability):
Position 2243: 0.9736269691925866
Position 987: 0.9265341769982166
Position 3837: 0.9143935995917306
Position 3377: 0.8804422875875495
Position 1169: 0.8407061446577968
Position 8276: 0.3546408106827961
Position 602: 0.27106682367817114
Position 307: 0.1847616249353803
Position 670: 0.14100300727063994
Position 3850: 0.08030213227365507
Position 664: 0.062251645132507354
Position 355: 0.03323085026326466
Position 2547: 0.029707095368562936
Position 2757: 0.028685652605798355
Position 693: 0.012695263368972767
Position 685: 0.01256465646784062
Position 323: 0.012548734172529096
Position 520: 0.010847225831960561
Position 162: 0.009176544248659312
Position 1001: 0.008259153580976538
Position 3393: 0.005974040556264099
Position 701: 0.004904606904305878
Position 4814: 0.004737232309673405
Position 703: 0.004580566161129221
Position 699: 0.004491646484917132
Position 4818: 0.004487010255527869
Position 697: 0.004228185951862984
Position 705: 0.004075991106717594
Position 709: 0.004000513729978194
Position 707: 0.0038819067439433692
Position 715: 0.0038072134479396904
Position 972: 0.003783288382111805
Position 713: 0.0037439877291505375
Position 711: 0.003683596697343334
Position 4079: 0.0035367443314386978
Position 695: 0.0034867097865460463
Position 3278: 0.003463464089050799
Position 717: 0.003361844892292747
Position 5907: 0.0022732768499454424
Position 719: 0.0021610366082942716
Position 178: 0.0018086058438966926
Position 1180: 0.0016195771799654177
Position 3248: 0.0012479651861778147
Position 171: 0.0011285407207096614
Position 630: 0.000985233680116246
Position 1267: 0.0007906730382223182
Position 1353: 0.0007673232563449022
Position 1491: 0.0007468682197987094
Position 721: 5.66183081741208e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3757: 0.9988091637587787
Position 2069: 0.9416975592501803
Position 1056: 0.7071315948725467
Position 14551: 0.6887471525114136
Position 3183: 0.6882705489939666
Position 886: 0.5440961137942532
Position 8062: 0.3796652080755164
Position 830: 0.20741815645585077
Position 3305: 0.20285720842507635
Position 1105: 0.06905461008727233
Position 4611: 0.06629249116256303
Position 5634: 0.06062349144604708
Position 7979: 0.049198560839653876
Position 1121: 0.042293566088547015
Position 8410: 0.04197555987364887
Position 2141: 0.031219907045456984
Position 6013: 0.026579797045836216
Position 2706: 0.016933933111441757
Position 1068: 0.015221230273542698
Position 6056: 0.015005345995504548
Position 4590: 0.014486966753136678
Position 2546: 0.011702275973312637
Position 2450: 0.011612875792286106
Position 4813: 0.009104393304186852
Position 2430: 0.007623525334454985
Position 2335: 0.00684366431897589
Position 2488: 0.0036236968904337892
Position 3932: 0.003512544602759958
Position 3990: 0.0034060973196763777
Position 4789: 0.002540744883196554
Position 6412: 0.0023138566225166736
Position 3665: 0.0009355674681508911
Position 3965: 0.0009261141205297622
Position 1027: 0.000841146310242485
Position 1338: 0.0007468682197987092
Position 1861: 0.0007169456894383341
Position 738: 0.0006121261095151662
Position 797: 0.00027401679174926145
Position 3580: 9.50504940103271e-05
Position 3939: 9.213611049482863e-05
Position 3621: 5.660463445147334e-05
Position 2434: 4.533376096722763e-05
Position 3495: 3.585322855871388e-06
Position 3498: 3.739498390541409e-07
