Gene = TYW3
index = 1515
Annotated 5SS: [  263  3467  5633 15667 19270]
Annotated 3SS: [ 3385  5533 15594 19135 30737]
SMsplice 5SS: [  263  3467 18908 19270]
SMsplice 3SS: [ 3385 18821 19135 33094]
top_k =  100
Partition function (log Z): -18.70386768417235

Sorted 5' Splice Sites (High to Low Probability):
Position 3467: 0.9948521456527271
Position 263: 0.7072025586517545
Position 7084: 0.5433869726168676
Position 5633: 0.25122913941264635
Position 7187: 0.19138075667369417
Position 1291: 0.1837370060578471
Position 7294: 0.06386831476863872
Position 498: 0.06002330136129336
Position 1027: 0.05687587271270525
Position 7210: 0.041218646233933884
Position 788: 0.03772387241042162
Position 8462: 0.03238872633989108
Position 962: 0.03146733248574478
Position 8249: 0.030086845845979884
Position 179: 0.014987273797251394
Position 1102: 0.013883180230460961
Position 741: 0.013391430710382572
Position 3913: 0.012493715936562358
Position 3766: 0.011083758145531234
Position 2565: 0.00888532797043598
Position 1324: 0.007881249108563193
Position 645: 0.007553458257876168
Position 353: 0.006385343740280056
Position 78: 0.00489057248048526
Position 2980: 0.00418448889861878
Position 813: 0.0034475667062477703
Position 493: 0.0029332268107142914
Position 3549: 0.0028377693805136366
Position 580: 3.028314910090983e-05
Position 106: 1.8033408559812028e-05
Position 379: 1.2773257282434746e-05
Position 301: 5.167055414084196e-06
Position 333: 2.7615320500694713e-06
Position 176: 1.4643589851828315e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3385: 0.9999272062453809
Position 7000: 0.4800853742348738
Position 8911: 0.4792146504623898
Position 7163: 0.2938134406375408
Position 5533: 0.2571383263801632
Position 8165: 0.20409077845532222
Position 7034: 0.1212046974657628
Position 3630: 0.07384118789655134
Position 8461: 0.06243634249612732
Position 4155: 0.05449324708979968
Position 7778: 0.049390631186427746
Position 6901: 0.04736884230997829
Position 961: 0.04284037885195402
Position 1155: 0.03669051620983917
Position 8727: 0.03238471644700498
Position 1122: 0.02840008497951042
Position 850: 0.024063175272184264
Position 675: 0.0070756172838979765
Position 2366: 0.004930554435685814
Position 2860: 0.00418448889861878
Position 2393: 0.003954773534750154
Position 1182: 0.003906992841747783
Position 1204: 0.003649619075975559
Position 4129: 0.0029315962378089395
Position 7137: 0.0028969681854112256
Position 6172: 0.002849480685034863
Position 4525: 0.0027286088129961
Position 4110: 0.002502172096052578
Position 1093: 0.0021775192623154195
Position 1058: 0.0021768309842236915
Position 4084: 0.0018372173270836312
Position 3998: 0.0015184878636419477
Position 407: 0.0014585397010396864
Position 3823: 0.0011232500408186739
Position 3693: 0.0005731536726236463
Position 3696: 0.00036441417786025476
Position 3774: 0.00011200060033237445
Position 926: 1.4453820729978881e-05
