Gene = SMCO1
index = 1278
Annotated 5SS: [ 207 5847]
Annotated 3SS: [5696 7034]
SMsplice 5SS: [ 263 5847]
SMsplice 3SS: [5696 7034]
top_k =  100
Partition function (log Z): -8.462717766451409

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9845514688712701
Position 263: 0.7682553258877244
Position 7129: 0.3409282343880543
Position 6872: 0.25121142274357183
Position 207: 0.07611226430587456
Position 333: 0.05264356608237445
Position 6840: 0.0428516756342471
Position 5241: 0.03661600813274399
Position 694: 0.03400936100490453
Position 4542: 0.028943518100972666
Position 1313: 0.027667478617109827
Position 378: 0.022127403859691454
Position 6730: 0.009316665883839361
Position 7396: 0.006788236736098563
Position 426: 0.005852531097909988
Position 961: 0.005841887337557574
Position 1568: 0.005202880846755152
Position 7136: 0.004342952289812225
Position 5786: 0.0036043294317670235
Position 1863: 0.0033307591293842585
Position 1457: 0.0031404661615103357
Position 714: 0.003140177955291044
Position 661: 0.0029879431378488806
Position 1101: 0.0027380427045609512
Position 241: 0.0027013338996231435
Position 6070: 0.0007316255199169366
Position 5927: 0.00037282457406775786
Position 5887: 0.0002958828158436613
Position 5851: 0.00027119579160457714

Sorted 3' Splice Sites (High to Low Probability):
Position 5696: 0.9949409903921462
Position 7034: 0.8901048491768357
Position 7816: 0.21529923283957783
Position 6675: 0.14085428143301576
Position 6772: 0.13798437008721115
Position 7636: 0.13216728974310205
Position 5093: 0.03661600813274399
Position 4444: 0.023447649765120575
Position 8378: 0.021033792996093214
Position 6432: 0.02035916931683342
Position 7573: 0.019405988645349564
Position 6647: 0.014532425498654317
Position 7621: 0.011448022952477314
Position 7067: 0.007864041153032355
Position 7395: 0.006295384981696173
Position 6014: 0.005647287097180284
Position 1095: 0.005571079092873417
Position 6036: 0.004932522374028752
Position 5994: 0.0047736626082284985
Position 6941: 0.003967601392462247
Position 6928: 0.0037226903450068927
Position 1745: 0.003511340922116157
Position 4390: 0.0034657984849616663
Position 6593: 0.0026624265924486885
Position 6596: 0.0023384789690531703
Position 4367: 0.002030069850890427
Position 1225: 0.0019086884933090164
Position 1255: 0.0017601783014796638
Position 860: 0.0016422944241255915
Position 5970: 0.0016195407517699302
Position 6730: 0.0013641584010796193
Position 7012: 0.001094229947212388
Position 774: 0.0008066085734452926
Position 1258: 0.0007318140135027998
Position 6456: 0.0006734951928653046
