Gene = KNG1
index = 752
Annotated 5SS: [  462  2940  5246  7985 10069 14354 15399 21931 22139 24324]
Annotated 3SS: [ 2828  5160  7811  9960 14268 15225 21822 22051 24245 26428]
SMsplice 5SS: [  200   462  2940  5246  7985 10069 14354 15399 21931 24324 24980]
SMsplice 3SS: [  301  2828  5160  7811  9960 14268 15225 21822 24245 24812 25123]
top_k =  100
Partition function (log Z): 11.52275608508321

Sorted 5' Splice Sites (High to Low Probability):
Position 14354: 0.9999999999999988
Position 21931: 0.9980580952189677
Position 462: 0.9951522328530361
Position 2940: 0.9218842943484703
Position 7985: 0.920776617172331
Position 200: 0.8483907650151111
Position 15399: 0.7974264084099109
Position 5246: 0.795692448972037
Position 5643: 0.7411311718777028
Position 24324: 0.7311857100966048
Position 10069: 0.6808959298443542
Position 24980: 0.408983698368246
Position 14641: 0.4067916084891025
Position 23281: 0.278652210344069
Position 24984: 0.2572159926825499
Position 22139: 0.22819415350598432
Position 5276: 0.14801897431933328
Position 23292: 0.1288760310890004
Position 22167: 0.11493842896264723
Position 15618: 0.11274332115654193
Position 25188: 0.0996151437263557
Position 14666: 0.08940189015699296
Position 7037: 0.07858823279571217
Position 4023: 0.07638506929973013
Position 23379: 0.0737240805898561
Position 1910: 0.05540107461924033
Position 5296: 0.052039893529966845
Position 3260: 0.049529530092451104
Position 10910: 0.048806035498634964
Position 20801: 0.04125011058568983
Position 5705: 0.04046515307046132
Position 2914: 0.03850105588609587
Position 3026: 0.02988337028735559
Position 14787: 0.02640710471046555
Position 226: 0.023364417745940055
Position 7095: 0.02208299828888699
Position 6225: 0.0169779502755128
Position 4018: 0.014460056613158686
Position 3396: 0.013784234102819079
Position 21: 0.012804503333024119
Position 1652: 0.010899185072652326
Position 14613: 0.010436299624564351
Position 14771: 0.008154380021197878
Position 23296: 0.007311580234355411
Position 4087: 0.0029867086145057226
Position 4411: 0.0025576554820662283
Position 4320: 0.0017602980896793666
Position 5253: 0.0017229056999495988
Position 1959: 0.0014705226273414884
Position 144: 0.001301320321239941
Position 53: 0.0012625773691074102
Position 1179: 0.0009422341845199208
Position 1906: 0.0008584396875436766
Position 10073: 0.0005427157676362303
Position 208: 0.00046774518625160885
Position 8122: 0.0002572128093771647
Position 415: 5.665527436626373e-05
Position 190: 4.640581933093778e-05
Position 259: 4.352443909951893e-05
Position 44: 3.550515265880054e-05
Position 135: 2.1025713488367637e-05
Position 61: 5.587899185700125e-06
Position 112: 3.5222291462335295e-06
Position 36: 2.7359776068288676e-08
Position 34: 1.0623635287047214e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.999002917961308
Position 21822: 0.9980580952189669
Position 5160: 0.9972071441176519
Position 2828: 0.9413636676447686
Position 25123: 0.8928954220306529
Position 301: 0.867640974944918
Position 15225: 0.776761858336628
Position 7811: 0.7740264222428827
Position 24812: 0.7561292200477522
Position 24245: 0.7404710741573565
Position 9960: 0.4952196472204293
Position 23120: 0.4947502596505239
Position 5437: 0.3883746486133055
Position 22051: 0.3431325824686315
Position 14477: 0.2963145352911433
Position 5533: 0.2668499652106594
Position 14525: 0.19764110944488478
Position 9910: 0.1862189983915608
Position 7832: 0.1467492876583412
Position 15524: 0.10054134265725397
Position 3908: 0.09383183452739462
Position 6925: 0.08990132537219853
Position 5476: 0.0622759977283904
Position 5633: 0.05569692448551284
Position 1830: 0.05282762325922762
Position 10708: 0.04880603549863496
Position 3106: 0.04448545846733563
Position 20724: 0.04125011058568983
Position 15274: 0.032866528572570844
Position 25279: 0.031637983417573616
Position 2858: 0.0314117263246068
Position 25838: 0.028919844607483737
Position 14536: 0.020576115380161773
Position 26428: 0.014183567690013537
Position 3315: 0.013784234102819086
Position 26330: 0.012441762037059196
Position 26141: 0.012431985974225648
Position 6984: 0.010769905712400591
