Gene = TMEM167A
index = 1417
Annotated 5SS: [  176 12489 15620]
Annotated 3SS: [12378 15584 20341]
SMsplice 5SS: [  176 12489]
SMsplice 3SS: [12399 20341]
top_k =  100
Partition function (log Z): -12.766025009164164

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9999022394418293
Position 12489: 0.561288139355222
Position 12542: 0.3866525190876502
Position 15620: 0.2828940804166926
Position 11484: 0.11489402121316587
Position 2478: 0.0007254268702047333
Position 6134: 0.00013743143314169407
Position 896: 0.00010976217259967874
Position 987: 7.793942490106823e-05
Position 196: 7.225206795098867e-05
Position 360: 2.3821836816587125e-05
Position 1688: 5.908650869200365e-07
Position 1001: 3.652026047994865e-07
Position 264: 3.4601389772987523e-07
Position 385: 2.8365079450641484e-07
Position 425: 2.5953672447383974e-07
Position 49: 2.1820489613824746e-07
Position 142: 1.7911868611541796e-07
Position 718: 1.1510432361930906e-07
Position 183: 1.0962408631772874e-07
Position 202: 5.472539553997759e-08
Position 341: 3.5910397529944105e-08
Position 698: 3.3150568170760914e-08
Position 620: 1.7865034275909977e-08
Position 689: 1.4085453013101158e-08
Position 220: 1.4042358912910979e-08
Position 249: 5.620788283100062e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20341: 0.9280587499972148
Position 12399: 0.6894450616062668
Position 15584: 0.2752837930046341
Position 12378: 0.2625551355752656
Position 11392: 0.11489402121316587
Position 15372: 0.03320377300293635
Position 15715: 0.00963937931685503
Position 14022: 0.008466240058699257
Position 13974: 0.007818188731206441
Position 12798: 0.004237058165881854
Position 796: 0.0029017777223740424
Position 6211: 0.0012726477660120492
Position 3060: 0.0012605727664017328
Position 11217: 0.0009607148721363167
Position 9622: 0.0009409120340497866
Position 2257: 0.0007781647870312876
Position 10255: 0.0007560284422743921
Position 2367: 0.0006841289679485067
Position 2824: 0.00046633343704923863
Position 5159: 0.0004579887709896893
Position 5294: 0.00038425928584231696
Position 8464: 0.0003683012726194226
Position 6254: 0.0003549910032745798
Position 3063: 0.00030736060288999375
Position 4261: 0.00016324059053569092
Position 7183: 0.0001621352259338466
Position 3227: 0.00014232719920581052
Position 5935: 0.00013743143314169407
Position 4686: 8.727928666842815e-05
Position 1257: 5.3523754868279656e-05
Position 1402: 5.141142071197073e-05
Position 1238: 5.115396096825145e-05
Position 4240: 4.6030601174475894e-05
Position 407: 4.3063168029980796e-05
Position 1754: 3.669976119984979e-05
Position 322: 3.6276490847252935e-05
Position 4061: 3.593978161223369e-05
Position 1778: 3.2787958832460406e-05
Position 2371: 2.6033899989445036e-05
Position 535: 2.4564626108875534e-05
Position 2149: 2.4370305814546218e-05
Position 620: 2.244786733076806e-05
Position 479: 1.964339134760087e-05
Position 834: 1.8348785339833005e-05
Position 451: 1.5650092176289616e-05
Position 1201: 1.505982108746014e-05
Position 1077: 1.4465536397213811e-05
Position 1301: 9.67150843269643e-06
Position 1048: 9.28914793581639e-06
Position 2326: 4.797241817348152e-06
Position 2405: 6.358574514805101e-07
Position 1585: 2.1021650316160066e-07
Position 1534: 2.047067875924968e-07
