Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  100
Partition function (log Z): -8.697082406005146

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9895016574707333
Position 10052: 0.7700129244198536
Position 549: 0.6354020919008746
Position 47: 0.004653504097422544
Position 279: 0.004428711307206079
Position 2101: 0.0025997809814533356
Position 1593: 0.002545637043070069
Position 26: 0.0007719289130348971
Position 51: 0.00070306399097441
Position 30: 0.000467028470647927
Position 360: 0.00018380255941147095
Position 1161: 1.5660353615099973e-05
Position 388: 4.745584626628513e-06
Position 54: 2.0929562205099557e-08
Position 138: 1.6032203694525138e-08
Position 68: 8.356234103036746e-09
Position 58: 8.938968299350427e-10
Position 120: 1.6556191111535938e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.8101761995531676
Position 10141: 0.6767494813293509
Position 352: 0.35444913060868444
Position 434: 0.22325487239905212
Position 11410: 0.08587260786536231
Position 502: 0.042745239169027754
Position 11429: 0.041190802971184666
Position 1984: 0.02686635042539999
Position 11025: 0.025800659033682893
Position 4379: 0.014460443689898407
Position 5127: 0.010374984911144174
Position 3594: 0.009836132187668826
Position 6211: 0.008975970249223038
Position 5470: 0.007266217156245501
Position 275: 0.006671579542107369
Position 545: 0.006200696275891655
Position 8477: 0.006140663692265896
Position 3412: 0.0056021296605282805
Position 442: 0.004797813318301344
Position 2595: 0.004797804805172052
Position 990: 0.004438234438380876
Position 2866: 0.004010432371258334
Position 1962: 0.003352737993673776
Position 1320: 0.0027911240250601353
Position 1501: 0.0026069309997825375
Position 3386: 0.002596636210799078
Position 1946: 0.002594551791612677
Position 6242: 0.0024714083112845875
Position 4125: 0.0024448165880338593
Position 2570: 0.0021009208061709673
Position 3615: 0.0019410861876220172
Position 2404: 0.0018461557766256734
Position 1336: 0.0016314177320944387
Position 105: 0.0012383327510916064
Position 718: 0.0007589647358985382
Position 799: 0.0007139826793777994
Position 768: 0.00041848809620925726
Position 646: 0.00041306711964496514
Position 1188: 0.00037065584751884976
Position 266: 0.00011051636990492009
Position 398: 6.800939722170595e-05
Position 472: 5.078609458042974e-05
Position 1527: 3.0155567210344216e-05
Position 257: 1.1443115592918896e-05
Position 126: 9.779541279582566e-06
Position 120: 9.184596100574037e-06
Position 481: 7.143684734782294e-06
Position 383: 6.8418014814938135e-06
Position 360: 5.277003405621299e-06
Position 219: 5.120077217641969e-06
Position 278: 1.9886644154959394e-06
Position 183: 1.7845911577114529e-06
Position 159: 1.1388064360670683e-06
Position 387: 4.959368516202734e-07
Position 373: 3.9873796122105776e-07
Position 312: 3.758738827113217e-07
Position 143: 1.553675025200744e-07
Position 224: 1.2491902734127587e-07
Position 485: 1.175633823223216e-07
Position 138: 1.4514654467495984e-08
Position 135: 4.4504240118207704e-09
Position 156: 3.4904547218649155e-09
