Gene = NUP133
index = 975
Annotated 5SS: [  274  2302  6343  7586  8658 10206 12450 12847 18387 20876 21971 24288
 30745 32704 37762 41708 42922 43718 44799 47731 50181 55817 57817 59216
 63428]
Annotated 3SS: [ 2182  6238  7477  8522 10034 12293 12775 18238 20727 21812 24195 30580
 32608 37536 41584 42821 43465 44664 47571 50044 55697 57735 59150 63338
 66300]
SMsplice 5SS: [  274  2302  6343  6998  7586 10206 12450 12847 13507 18387 20876 21320
 21971 24288 30745 32704 42922 43718 44799 47731 57817 63428 66514]
SMsplice 3SS: [ 2182  6238  6848  7477 10062 12293 12775 13410 18238 20727 21213 21812
 24195 30580 32608 42821 43542 44664 47571 57735 63338 66300 66614]
top_k =  100
Partition function (log Z): -4.743085243520774

Sorted 5' Splice Sites (High to Low Probability):
Position 18387: 0.998036618913407
Position 12450: 0.9904915671318024
Position 10206: 0.9900975048151105
Position 6343: 0.9824649631188567
Position 21971: 0.9713412897972821
Position 274: 0.9333612246386775
Position 13507: 0.8978236482088651
Position 24288: 0.8968878783823313
Position 7586: 0.8805918791515365
Position 12847: 0.8668723011780038
Position 2302: 0.8323897967228464
Position 21320: 0.8249397897708506
Position 32704: 0.8126345264821847
Position 20876: 0.7839242496383171
Position 30745: 0.7506973117459751
Position 8658: 0.6386112122562194
Position 6998: 0.6216750109487013
Position 569: 0.42012833948657347
Position 666: 0.2161733300562608
Position 10767: 0.20807891183957003
Position 6977: 0.18006184061295802
Position 11039: 0.1578809536874134
Position 661: 0.1336489299618917
Position 7081: 0.12694113020523168
Position 31186: 0.1264720046127721
Position 18731: 0.08264883218457135
Position 30770: 0.07355694832074249
Position 21405: 0.07337967183171415
Position 32492: 0.07324181202412598
Position 20906: 0.07137849990647108
Position 30722: 0.07134504699065565
Position 13067: 0.06696127960348633
Position 21460: 0.06629282469607273
Position 7566: 0.060502533547719686
Position 126: 0.040410960158074154
Position 29372: 0.040250950392829055
Position 21679: 0.03600204708977274
Position 21966: 0.02865871020271628
Position 32918: 0.027253464193862327
Position 32884: 0.026197154237784768
Position 21382: 0.024488186985671605
Position 423: 0.02283625353396311
Position 8391: 0.022321007691095792
Position 7004: 0.02056529679068282
Position 32928: 0.018618587635720944
Position 7379: 0.018042657807250704
Position 23216: 0.016623659205693992
Position 21378: 0.01653139785202758
Position 5189: 0.01619245173725004
Position 3575: 0.015519790424757245
Position 24067: 0.015133120625663854
Position 21343: 0.01287162884862604
Position 21143: 0.012009801166838403
Position 10711: 0.009406091833219662
Position 8623: 0.005385608290088821
Position 198: 0.0018568349609886445
Position 245: 0.0007336051490980166
Position 7233: 0.0005415911858666719
Position 211: 0.00038693049692800104
Position 10706: 0.00038298244838708845
Position 338: 0.0001383441127377805
Position 290: 9.827895186727505e-05
Position 295: 9.3110194196905e-05
Position 133: 5.894193705878812e-05
Position 426: 2.5513876271613773e-05
Position 1394: 7.682375463821533e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12293: 0.9904915671318024
Position 6238: 0.9824649631188564
Position 21812: 0.9662907919228834
Position 21213: 0.9622427150366037
Position 6848: 0.9272752107985458
Position 30580: 0.9015798248202478
Position 24195: 0.8899735519836619
Position 7477: 0.8783285985202455
Position 32608: 0.8649608378828224
Position 13410: 0.8519742672890757
Position 2182: 0.8323897967228463
Position 20727: 0.8086632351436311
Position 12775: 0.7387728697701923
Position 10062: 0.6417129102212833
Position 18238: 0.6066473860920893
Position 8522: 0.5285789924433302
Position 422: 0.4696589586551887
Position 33939: 0.45945315439531104
Position 18182: 0.39138923282131743
Position 10034: 0.2633030151170092
Position 35100: 0.20734384518162824
Position 10865: 0.15788095368741348
Position 30908: 0.13709662658088
Position 12545: 0.12809943140781158
Position 500: 0.12409182331322799
Position 450: 0.11546022115898356
Position 8548: 0.1154178281029783
Position 32787: 0.10490007037507232
Position 10538: 0.09433868519201627
Position 9932: 0.08493312265837245
Position 18547: 0.0826488321845713
Position 32236: 0.0810508119449046
Position 21441: 0.06919325561897241
Position 36678: 0.06759558247707989
Position 12957: 0.06696127960348645
Position 7565: 0.06153353841247408
Position 34174: 0.05689322322303296
Position 35665: 0.05408516056603105
Position 10502: 0.05366665839265881
Position 529: 0.052761998483968356
Position 29290: 0.049872712296966375
Position 10600: 0.04413700601174317
Position 20778: 0.036214166624757606
Position 21867: 0.030169505750844466
Position 13385: 0.02930861799912249
Position 10484: 0.025725636524758493
Position 23979: 0.022462771655756573
Position 6875: 0.019284359855758878
Position 21078: 0.018159560153314856
Position 8153: 0.017766826465589046
Position 32969: 0.016833264185331057
Position 13414: 0.016540762920667314
Position 5070: 0.01619245173725003
Position 3557: 0.015516086232801518
Position 30904: 0.015222613958993825
Position 20824: 0.01042534777639951
Position 21555: 0.00959487989254227
Position 23135: 0.008052419801581294
Position 7127: 0.007601904828035214
Position 21598: 0.007324937540141264
Position 23043: 0.0057897015035276896
Position 7221: 0.0057008261890112676
Position 7080: 0.005180149276888485
Position 8137: 0.004554181225506747
Position 629: 0.004066987420991072
