Gene = DDX56
index = 438
Annotated 5SS: [ 167  420 1113 1429 1656 2511 3245 3988 4194 4873 5100 5885 7555]
Annotated 3SS: [ 257  951 1257 1564 2265 3124 3873 4098 4798 5009 5778 7477 7922]
SMsplice 5SS: [ 167  420 1113 1429 1656 2511 3245 4194 4873 5100 5885 7555 7856]
SMsplice 3SS: [ 257 1005 1257 1564 2425 3124 4098 4798 4996 5778 7343 7767 7922]
top_k =  100
Partition function (log Z): 25.770547944145772

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 1.000000000000003
Position 5885: 0.9996704262853875
Position 4873: 0.9935470679860595
Position 1656: 0.9821876980986961
Position 167: 0.918008311139324
Position 1429: 0.8787701934590194
Position 4194: 0.8753175913035205
Position 5100: 0.8659344604235093
Position 1113: 0.8577482467230246
Position 2511: 0.7508640150291841
Position 420: 0.6615873770333057
Position 7555: 0.6364562857691631
Position 3988: 0.34196543618522346
Position 7856: 0.30864026561881686
Position 424: 0.2557512060461706
Position 6310: 0.23055014657682707
Position 6841: 0.19537850439143967
Position 7860: 0.18504409106918934
Position 874: 0.14890577055442705
Position 5115: 0.1244720671008338
Position 4019: 0.0983757938588656
Position 1440: 0.09133555823734457
Position 2199: 0.08300595183000975
Position 1117: 0.07783287965963649
Position 3894: 0.06208076052881339
Position 6713: 0.05793127557250405
Position 7444: 0.045312729428316476
Position 2203: 0.041597703506583844
Position 4691: 0.035422167918154314
Position 6922: 0.02660563998183789
Position 2326: 0.02512481659433619
Position 6211: 0.015423187487050764
Position 4371: 0.014641605487103524
Position 5482: 0.014191123608946272
Position 1468: 0.012409452248760612
Position 1170: 0.011610081226978434
Position 80: 0.011318929130732732
Position 2333: 0.00957997374829608
Position 2329: 0.008316233771728245
Position 6360: 0.006349835499450708
Position 2364: 0.005897142944087905
Position 754: 0.004770270269537685
Position 6816: 0.004464910119958617
Position 6867: 0.004424037328622828
Position 4886: 0.004181600942354193
Position 4227: 0.00392545961427162
Position 774: 0.0037090871427790536
Position 1941: 0.002987926503139113
Position 6560: 0.001811491254247091
Position 2715: 0.0017720618978181056
Position 700: 0.001658065823580161
Position 6340: 0.0016440146228363182
Position 5492: 0.001494511586531322
Position 6553: 0.001429994490173977
Position 6416: 0.0013338815496128763
Position 2460: 0.0013020898437992217
Position 5175: 0.001176038896463387
Position 1954: 0.00048397791094019347
Position 55: 0.0002610767238988696
Position 249: 5.139523511074484e-05
Position 15: 8.678933414798273e-06
Position 59: 8.303634585354931e-06
Position 1748: 6.529195366781721e-06
Position 7: 5.991845362872318e-06
Position 32: 3.695467612653885e-06
Position 278: 7.284610077455569e-07
Position 84: 1.4650924360046514e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5778: 0.9992496745147952
Position 3124: 0.9979002206732779
Position 4798: 0.978413328635463
Position 1564: 0.9213932254744314
Position 4098: 0.8938431628546797
Position 1257: 0.7803400242108066
Position 4996: 0.7653751466089763
Position 7922: 0.7375620085322014
Position 7767: 0.7201773253108565
Position 1005: 0.6896435757639584
Position 257: 0.5910808554953222
Position 7544: 0.42667841049526767
Position 2425: 0.33778332203304223
Position 2265: 0.32450485024511094
Position 6655: 0.3123967522086607
Position 6100: 0.2594683989724291
Position 7343: 0.25234341282603484
Position 951: 0.24723025305501495
Position 3873: 0.23186985769615512
Position 5009: 0.22227691452291573
Position 324: 0.19690177978980306
Position 1314: 0.1399708799026056
Position 3785: 0.1303117531208123
Position 2115: 0.10297416295949449
Position 692: 0.09951726829456425
Position 2247: 0.09853981772418335
Position 1324: 0.05717158884502638
Position 1586: 0.05141836768807563
Position 3813: 0.04803759804239916
Position 3893: 0.04254297001958028
Position 327: 0.037273822445706435
Position 2460: 0.03435501109145476
Position 3768: 0.029075276022993
Position 299: 0.02219557693570885
Position 524: 0.021611347385741185
Position 4626: 0.019149583255642175
Position 4599: 0.016565249476358634
Position 4717: 0.01632669872744128
Position 772: 0.011838800759030465
Position 1858: 0.010533976169861356
Position 2008: 0.010184806803171414
Position 5312: 0.009459532487566872
Position 3662: 0.009022009372268363
Position 7228: 0.008919433276917167
Position 955: 0.008280880570881015
Position 778: 0.008035899992649864
Position 737: 0.0077287185905116
Position 1602: 0.007497130095884352
Position 3832: 0.007495104718474194
Position 2379: 0.005901270837640861
Position 3890: 0.0041089151304353555
Position 5309: 0.003787003423629301
Position 6506: 0.0032414857444210713
Position 4951: 0.003152054036078765
Position 752: 0.003149940527923361
Position 2048: 0.002626272871895716
Position 5391: 0.0024390992842814223
Position 1406: 0.002435103827191295
Position 3143: 0.0020997793267264054
Position 1041: 0.0019858797211045917
Position 4830: 0.0018497575703030796
Position 814: 0.0018451308897782389
Position 1522: 0.0018280149008742914
Position 398: 0.0018085657478940746
Position 2592: 0.0017720618978181056
Position 1971: 0.001535550824736891
Position 412: 0.001208245270546301
Position 4758: 0.001096308517598764
Position 1202: 0.0007933500049356397
Position 368: 0.0007922231203047687
Position 972: 0.0007813123509952019
Position 6102: 0.0007759494029884545
Position 1189: 0.000695872907142472
Position 4805: 0.0005227629704177955
Position 577: 0.0004987742260890199
Position 6199: 0.00043564260965009666
Position 6156: 0.0004319054181636502
Position 302: 0.00038412723234320767
Position 6151: 0.00036745981631094353
Position 166: 0.0002367770998456234
Position 1727: 0.00022079012151304556
Position 305: 0.00019077098102381315
Position 5715: 0.00018788058363346555
Position 5845: 0.0001670397728374627
Position 711: 8.022761625358714e-05
Position 5801: 6.58313704658341e-05
Position 664: 5.483138815993475e-05
Position 1616: 3.264220045269356e-05
Position 332: 1.6801311689663683e-05
Position 4975: 3.0846805635643503e-06
Position 5025: 2.343694967210637e-06
Position 5956: 1.184235454530254e-06
Position 1626: 1.0565744622909385e-06
Position 6264: 9.219106915280677e-07
Position 4871: 1.7057064903229485e-07
Position 416: 2.9604186880087387e-08
Position 5555: 4.365639924983802e-11
