Gene = GRIP2
index = 622
Annotated 5SS: [  209  1813 16231 16645 17689 18470 19082 20440 21692 21971 24309 25017
 27789 28416 29304 30668 30916 32261 34520 35280 36466 38515 45664 47238]
Annotated 3SS: [ 1690 16149 16508 17542 18382 19005 20293 21543 21801 24182 24866 27601
 28269 29222 30600 30769 32115 34379 35099 36290 38408 45519 47090 48253]
SMsplice 5SS: [  209  3086 16231 16645 17689 18470 18762 19082 20440 21692 21911 25017
 27789 28416 29304 30668 30916 32261 34165 34520 35280 36466 38515 41789
 45664 47238]
SMsplice 3SS: [ 2913 16149 16508 17542 18382 18573 19005 20293 21543 21801 24866 27601
 28285 29222 30557 30769 32115 34035 34379 35099 36290 38408 41595 45519
 47090 52293]
top_k =  100
Partition function (log Z): 23.819945436138223

Sorted 5' Splice Sites (High to Low Probability):
Position 35280: 1.0000000000000038
Position 16231: 1.0000000000000024
Position 3086: 1.0000000000000018
Position 25017: 0.9998563869855559
Position 47238: 0.9997452798442024
Position 30916: 0.9987248043537229
Position 27789: 0.9981236918897165
Position 29304: 0.9924009579831774
Position 17689: 0.9850517994511099
Position 21692: 0.9608403484112356
Position 20440: 0.9594151246251511
Position 36466: 0.9587960094812349
Position 28416: 0.9461747858587248
Position 19082: 0.9284956262348141
Position 38515: 0.9069152639211812
Position 30668: 0.8599849301597762
Position 16645: 0.8576821164878112
Position 32261: 0.7791817198684944
Position 34165: 0.7024513715937175
Position 41789: 0.6473091826236687
Position 209: 0.5663082827615235
Position 34520: 0.5565154644851625
Position 21911: 0.5258110272910013
Position 18470: 0.5249572894562528
Position 18762: 0.5238554689583186
Position 29733: 0.4511335898897459
Position 21971: 0.4017464612168039
Position 32831: 0.33968190728474956
Position 190: 0.26697693095630937
Position 18605: 0.2425529772106151
Position 29030: 0.17954086659298876
Position 1027: 0.17387580457559235
Position 1813: 0.14992825729733786
Position 39712: 0.14290810900294984
Position 19249: 0.11993698036644125
Position 58: 0.116254662644186
Position 33715: 0.10428646478205737
Position 33900: 0.0898285418209077
Position 48032: 0.08560980463796873
Position 32861: 0.08370684881401697
Position 34557: 0.07541869083291945
Position 34185: 0.06867306276617079
Position 32548: 0.06696015711926372
Position 48567: 0.060308725134292133
Position 28420: 0.042373540839039756
Position 32494: 0.041739776592834885
Position 20415: 0.040584875374857055
Position 34474: 0.03853395466667164
Position 2306: 0.03849578830854078
Position 30495: 0.034108830256865175
Position 49416: 0.03296122007493107
Position 29748: 0.030302328152728576
Position 32289: 0.02922983746116296
Position 942: 0.025883549760379074
Position 20937: 0.024723952539941533
Position 48318: 0.02104977423815576
Position 16581: 0.018514620408750033
Position 31229: 0.01745492249206259
Position 38486: 0.016213929032595397
Position 47991: 0.013110969263000467
Position 29572: 0.012011100125011661
Position 30573: 0.011604847000938565
Position 21725: 0.01096061399456437
Position 32731: 0.01033764139642698
Position 48023: 0.008528042088529047
Position 31999: 0.007234245530372646
Position 31472: 0.00507331501187145
Position 28385: 0.004865477983006333
Position 37213: 0.004594708203259148
Position 31376: 0.004466307683777643
Position 31734: 0.004234555318484812
Position 34104: 0.003766968427451819
Position 215: 0.0032662684655903667
Position 31459: 0.0032547492633445718
Position 501: 0.0030965017860454793
Position 29563: 0.0030298627144123838
Position 142: 0.0029412837030225836
Position 269: 0.002884085595913295
Position 30444: 0.002048261024585647
Position 31567: 0.002000170786920999
Position 761: 0.0013279711824851971
Position 32416: 0.0013155526613817324
Position 30879: 0.0012751956462848494
Position 29538: 0.0011876391723188364
Position 31225: 0.001155051028776235
Position 37254: 0.0011453657305544576
Position 28630: 0.0011391553709910467
Position 25766: 0.0008955320824446481
Position 32373: 0.0008532851910406158
Position 688: 0.0008455216725867318
Position 32134: 0.0008147836338707521
Position 415: 0.0007782899143456394
Position 19145: 0.0004502101857812161
Position 196: 0.0003738544340563571
Position 461: 0.00026918091781438384
Position 29558: 9.728915769913672e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 16149: 1.0000000000000024
Position 24866: 0.9998563869855581
Position 47090: 0.9997452798442035
Position 30769: 0.9983458136520678
Position 27601: 0.9981236918897165
Position 20293: 0.9945979123197934
Position 29222: 0.992854730672472
Position 2913: 0.9924006809283313
Position 28285: 0.9922740886533484
Position 17542: 0.9850517994511093
Position 35099: 0.964213282208801
Position 19005: 0.9147041252306575
Position 16508: 0.8705389546440183
Position 32115: 0.8449598826471786
Position 21543: 0.8136217008976726
Position 21801: 0.7902469096082215
Position 36290: 0.7852384526862565
Position 34035: 0.7748914027873405
Position 41595: 0.6183664796145912
Position 18382: 0.6029442297459414
Position 34379: 0.5494934986907257
Position 38408: 0.5268374197853838
Position 52293: 0.5095770888223441
Position 18573: 0.47933357458073356
Position 29641: 0.4767312653644514
Position 32677: 0.43372639749519376
Position 48253: 0.4070999457074355
Position 30557: 0.3393614381596567
Position 30600: 0.3241433713699813
Position 30420: 0.24426323704581152
Position 38377: 0.1935237509266934
Position 898: 0.18896391639803564
Position 47858: 0.14420144259935433
Position 39593: 0.13409307395807954
Position 18467: 0.13052198147985655
Position 38126: 0.12811242828520772
Position 36410: 0.12414093945153257
Position 34255: 0.1209746112940279
Position 19175: 0.11993698036644138
Position 21644: 0.11137732643101338
Position 33631: 0.10428646478205734
Position 33714: 0.0898285418209078
Position 38255: 0.07472366882690051
Position 49266: 0.0716408709959735
Position 21772: 0.06936315861855491
Position 21852: 0.06794742028102747
Position 28818: 0.06630650974578879
Position 1622: 0.06301771973507948
Position 28942: 0.05638112606774326
Position 48202: 0.05591415103524653
Position 28977: 0.05246148722746984
Position 36307: 0.049416617343445955
Position 21585: 0.045579017032037504
Position 18594: 0.04335523900762717
Position 35119: 0.03578671779120277
Position 32493: 0.029095631091937142
Position 41551: 0.028942703009077347
Position 32455: 0.027519286302602468
Position 1619: 0.024729961292324597
Position 20797: 0.0247239525399416
Position 18587: 0.023365763845897978
Position 31111: 0.01939207458983799
Position 2146: 0.019104444216605232
Position 1591: 0.01618648179948494
Position 2003: 0.013461626567307858
Position 32415: 0.012461207555230724
Position 48051: 0.011756734617177291
Position 1410: 0.011535532109275385
Position 902: 0.010576834332985823
Position 18873: 0.009622962242681117
Position 49166: 0.009057784853042093
Position 39589: 0.008815035044870377
Position 31319: 0.008205570387929333
Position 3079: 0.007599319071672469
Position 29475: 0.006918778828539117
Position 18299: 0.006760428360871921
Position 29461: 0.006730560537788167
Position 31507: 0.0062347261054058085
Position 2006: 0.005929717524627706
Position 31953: 0.005714448373226268
Position 16338: 0.0056577822525442495
Position 28525: 0.005534706854611466
Position 47892: 0.00516520259562598
Position 18189: 0.005084518604258216
Position 37106: 0.005010711351806589
Position 29693: 0.004704652678023267
Position 19008: 0.004618748947258155
Position 32478: 0.004153218620159332
Position 48566: 0.004088997958751013
Position 20225: 0.0035120951704236516
Position 47619: 0.002998241381518437
Position 31269: 0.0022883607350859194
