Gene = AL160286.1
index = 52
Annotated 5SS: [68]
Annotated 3SS: [14028]
SMsplice 5SS: [111]
SMsplice 3SS: [10835]
top_k =  100
Partition function (log Z): -13.344566982228873

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9789020185825756
Position 6259: 0.11138561614632683
Position 3476: 0.10383130777042038
Position 4520: 0.04581330311374802
Position 376: 0.015869255497171553
Position 2159: 0.009908554311696939
Position 2076: 0.0062541838926732625
Position 1695: 0.003917323181205596
Position 451: 0.0037050124510349816
Position 2677: 0.0016230202438135312
Position 3025: 0.0014546170290981825
Position 156: 0.0014030575308111894
Position 558: 8.966147492977368e-05
Position 1401: 3.09944634703695e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10835: 0.5160434027164047
Position 6107: 0.1228107254003894
Position 3322: 0.11716467357704766
Position 8896: 0.10351908058233383
Position 2307: 0.06955685586518015
Position 4373: 0.06395405576182604
Position 2557: 0.05139977233977456
Position 5371: 0.04156588198075006
Position 9575: 0.024114164611873434
Position 2075: 0.02193418584599538
Position 5395: 0.019433298192578462
Position 2026: 0.01780650621521693
Position 1839: 0.01689429619027676
Position 5839: 0.0105147989549063
Position 3279: 0.007532270856751217
Position 2527: 0.007509488598592031
Position 1544: 0.007254937260170302
Position 2578: 0.006286479163240458
Position 551: 0.006169596838923756
Position 525: 0.00582024870371982
Position 2177: 0.005266033959252803
Position 2980: 0.00435205675540847
Position 2417: 0.003774776734584699
Position 5174: 0.003259699881785879
Position 2553: 0.0032177432303957284
Position 4504: 0.0032168906832781064
Position 1939: 0.002862335847222623
Position 1525: 0.0022875116192026795
Position 701: 0.0022659137863349755
Position 2895: 0.0022547205198781375
Position 1694: 0.0017197601365081506
Position 2229: 0.001647078478813946
Position 2360: 0.001390312436665173
Position 677: 0.0012194830773729075
Position 480: 0.001167772789648026
Position 1776: 0.0011669208962646444
Position 2187: 0.001118756413045944
Position 353: 0.0008206458489849038
Position 841: 0.0007973590439192765
Position 1502: 0.0007547086167131107
Position 1046: 0.0007379186816944425
Position 1740: 0.0007130925076631484
Position 867: 0.0006409486493224709
Position 1987: 0.000184718667970308
Position 1912: 2.8037827418221154e-05
Position 1570: 1.9453605907189085e-05
Position 1598: 1.8555337775064227e-05
