Gene = PLPP3
index = 1039
Annotated 5SS: [  691 42615 55293 55747 67594]
Annotated 3SS: [42456 55014 55688 67416 82892]
SMsplice 5SS: [  691  2467  2737  3400  3720 37052 42615 55293 55747 67594]
SMsplice 3SS: [ 2371  2590  3333  3642 36965 42456 55014 55688 67416 82892]
top_k =  100
Partition function (log Z): -41.420476641532666

Sorted 5' Splice Sites (High to Low Probability):
Position 3400: 0.7968804280453254
Position 691: 0.7507160336480803
Position 3720: 0.7382820732692356
Position 2737: 0.6231895198316412
Position 2467: 0.5163450649758714
Position 1565: 0.3002929960700145
Position 6275: 0.25281597083096186
Position 2103: 0.23781497766426324
Position 6027: 0.1129336139031388
Position 107: 0.10787849590321824
Position 651: 0.0668360624123584
Position 1142: 0.030744099409739465
Position 993: 0.019217749187684745
Position 999: 0.01648744931214323
Position 490: 0.013397459452858293
Position 2726: 0.009606827752428614
Position 566: 0.004091202145300574
Position 2123: 0.0036994011542851235
Position 1297: 0.002401213807124401
Position 2757: 0.002162675476027047
Position 1224: 0.0008367173117803841
Position 1294: 0.0005170234849995775
Position 1346: 0.0003163394451595231
Position 896: 0.0001310570894847694
Position 186: 4.366596125626723e-05
Position 113: 2.7699329834445515e-06
Position 276: 5.490948454210184e-07
Position 328: 3.1927078764993767e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.9237673393931897
Position 2590: 0.6080877236520549
Position 9424: 0.6068151767207339
Position 2371: 0.4503719271564338
Position 3642: 0.3415358131069611
Position 6191: 0.2656105018022062
Position 1450: 0.25057692072883936
Position 5963: 0.1521703048720556
Position 6209: 0.14952882062483225
Position 3496: 0.14518899327929852
Position 1944: 0.13317791380235675
Position 6876: 0.10635025169249054
Position 3448: 0.06800955622827123
Position 2354: 0.06597313781943862
Position 5376: 0.0598098691001155
Position 3475: 0.05546748460564843
Position 1809: 0.04633254379325838
Position 1881: 0.04182846320067889
Position 1486: 0.03985418375937967
Position 2593: 0.028057225745921913
Position 1012: 0.015183201672505319
Position 2011: 0.014723407038041796
Position 3472: 0.011463983487296946
Position 3283: 0.007037178040664166
Position 1227: 0.006235293591811178
Position 3959: 0.005072498707423139
Position 2030: 0.004048785839589219
Position 3840: 0.0018983880495927914
Position 1897: 0.0014032651446229806
Position 1351: 0.0010775554627413656
Position 1179: 0.00029396376140516055
Position 795: 0.00014613341173917444
Position 456: 0.0001051243749624311
Position 543: 7.87543998350045e-05
Position 771: 6.97323088269911e-05
Position 547: 5.4657281446979345e-05
Position 814: 3.894545325014958e-05
Position 590: 3.708486332480727e-05
Position 383: 3.689857916191927e-05
Position 1017: 3.372730170970786e-05
Position 843: 3.018015906029668e-05
Position 751: 2.9994753922721414e-05
Position 941: 2.8851075880953822e-05
