Gene = LAX1
index = 765
Annotated 5SS: [ 479 5762 6302 6972]
Annotated 3SS: [5651 6190 6891 8698]
SMsplice 5SS: [ 479 5762 6302 6972]
SMsplice 3SS: [5651 6190 6891 8698]
top_k =  100
Partition function (log Z): -0.28423598827548946

Sorted 5' Splice Sites (High to Low Probability):
Position 6302: 0.9758884787511138
Position 6972: 0.9758488032502383
Position 5762: 0.9705014322711255
Position 479: 0.7689163694050535
Position 8762: 0.2599333868659572
Position 208: 0.20827891723823458
Position 9087: 0.04343697474126141
Position 265: 0.034034553005861286
Position 8755: 0.029170283832736017
Position 496: 0.022098150677222053
Position 3420: 0.019379051582530445
Position 658: 0.013833979745000127
Position 6637: 0.01357471031450947
Position 8766: 0.009053082444854097
Position 6306: 0.005168549679384946
Position 231: 0.004226978097437929
Position 8068: 0.0038534551641577104
Position 7199: 0.0037000094522508216
Position 6558: 0.0018926026060037257
Position 6069: 0.0016711958089063177
Position 5795: 0.0015547474652957572
Position 6599: 0.000736702875911869
Position 5974: 0.0004589208489460921
Position 4862: 0.0004247792610428518
Position 3002: 0.0004132367504014559
Position 8088: 0.00039903527929118854
Position 4521: 0.00039643162063711016
Position 5784: 0.00030220835252980514
Position 6719: 0.0002783986845511557
Position 4594: 0.0002449062782724218
Position 8834: 0.0002336331623904718
Position 3723: 0.00019538081608694617
Position 6470: 0.0001807340660510946
Position 8624: 0.00016088314944546838
Position 3695: 0.00013085289620478217
Position 3413: 0.00012913583659356255
Position 7880: 8.18287282340628e-05
Position 7778: 6.958022650601153e-05
Position 187: 4.752749049584e-05
Position 378: 3.6681118739189125e-05
Position 240: 3.4923051170206e-05
Position 296: 2.4800521357338845e-05
Position 108: 2.182664440403259e-05
Position 161: 1.962038472868738e-05
Position 202: 1.6136991878692816e-05
Position 309: 1.1217362974713572e-05
Position 283: 1.0405090047092808e-05
Position 6421: 3.7689559281447936e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9863649063300461
Position 6190: 0.966765662848575
Position 5651: 0.7837289786578777
Position 8698: 0.525578124858161
Position 8611: 0.25752440667295257
Position 5621: 0.18159619688916218
Position 8970: 0.16646179205427972
Position 9175: 0.14248231228325856
Position 8903: 0.06325216210491326
Position 7272: 0.041603117289328896
Position 9263: 0.0300424085049929
Position 10511: 0.023993593839879312
Position 3261: 0.019508187419124
Position 424: 0.015416541431044435
Position 6539: 0.015393684383901455
Position 340: 0.015119600174710479
Position 6148: 0.013910883694513433
Position 9050: 0.013789196689604795
Position 8906: 0.010668524614585046
Position 9832: 0.009792496205491578
Position 8794: 0.00791953086710213
Position 7096: 0.007673715006498675
Position 521: 0.006972658991418397
Position 9206: 0.006933390585027574
Position 5570: 0.005436949942912883
Position 9125: 0.005108925023070623
Position 7346: 0.004248835257440035
Position 546: 0.0035605296271910133
Position 7983: 0.0030421483207106153
Position 377: 0.002728864992261445
Position 342: 0.0026672101491324574
Position 6417: 0.0025541765622606413
Position 8753: 0.0023253496937302534
Position 9335: 0.0022622720074727282
Position 7296: 0.0022191333629902896
Position 587: 0.0019360101540387019
Position 6754: 0.0018601633851772434
Position 8725: 0.0017072734994373557
Position 7952: 0.0016070567789008253
Position 5490: 0.0015962625989982572
Position 6826: 0.0015494455398018998
Position 8838: 0.001421912476272227
Position 7863: 0.0014172305041940966
Position 469: 0.0013906205415597848
Position 5873: 0.0012043682701090887
Position 7070: 0.0010644160480458812
Position 5909: 0.0009257483877433212
Position 306: 0.0007574400514987972
Position 4429: 0.0006413378989095317
Position 561: 0.0005477226624753764
Position 564: 0.0005148880492772283
Position 4768: 0.0004247792610428513
Position 2886: 0.00041323675040145515
Position 6726: 0.0003354564900476225
Position 3549: 0.0003262337122917281
Position 6869: 0.00023029689718742988
Position 6196: 0.00020510810982640515
Position 6248: 0.0001759093214592175
Position 7763: 8.18287282340628e-05
Position 7684: 6.958022650601153e-05
Position 6683: 9.472670302188761e-06
Position 6925: 9.445961100884059e-06
Position 6946: 6.315445472812767e-06
Position 6016: 1.8700599671129248e-06
Position 6291: 1.3633520864057372e-06
Position 6546: 7.675969504456881e-09
