Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  100
Partition function (log Z): -1.228471841993103

Sorted 5' Splice Sites (High to Low Probability):
Position 380: 0.9964648739921073
Position 4320: 0.9929571841231173
Position 4135: 0.9886318667895773
Position 10320: 0.6988581579987383
Position 10722: 0.5263003651055885
Position 10094: 0.36820804482948494
Position 6131: 0.366001749874405
Position 1900: 0.14598365348469036
Position 146: 0.08266899793396486
Position 230: 0.029381094848793345
Position 1708: 0.011708728884893785
Position 4429: 0.0022640876569964873
Position 114: 0.0017178406231300397
Position 142: 0.0015579977999540624
Position 5785: 0.0007985935784095875
Position 943: 0.0005661410960326865
Position 5719: 0.000378681960991573
Position 24: 0.0003575994855775119
Position 90: 0.000293545736151771
Position 3471: 0.00027679641780675284
Position 1641: 0.0002663061292999831
Position 150: 0.00021789734999327128
Position 241: 0.00020353790714932942
Position 1535: 0.00015928445368576868
Position 2647: 7.058809702578436e-05
Position 174: 3.658996794213455e-05
Position 1493: 2.0127866847809586e-05
Position 194: 1.41432494374114e-05
Position 1587: 1.2351277368953144e-05
Position 121: 1.1490338206279084e-05
Position 4361: 6.060500327281477e-06
Position 109: 5.772167954414409e-06
Position 130: 4.490964219818278e-06
Position 4335: 4.438899386647108e-06
Position 177: 2.978571645056883e-06
Position 4477: 2.683736298183177e-06
Position 39: 2.449559817444974e-06
Position 188: 3.9533308077322926e-07
Position 56: 3.5264415589825345e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4234: 0.9848493711758548
Position 4036: 0.9408202332670743
Position 11167: 0.693474339929645
Position 10242: 0.671446851328188
Position 10642: 0.5433493336108907
Position 6014: 0.3427336260746554
Position 9999: 0.3344491585845722
Position 11671: 0.20085401562833036
Position 1766: 0.12117139266598981
Position 309: 0.07206437319974156
Position 4017: 0.04781177309869692
Position 9887: 0.03573322207816224
Position 295: 0.0347322193039269
Position 9800: 0.029679754855677518
Position 1862: 0.02427713647665016
Position 11010: 0.02042538110342593
Position 6034: 0.015028376436871084
Position 6010: 0.013853733869957871
Position 10680: 0.013610703864297939
Position 4236: 0.012732274591050632
Position 5621: 0.011834626310399702
Position 10519: 0.01113297795478751
Position 1556: 0.009412530142321426
Position 7087: 0.006146154608622421
Position 11361: 0.005656193007716908
Position 272: 0.004827715042059229
Position 9449: 0.004234220392042682
Position 244: 0.001883860118260248
Position 1648: 0.0012932160017637788
Position 6203: 0.0012254597671815864
Position 4817: 0.0010092143173680316
Position 4903: 0.000979502523586496
Position 4412: 0.0008813230401110867
Position 1534: 0.0007483914333142721
Position 1770: 0.0005351243420504123
Position 1561: 0.0005149636552647029
Position 4927: 0.00045660518490619806
Position 3335: 0.00027679641780675284
Position 1382: 9.685540400594839e-05
Position 1340: 7.476727045266432e-05
Position 2363: 7.058809702578443e-05
Position 1203: 1.3973814891578042e-05
Position 1512: 4.497234188394308e-06
Position 1402: 4.051884166602141e-06
Position 4274: 3.4554386569194975e-06
Position 1645: 1.7810004770410965e-06
Position 1676: 1.7707712499002597e-06
Position 4283: 3.301058952063425e-08
Position 323: 2.1905326665131376e-08
