Gene = LSM11
index = 801
Annotated 5SS: [  504  7835 10393]
Annotated 3SS: [ 7694 10308 11158]
SMsplice 5SS: [  504  7835 10393 11418]
SMsplice 3SS: [ 7694 10308 11344 12372]
top_k =  100
Partition function (log Z): -8.591802258982597

Sorted 5' Splice Sites (High to Low Probability):
Position 7835: 0.9373089317159838
Position 10393: 0.7787183746777543
Position 504: 0.43129121480889115
Position 5007: 0.336212670847148
Position 11418: 0.3025334546240271
Position 12450: 0.2945844486904562
Position 955: 0.2461309255895707
Position 11460: 0.21035708924716193
Position 166: 0.1527371657160039
Position 11498: 0.14382132926443902
Position 2185: 0.12495335250917514
Position 10569: 0.11990594402258173
Position 681: 0.11170333229964914
Position 9862: 0.06781429463227488
Position 5432: 0.05487295450734831
Position 2408: 0.052044902837988016
Position 1759: 0.048543502110104296
Position 7751: 0.04432699420922537
Position 4766: 0.036675497728992444
Position 8411: 0.031867831504009174
Position 82: 0.03172898886341072
Position 229: 0.022383700039290917
Position 10527: 0.021019187231407662
Position 11368: 0.01883636763062061
Position 677: 0.01710862775493252
Position 5489: 0.01667131582423993
Position 3141: 0.016564291389726503
Position 4503: 0.014870554125353683
Position 8038: 0.010238320200935687
Position 825: 0.0006579336054603134
Position 960: 0.000653068582356589
Position 597: 0.0005612945317886532
Position 749: 0.0005397943437010778
Position 1526: 0.0004810940588908799
Position 923: 0.0004468217227600121
Position 624: 0.0003866683993766833
Position 131: 0.00033598156147606514
Position 1404: 0.0003358382516690765
Position 672: 0.000335716331944066
Position 795: 0.000285265471073109
Position 711: 0.0002447448391016652
Position 459: 0.00019894747980115407
Position 254: 0.00019528130192587504
Position 1024: 0.00018122147468825948
Position 875: 0.0001404737487632069
Position 948: 0.0001224663226689143
Position 605: 0.00012219036370865252
Position 453: 0.00011710104368071337
Position 933: 6.742955086790305e-05
Position 785: 5.998401890819875e-05
Position 1304: 5.5928667742199645e-05
Position 407: 3.607529603407603e-05
Position 221: 4.899823909135173e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7694: 0.9877137596296858
Position 10308: 0.9044950404278003
Position 12372: 0.7682639455728036
Position 11344: 0.70155236615345
Position 4873: 0.33621267084714807
Position 11158: 0.18168989286635373
Position 2100: 0.1359224673964151
Position 16031: 0.08070046189639614
Position 14467: 0.0744440253748509
Position 5332: 0.0715442703315882
Position 9754: 0.04903137694484229
Position 1617: 0.04902033260117233
Position 15782: 0.047980177429099394
Position 2320: 0.03802373057516129
Position 4649: 0.036675497728992396
Position 12568: 0.03130267856808729
Position 14444: 0.02830768513308477
Position 8363: 0.023716747346664093
Position 10558: 0.020837439282647176
Position 339: 0.0196457660225296
Position 9698: 0.018782917687432597
Position 13122: 0.01678400092881728
Position 2914: 0.0165642913897265
Position 4337: 0.014870554125353663
Position 13588: 0.013847494502454236
Position 13018: 0.010200300999618028
Position 10510: 0.009330744244502085
Position 8109: 0.008151084157345079
Position 8018: 0.004160486496458718
Position 1965: 0.001788105059213851
Position 1953: 0.0004976193153251703
Position 1827: 0.00032944451846433616
