Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  100
Partition function (log Z): 28.532479175831753

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 0.9999999999999977
Position 2026: 0.9999209297539046
Position 15699: 0.975697025718602
Position 27885: 0.9732325364880392
Position 32252: 0.9655997216033695
Position 31905: 0.9337249889259901
Position 24410: 0.9064229004481539
Position 23901: 0.8909539753385143
Position 366: 0.8476888274744286
Position 30055: 0.8327199818307468
Position 29702: 0.8087400999064441
Position 31161: 0.7950547140795919
Position 31526: 0.792081279077982
Position 7992: 0.1611307094286848
Position 30020: 0.16017513174649653
Position 31407: 0.14140386852894357
Position 31079: 0.13980002562685798
Position 28877: 0.13739522657048045
Position 7305: 0.13460633921888424
Position 2442: 0.09941988698231359
Position 16146: 0.09847512767595906
Position 775: 0.09775642805925736
Position 24587: 0.08760434573152472
Position 28141: 0.07612860536531453
Position 23905: 0.0641096423040049
Position 32110: 0.05913809023601186
Position 15946: 0.04734600551629685
Position 18595: 0.0461618536489499
Position 19904: 0.044761495454006296
Position 31353: 0.044011862750872134
Position 18925: 0.03858214253489444
Position 29757: 0.02990179034868542
Position 15708: 0.024302974281393337
Position 31896: 0.022159676641254893
Position 31552: 0.019605462331062085
Position 18367: 0.01888705443602141
Position 260: 0.016998787815450722
Position 441: 0.015588009601929664
Position 16927: 0.015449727347572178
Position 27914: 0.01530399288567279
Position 31171: 0.011741159023792906
Position 31183: 0.008992437480641931
Position 17866: 0.008941264588238048
Position 1469: 0.008682541209421916
Position 16136: 0.008276837289671851
Position 1247: 0.0070699156331124405
Position 31928: 0.006978015631541131
Position 30404: 0.004226859859526532
Position 27905: 0.00411698378624486
Position 27997: 0.003753035190714724
Position 31909: 0.0030089319802074597
Position 23872: 0.00252268737884891
Position 27850: 0.0019893222700467237
Position 28851: 0.0014278245528788931
Position 639: 0.0013513883231514882
Position 476: 0.001349912162721823
Position 28782: 0.0012099721539203666
Position 23947: 0.0011475923937533682
Position 32726: 0.0011217300183730711
Position 265: 0.001013504709608498
Position 1601: 0.0008590014212702751
Position 32193: 0.0007442646657236635
Position 370: 0.0005302281737065907
Position 1515: 0.0004666221896494899
Position 24367: 0.00042066418305706
Position 741: 0.00033298057416091095
Position 62: 0.00031165361071454876
Position 30435: 0.00015048301409234332
Position 1864: 7.907024609198116e-05
Position 31561: 1.1091259358242759e-05
Position 1412: 7.384129526045297e-08
Position 1157: 6.313695935240754e-08
Position 901: 6.20631600746037e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 21431: 0.9999999999999969
Position 15563: 0.9999999999999949
Position 27780: 0.9905540244557998
Position 32360: 0.9838613985881312
Position 32192: 0.9759845579361691
Position 30947: 0.8664821003499873
Position 31732: 0.8375496611123868
Position 31260: 0.7918435678424374
Position 29900: 0.7867565077331264
Position 23812: 0.7266195999739341
Position 29384: 0.7246626070131158
Position 24303: 0.698593900502321
Position 1924: 0.6920509490189406
Position 23759: 0.22093928689684028
Position 1726: 0.2176774429466047
Position 24300: 0.20815275018696475
Position 29918: 0.20052997669397604
Position 31352: 0.1975004327178424
Position 7820: 0.1611307094286848
Position 28761: 0.13838747878672825
Position 31833: 0.11029199863395028
Position 7072: 0.10649691036533468
Position 1939: 0.08894425193406454
Position 16052: 0.07444620442795653
Position 31045: 0.07100151674334479
Position 29623: 0.06417837103548012
Position 2204: 0.05910891777472048
Position 29541: 0.049802052352130796
Position 24463: 0.04946013115342996
Position 15798: 0.04734600551629681
Position 18481: 0.045568412137813964
Position 19820: 0.044761495454006296
Position 18837: 0.038582142534894434
Position 24478: 0.0363355845131276
Position 28057: 0.03353500854077934
Position 6890: 0.028109428853549192
Position 32007: 0.02442123761654376
Position 16075: 0.020630123485004426
Position 18266: 0.01888705443602142
Position 31970: 0.018862605050733026
Position 31813: 0.018124728174552122
Position 30985: 0.0181047191175532
Position 28054: 0.015686398930751688
Position 16830: 0.015449727347572178
Position 2275: 0.01531269435874258
Position 32031: 0.013957735267893352
Position 2105: 0.0131387738980653
Position 28096: 0.012508714743677518
Position 28068: 0.012065348983951172
Position 15945: 0.011675637052669963
Position 23609: 0.011175010544348558
Position 17817: 0.008941264588238048
Position 31274: 0.007769563387934895
Position 2241: 0.006788222634900226
Position 2316: 0.005071278315884864
Position 29806: 0.00486033110708089
Position 27801: 0.004809566677520073
Position 30314: 0.00437734287361888
Position 32002: 0.003937493950123412
Position 27782: 0.0025029173216666195
Position 28005: 0.002333134166154837
Position 32364: 0.0018528572863950458
Position 28781: 0.0016455444905515528
Position 32890: 0.0011122160932182177
Position 32971: 0.0011059296312096263
Position 24509: 0.000981212806520167
Position 24505: 0.000827417258447062
Position 32367: 0.0007775765270595668
Position 29852: 0.0007471578974649471
Position 18450: 0.0005934415111359764
Position 1864: 0.0005714910306992912
Position 33122: 0.0005339174281969292
Position 1942: 0.0003652405222905844
Position 1949: 0.0003240359159475227
Position 27807: 0.00025754428592205986
Position 27786: 0.00024873807273814453
Position 32711: 0.00010150640590349163
Position 24403: 4.867963965890524e-05
Position 24068: 3.83128117675094e-05
Position 1746: 3.591324502929337e-05
Position 1698: 2.523617262911378e-05
Position 27689: 2.3079807071244264e-05
Position 24136: 9.92149049933032e-06
Position 1567: 5.439213790114377e-06
