Gene = SBDS
index = 1227
Annotated 5SS: [ 312 1390 2385 4465]
Annotated 3SS: [1259 2183 4299 7101]
SMsplice 5SS: [ 312 2385 4465]
SMsplice 3SS: [2183 4299 4587]
top_k =  100
Partition function (log Z): -3.460362512004804

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.9955722200497266
Position 4465: 0.9330290860487137
Position 2385: 0.9036163186509617
Position 1390: 0.5136478908859232
Position 141: 0.18541359490123493
Position 814: 0.11599891577104747
Position 44: 0.053462004388519696
Position 75: 0.04367709310610806
Position 3447: 0.03430611112823127
Position 7102: 0.019385902704682833
Position 4: 0.018674226647541092
Position 4426: 0.017108395775377264
Position 5851: 0.007891334956701468
Position 3395: 0.007505603049549368
Position 1107: 0.0046694308065883434
Position 4889: 0.0035589985110325135
Position 289: 0.0033091604779826385
Position 116: 0.0009008975892140835
Position 96: 0.0007900480737404298
Position 235: 0.0006676210253583716
Position 67: 0.00045844879938876403
Position 70: 0.0001227374977167269
Position 504: 0.0001196592619066293
Position 2987: 5.875000549167461e-05
Position 4455: 2.3284810044176283e-05
Position 48: 2.0914884649397624e-05
Position 4436: 1.3956711867482164e-05
Position 691: 9.525438504220764e-06
Position 24: 8.029197837212301e-06
Position 79: 3.911668463738719e-06
Position 99: 1.984881182031338e-06
Position 151: 5.141612185537286e-07
Position 316: 3.561762974310878e-08
Position 167: 3.261695832716299e-08
Position 443: 5.095852758055871e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4299: 0.9323725768410203
Position 2183: 0.47509698428622865
Position 2274: 0.42851933436473305
Position 210: 0.2913052672724037
Position 4587: 0.25900679956111217
Position 1259: 0.25361942087433387
Position 1318: 0.23262164884431935
Position 7101: 0.2113871915897238
Position 6847: 0.19641110921238314
Position 7920: 0.1622359194198231
Position 720: 0.09295079198220145
Position 5796: 0.07488948358391159
Position 3288: 0.05143366392461141
Position 4378: 0.04266451331717767
Position 6062: 0.04095260025200793
Position 5033: 0.01582998755806198
Position 598: 0.012089905498171698
Position 178: 0.011794099645466214
Position 4611: 0.010229439877411836
Position 1235: 0.010120408823977805
Position 2601: 0.009816268476401935
Position 1139: 0.00948616009292605
Position 7355: 0.008860124191213414
Position 1287: 0.007800252250366156
Position 665: 0.006324943334259406
Position 855: 0.004017968571241674
Position 4750: 0.003456803941962642
Position 803: 0.0027355879503285743
Position 5965: 0.0025141995753177357
Position 558: 0.0012718700201077749
Position 3564: 0.000749935625539447
Position 641: 0.0007061898241144624
Position 743: 0.00035465745680500715
Position 740: 0.0002258606707913427
Position 385: 7.902491054899868e-05
Position 4753: 5.368961858340849e-05
Position 2811: 1.7117135427340046e-05
Position 126: 7.990255672806683e-06
Position 246: 7.3013107551011315e-06
Position 402: 5.092076323010082e-06
Position 288: 2.153052435783104e-06
Position 79: 2.081485557948295e-06
Position 423: 1.3646400319877103e-07
Position 109: 8.934870621736469e-08
Position 258: 8.284747955109039e-10
