Gene = CDC23
index = 334
Annotated 5SS: [  192   353  6797 11231 12001 12237 14739 14918 15145 20840 21075 21482
 21870 23516 23711]
Annotated 3SS: [  279  6658 11187 11894 12103 14560 14819 15062 20685 20954 21405 21807
 23436 23590 24194]
SMsplice 5SS: [  192   353  6797 12001 12237 14739 14918 15145 21075 21482 21870 23711
 24270]
SMsplice 3SS: [  279  6658 11894 12103 14560 14819 15062 20954 21405 21807 23590 24194
 24475]
top_k =  100
Partition function (log Z): 15.756204591907796

Sorted 5' Splice Sites (High to Low Probability):
Position 12001: 0.994781992786262
Position 6797: 0.9732811164877799
Position 15145: 0.9535457473794267
Position 353: 0.9470262038179461
Position 192: 0.9439578399595969
Position 21075: 0.9341945942274097
Position 14918: 0.9335997178311268
Position 21870: 0.9268645519821826
Position 23711: 0.8942304621403866
Position 12237: 0.8703229340910418
Position 21482: 0.8531919686918081
Position 24270: 0.7264186430619523
Position 14739: 0.7084415398243032
Position 20857: 0.5164754583068722
Position 23516: 0.4692328691454857
Position 11231: 0.3065523586784472
Position 11306: 0.2882659654827475
Position 20862: 0.19640020331931532
Position 12383: 0.13282723853572126
Position 21537: 0.09378123976714278
Position 5913: 0.09223945674231779
Position 14399: 0.0839166851693719
Position 7463: 0.07946620182135483
Position 23736: 0.066496571915281
Position 5670: 0.03819037374426933
Position 4901: 0.038083737581971755
Position 15431: 0.03691716493704114
Position 21923: 0.03639494305322327
Position 6028: 0.02504212903736625
Position 24208: 0.024154474777071343
Position 5161: 0.0161473157735122
Position 12200: 0.013684323086340289
Position 25337: 0.010724201131766163
Position 370: 0.008079693893055486
Position 6093: 0.007283408377294121
Position 2048: 0.006748703544133206
Position 5132: 0.005953959975195556
Position 12013: 0.003959364790179388
Position 23715: 0.0006165451408295635
Position 7199: 0.0002752947190512945
Position 182: 0.00010206927754650588
Position 58: 8.936943808093836e-05
Position 199: 7.938042655966659e-05
Position 52: 3.234115842674862e-05
Position 41: 2.3626040907290342e-05
Position 205: 1.6778185404134957e-05
Position 64: 1.6283113867321964e-05
Position 280: 1.1805545767325247e-05
Position 395: 7.836737502451327e-06
Position 1412: 2.574684195040178e-06
Position 76: 1.7081211916691259e-06
Position 267: 1.1904457878888313e-06
Position 85: 7.345092001175556e-07
Position 22: 5.522075635537093e-07
Position 90: 1.3526831388845113e-07
Position 261: 4.551271025911869e-08
Position 13: 3.505530385501068e-08
Position 247: 7.508519126025471e-09
Position 271: 5.9433037409818486e-09
Position 265: 2.042205616411388e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12103: 0.9998372410525683
Position 11894: 0.9987419701789944
Position 24194: 0.994920662654579
Position 6658: 0.9642062705364819
Position 23590: 0.9617948607838727
Position 14819: 0.9515506666304151
Position 20954: 0.9341945942274095
Position 21405: 0.9217502028253528
Position 279: 0.8973810929010768
Position 15062: 0.8963987387417943
Position 14560: 0.6720426777546434
Position 21807: 0.6063160570275627
Position 11187: 0.594818324161195
Position 24475: 0.4214939301217159
Position 20685: 0.37301150471015115
Position 20738: 0.339864156916037
Position 21757: 0.28522866183494694
Position 23419: 0.24066765588079214
Position 23436: 0.20649297269307856
Position 24907: 0.1912718899085464
Position 14129: 0.08391668516937192
Position 21579: 0.07171477617289693
Position 7343: 0.06548132541694303
Position 5747: 0.056413501713174226
Position 25237: 0.05283372269588269
Position 5422: 0.03819037374426932
Position 4827: 0.038083737581971755
Position 14997: 0.03731124894543249
Position 25429: 0.036859869226108004
Position 5822: 0.035825955029143555
Position 5939: 0.03232553741466038
Position 24365: 0.02700860062230611
Position 14717: 0.024375725543688297
Position 15260: 0.023887989281202653
Position 5077: 0.022101275748707763
Position 12338: 0.016996309395813716
Position 23244: 0.015120647929512147
Position 14443: 0.014626508865430071
Position 7348: 0.01398487640441181
Position 24449: 0.01375698861750672
Position 21437: 0.01246308356449688
Position 21144: 0.01137013628416789
Position 15246: 0.010490709752758138
Position 6662: 0.008659175767741834
Position 23301: 0.006951592642102902
Position 25585: 0.0065130293842683065
Position 24653: 0.005486919415576153
Position 1874: 0.0030414427210043245
Position 24677: 0.002629214469828526
Position 24411: 0.0024888821832432413
Position 24125: 0.002196954522149415
Position 24429: 0.0020767146421716153
Position 1542: 0.0020755454829847354
Position 350: 0.0019293665600857996
Position 15338: 0.0018199044565336624
Position 1899: 0.0016317153401441387
Position 21229: 0.00138978578493389
Position 24981: 0.0012994724953192195
Position 7032: 0.0002752947190512945
Position 6601: 0.00021287127587920612
Position 6535: 0.00020279890767643314
Position 261: 0.00013691008535810165
Position 24148: 5.909495483888839e-06
Position 24236: 3.2769287280362784e-06
Position 1336: 1.8478571027186238e-06
Position 1288: 7.268270923215561e-07
Position 12165: 3.3266217036505574e-07
Position 325: 2.746622394883612e-07
