Gene = CXCL14
index = 421
Annotated 5SS: [ 565  846 4708]
Annotated 3SS: [ 739 4593 7410]
SMsplice 5SS: [ 565  846 4708]
SMsplice 3SS: [ 739 4593 7410]
top_k =  100
Partition function (log Z): 1.4083162013749866

Sorted 5' Splice Sites (High to Low Probability):
Position 4708: 0.9989955562775111
Position 565: 0.9836513709443775
Position 846: 0.9767554846943319
Position 4936: 0.1421259121620696
Position 6951: 0.09074332970408139
Position 2134: 0.08759642706277497
Position 5262: 0.052796955014878466
Position 4076: 0.03897363213694226
Position 195: 0.023123248543617102
Position 874: 0.02312206353112805
Position 3995: 0.015991618852177487
Position 5191: 0.015933709404854626
Position 5753: 0.008746215696411043
Position 5243: 0.00716815520068489
Position 3528: 0.004223394475761707
Position 2052: 0.003539352230657543
Position 5102: 0.0023777013773200557
Position 104: 0.002363674074990406
Position 80: 0.0022586535772876207
Position 5147: 0.002041860078925139
Position 495: 0.0013281535105642635
Position 163: 0.0012756159870251917
Position 17: 0.0010484383722610487
Position 5110: 0.0006894508460116691
Position 53: 0.0005468989285685124
Position 65: 0.0005083963797194513
Position 86: 0.0003909519881712166
Position 569: 0.00038452520005679045
Position 74: 0.0002778121322491871
Position 5016: 0.0002494355594803752
Position 106: 0.00018309217124352903
Position 1814: 0.0001660537392313097
Position 126: 0.00014534281566570256
Position 669: 0.0001291254397462769
Position 841: 0.00012187236108905165
Position 4618: 0.00011462359098017357
Position 23: 0.00010717924018603001
Position 3714: 8.090023413099451e-05
Position 3688: 7.572161187634927e-05
Position 76: 7.544177705620744e-05
Position 5: 6.803766735524072e-05
Position 3721: 4.198619376799046e-05
Position 3574: 3.772431953761824e-05
Position 31: 2.0177476544559466e-05
Position 1441: 1.9447271110236988e-05
Position 426: 1.6233304508205704e-05
Position 1395: 1.5720046767682058e-05
Position 3: 1.4433427848753907e-05
Position 33: 1.4428672809856959e-05
Position 1219: 1.2331300187447539e-05
Position 1753: 7.589483772311771e-06
Position 1069: 5.917097068982049e-06
Position 1473: 5.3686600039348065e-06
Position 816: 5.411427333328098e-07
Position 850: 3.80517230150418e-08
Position 587: 8.218371548325077e-10
Position 421: 2.8278931196589317e-12
Position 78: 2.6806230250098216e-12
Position 663: 2.675809533909185e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9998505016041117
Position 4593: 0.996727396219424
Position 7410: 0.4360626331393289
Position 5011: 0.20966901952764422
Position 6867: 0.12449148472496496
Position 7553: 0.11563610835517801
Position 4834: 0.10170606235223628
Position 1924: 0.0898460702779619
Position 5190: 0.05852904171252394
Position 7621: 0.05026090773287649
Position 5242: 0.04993936875253933
Position 8061: 0.03607663687006458
Position 6991: 0.03537110742471507
Position 3797: 0.03291144399740248
Position 3992: 0.022053806991717256
Position 4870: 0.01872325841474781
Position 4786: 0.01554517059876457
Position 7826: 0.011389085267576645
Position 499: 0.010202111329351378
Position 7843: 0.008607859904807884
Position 7294: 0.007898682090239514
Position 7153: 0.00784823251819131
Position 4795: 0.006082094171711875
Position 334: 0.005396497018098944
Position 5488: 0.004848618795923792
Position 3405: 0.004459726835074658
Position 6049: 0.004308910932038636
Position 6329: 0.0034157894313594376
Position 5632: 0.003349658961163884
Position 5732: 0.0028977798436298774
Position 5592: 0.0027343036814169762
Position 4841: 0.002680782371423702
Position 4556: 0.002470434227721677
Position 5215: 0.0023504568800325467
Position 1673: 0.0021896158558414374
Position 5424: 0.0015301578799118394
Position 454: 0.00102679295000039
Position 247: 0.00048400426595087304
Position 338: 0.00041561565291293556
Position 363: 0.0002974252111756403
Position 765: 5.793536690846909e-05
Position 4376: 5.5346726678422624e-05
Position 753: 4.2288610999328625e-05
Position 4743: 2.9738117087528714e-05
Position 400: 2.9212444501930083e-05
Position 1342: 2.2714142599995153e-05
Position 774: 1.8602850465549926e-05
Position 269: 1.7617911971190186e-05
Position 785: 1.724717984909635e-05
Position 637: 1.6783693665764086e-05
Position 242: 1.368829337249314e-05
Position 956: 1.2541099282379456e-05
Position 314: 1.2211984392885054e-05
Position 1293: 1.013038023659113e-05
Position 1882: 9.64839285616059e-06
Position 304: 9.368177251218539e-06
Position 297: 8.702107727466175e-06
Position 1679: 7.840373244068486e-06
Position 284: 7.555853328856087e-06
Position 1306: 5.726790048465995e-06
Position 309: 5.092934644706615e-06
Position 1059: 4.120352809652856e-06
Position 4268: 3.024903818583129e-06
Position 1250: 1.9646649968015516e-06
Position 195: 1.7542206025986283e-06
Position 985: 1.5869451643972683e-06
Position 680: 2.2225252232617355e-07
Position 698: 1.9059276969284612e-10
Position 715: 1.3140414979626325e-10
Position 837: 7.07362056224776e-12
