Gene = NPPB
index = 957
Annotated 5SS: [230 718]
Annotated 3SS: [ 461 1259]
SMsplice 5SS: [230 718]
SMsplice 3SS: [ 461 1259]
top_k =  100
Partition function (log Z): -4.896564036804671

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.9605770105166975
Position 718: 0.8653941325279384
Position 1195: 0.16550858627302184
Position 573: 0.059912590931717344
Position 412: 0.02819203966497797
Position 1176: 0.012037320002716997
Position 553: 0.00646325006369023
Position 168: 0.002231021120333823
Position 195: 0.0010708832229791646
Position 370: 0.000963475453062132
Position 978: 0.0009536429214097184
Position 504: 0.0009220633626442572
Position 15: 0.0008043492599908797
Position 656: 0.0007308894655321911
Position 217: 0.0004810213134122736
Position 424: 0.0003611981682402504
Position 386: 0.0002997246103694277
Position 648: 0.00029276191218080533
Position 357: 0.00029233449541265095
Position 278: 0.00020801093334330508
Position 382: 0.00017820614979435445
Position 223: 0.0001160188565713818
Position 396: 2.906973256263762e-06
Position 325: 9.37527222345348e-09
Position 84: 2.2272016938441293e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1259: 0.8733974800447748
Position 461: 0.8386731895395481
Position 1113: 0.10931514029226325
Position 552: 0.06555856413577556
Position 997: 0.057116962090242765
Position 1060: 0.03858996653192298
Position 482: 0.03766348654053961
Position 856: 0.020828795855388074
Position 957: 0.016769967938239354
Position 325: 0.016315448737261592
Position 503: 0.0073852304819559764
Position 637: 0.007051509676572003
Position 1404: 0.005028066430427717
Position 824: 0.0033114445339602634
Position 677: 0.0026366061159517396
Position 759: 0.0012050479901216972
Position 298: 0.001175726508360262
Position 1171: 0.0009312134446610206
Position 467: 0.0008418527536144702
Position 1013: 0.0006603563104167699
Position 300: 0.0006006730714246707
Position 1318: 0.0005473400190146194
Position 1005: 0.0005410893766104928
Position 533: 0.00038774325554646926
Position 378: 0.0003515968624806014
Position 464: 0.0003117018417988974
Position 963: 0.00021177182936755958
Position 406: 0.00019523130057611803
Position 333: 0.00018822714917652008
Position 673: 0.00016324965308973805
Position 382: 1.3717189546864735e-05
Position 340: 1.3309047678412251e-05
Position 229: 6.9971943416019594e-06
Position 700: 4.379030218916664e-06
Position 189: 2.316797713275815e-07
Position 267: 1.3334464339145435e-07
