Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  100
Partition function (log Z): -4.749582200276942

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9846450843928649
Position 235: 0.9159419989608163
Position 5591: 0.4883916155337958
Position 5781: 0.3781622100885272
Position 1180: 0.35780524219069837
Position 1848: 0.14162712311805178
Position 5804: 0.11582556206475801
Position 5830: 0.08160025912366595
Position 3348: 0.07513892109104135
Position 882: 0.06820261163683963
Position 6798: 0.06306988609768095
Position 839: 0.05215706358239604
Position 408: 0.029030561049525193
Position 5574: 0.01646322546416543
Position 7516: 0.014886616690491255
Position 1211: 0.010692750531268665
Position 1803: 0.004678664326002473
Position 746: 0.0033132298400260357
Position 552: 0.0010341883713508454
Position 468: 0.0006441515991715423
Position 65: 0.00035103879555570895
Position 95: 1.269947146780646e-05
Position 71: 5.7332268826428755e-06
Position 161: 1.4455510130151086e-06
Position 163: 1.70551968321177e-07
Position 389: 1.1453790119137863e-08
Position 367: 8.130454511077302e-09
Position 277: 3.000262107508937e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9634909432364593
Position 6755: 0.9309512910628683
Position 7624: 0.4209441302543368
Position 1708: 0.14630578744405429
Position 6878: 0.13102478571441012
Position 8791: 0.1288006524962867
Position 1071: 0.12051222187384414
Position 5713: 0.11804573835885912
Position 1139: 0.10131809385180278
Position 3167: 0.07513892109104137
Position 7056: 0.07122676129064304
Position 745: 0.06792734201261758
Position 694: 0.04873030645664616
Position 865: 0.047872134310522514
Position 9665: 0.04619060457591211
Position 8491: 0.04615664455954123
Position 8246: 0.04608737903926323
Position 7505: 0.035203958666386564
Position 922: 0.035128632932452386
Position 9186: 0.03201535444341611
Position 9038: 0.03132598812983191
Position 9115: 0.030356220493934535
Position 8747: 0.02511481512344432
Position 8690: 0.019017565264038437
Position 7053: 0.013497313279281409
Position 7360: 0.013283558474429103
Position 357: 0.009233196962967883
Position 7227: 0.008655606303971112
Position 7456: 0.0073692222011342385
Position 324: 0.006730103610304057
Position 8508: 0.006086800648136393
Position 8382: 0.0056728345644399564
Position 7786: 0.004034803135764156
Position 8338: 0.003936374253321119
Position 7091: 0.0018179674476210277
Position 7127: 0.0018040090000850544
Position 7245: 0.0009331374381355742
Position 466: 0.0006842956002913637
Position 924: 0.0004366096817466453
Position 959: 0.00038127647195213677
Position 532: 0.00016986673290987788
Position 306: 4.42139910619427e-05
Position 367: 1.0675068222625983e-05
Position 593: 6.667113417165335e-06
Position 334: 5.364411195628701e-06
Position 480: 9.767913169528028e-07
Position 293: 9.273699775053644e-07
