Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  100
Partition function (log Z): 7.887947283539249

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.99542597950953
Position 2232: 0.9820524429105726
Position 10018: 0.9810833279938754
Position 7924: 0.8849895858990674
Position 8817: 0.8450703767010769
Position 5397: 0.8159326024054174
Position 9833: 0.6973288086246502
Position 8644: 0.6396709557271373
Position 1695: 0.6010464673270535
Position 2487: 0.5598288371097613
Position 6654: 0.49918708097410663
Position 6593: 0.24878100861891156
Position 10918: 0.14369222939225507
Position 5431: 0.14140618935715304
Position 6825: 0.13281377113829584
Position 2445: 0.12119582349670172
Position 7904: 0.09867575256236648
Position 10351: 0.06951043600511132
Position 6511: 0.06237686540253699
Position 10971: 0.059818167199740827
Position 5609: 0.053594638177645135
Position 5575: 0.05258514856424171
Position 10999: 0.04947680436783347
Position 5464: 0.03170887023737364
Position 1783: 0.015154609209263838
Position 9885: 0.014539478860920762
Position 699: 0.012727773164631534
Position 7836: 0.00829522276259304
Position 977: 0.0073612444142104935
Position 4239: 0.006534228599907531
Position 10523: 0.006382517314280861
Position 1622: 0.005993139384934604
Position 3899: 0.005492323765951175
Position 9536: 0.005442717175514942
Position 1171: 0.005311069813951584
Position 4526: 0.00508202605142859
Position 9226: 0.00460428851789682
Position 8859: 0.004451223915436737
Position 4360: 0.003922083797146885
Position 9998: 0.00375536452268717
Position 10334: 0.001922845305299607
Position 308: 0.0018893785406763719
Position 8732: 0.0018606632000950688
Position 8750: 0.0008619464599972616
Position 6789: 2.7590619454747427e-05
Position 133: 4.0715702523256355e-07
Position 129: 1.7955287480452048e-07
Position 93: 7.246363629293923e-08
Position 23: 4.6275959447298995e-08
Position 53: 1.7140038740740704e-08
Position 131: 6.230507544118658e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9919605612240266
Position 9911: 0.9672325821369169
Position 5238: 0.9428182229008992
Position 11313: 0.9269799804776182
Position 8731: 0.7611233502218652
Position 9689: 0.7279313683954279
Position 2121: 0.6600627951309918
Position 8525: 0.6415358526498707
Position 6417: 0.5747851578488516
Position 2313: 0.554402773289628
Position 2071: 0.3247788712667043
Position 1600: 0.3119665595068258
Position 10831: 0.28010129495370756
Position 6494: 0.22495689320121318
Position 1580: 0.17671909954358608
Position 6695: 0.13284136175775055
Position 1537: 0.12267258571373792
Position 5507: 0.07933082430923165
Position 8770: 0.07364659867882677
Position 2354: 0.05770186572840204
Position 2389: 0.04782331724955895
Position 10277: 0.04508633880746266
Position 5296: 0.028303594670201764
Position 5275: 0.02201107107776127
Position 11363: 0.01670992629253084
Position 10274: 0.016243703457415708
Position 5530: 0.01549989724496651
Position 10109: 0.015238180726661131
Position 8695: 0.014418032671574006
Position 6379: 0.010602903945490677
Position 2371: 0.010415564857888741
Position 10964: 0.008738144183598875
Position 4072: 0.007575399061895043
Position 5521: 0.007167106837746231
Position 10594: 0.006689045564836426
Position 10453: 0.006382517314280859
Position 2415: 0.005526672297088532
Position 3708: 0.005492323765951176
Position 9440: 0.005442717175514942
Position 911: 0.005183835954427282
Position 1041: 0.005122248490458072
Position 4427: 0.005082026051428593
Position 8974: 0.004604288517896821
Position 1621: 0.00424591189293683
Position 10993: 0.0037108988713397567
Position 570: 0.003609955291318429
Position 11138: 0.003276181228388115
Position 4292: 0.0028809133351593674
Position 573: 0.0026684608679143126
Position 9875: 0.0021648580923048387
Position 1543: 0.001996026861686062
Position 1431: 0.001977913993608235
Position 1498: 0.0015460332025979367
Position 218: 0.0014246278562933439
Position 840: 0.001301340002861866
Position 8792: 0.0011913317816068386
Position 2216: 0.0011139273961811593
Position 10258: 0.0009414578845396684
Position 1958: 0.0008773258170261082
Position 417: 0.000754136495850575
Position 615: 0.000660761331456496
Position 1445: 0.0005625418018532561
Position 823: 0.00040987515292090085
Position 129: 0.00040640777830516
Position 1464: 0.0003821693862885535
Position 730: 0.00035490953130212495
Position 1939: 0.0003055735102142704
Position 535: 0.00028350778814054356
Position 1724: 0.00012537401813117685
Position 5179: 9.673170102441345e-05
Position 9957: 8.350119962424686e-05
Position 763: 8.349704428428332e-05
Position 931: 8.221017986535974e-05
Position 869: 8.000270812613908e-05
Position 508: 7.704922710353979e-05
Position 1771: 6.841697335127208e-05
Position 777: 5.4395163916049486e-05
Position 597: 4.904793899120902e-05
Position 438: 4.241233950467556e-05
Position 405: 3.4846292026289535e-05
Position 548: 1.63962433674058e-05
Position 189: 1.624497715174144e-05
