Gene = SGOL1
index = 1250
Annotated 5SS: [  133  2306  2584  7921  9591 15149 15468]
Annotated 3SS: [ 2156  2386  7843  9531 14958 15375 24964]
SMsplice 5SS: [  133  2306  2584  9591 15149]
SMsplice 3SS: [ 2156  2386  9531 14958 24964]
top_k =  100
Partition function (log Z): -11.968969580350207

Sorted 5' Splice Sites (High to Low Probability):
Position 2584: 0.9827816625579063
Position 2306: 0.8508812138101752
Position 9591: 0.7507760806982223
Position 3803: 0.5899709681991802
Position 7921: 0.4637387254330347
Position 133: 0.3659847408047429
Position 232: 0.32715579809216944
Position 244: 0.21117538641434588
Position 2274: 0.14013397005463496
Position 15103: 0.12586159288758966
Position 880: 0.06152263602018722
Position 735: 0.03394933848045115
Position 24: 0.023914568785843908
Position 91: 0.02029063255056265
Position 490: 0.013270397474456961
Position 2880: 0.011749469271367092
Position 6088: 0.005626283492853854
Position 699: 0.004624814008446531
Position 1161: 0.003352124194565729
Position 603: 0.00217525967792176
Position 236: 0.0017102342032031539
Position 704: 0.0016124942970457638
Position 44: 0.0011766765878957572
Position 2810: 0.0011499044743677536
Position 1868: 0.001025033805681132
Position 259: 0.0010076953127434684
Position 3433: 0.000768165810776323
Position 388: 0.0006338957135497434
Position 1412: 0.0005466345814187202
Position 671: 0.00036589682840672624
Position 21: 6.628259174195658e-06
Position 121: 5.5021076798494265e-06
Position 164: 5.26863846183431e-06
Position 29: 4.631084597736788e-06
Position 2433: 4.1340003297473714e-06
Position 2525: 3.845583902960533e-06
Position 172: 1.0917228090072323e-06
Position 213: 2.1010982474859956e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2156: 0.9893964071346161
Position 2386: 0.9798746850193635
Position 15375: 0.6947193498536104
Position 7843: 0.4810388955290037
Position 9531: 0.41037195187131853
Position 3668: 0.3991018469940456
Position 9399: 0.3607760999495096
Position 3671: 0.1931374219872168
Position 14958: 0.12586159288758966
Position 11135: 0.07477894460954894
Position 627: 0.047125852228913225
Position 9744: 0.03854790015623519
Position 6973: 0.03701469198152747
Position 5912: 0.023764145014663965
Position 5560: 0.022889472203499735
Position 4115: 0.02259215062633179
Position 630: 0.01397160019028181
Position 8025: 0.011562617879981025
Position 8143: 0.010314302871386523
Position 2715: 0.009903519287769846
Position 5824: 0.00783590836111439
Position 294: 0.0070117092387315645
Position 7491: 0.004652770765342075
Position 2443: 0.003856456490279156
Position 7097: 0.0037368504265775466
Position 5506: 0.00279024956945977
Position 558: 0.0026988092196887437
Position 2809: 0.0024709421772829234
Position 3908: 0.002411394694788586
Position 2806: 0.0017508673874805187
Position 2163: 0.0017480017412311692
Position 2496: 0.0015750106367049843
Position 1705: 0.001025033805681131
Position 2419: 0.0008423281796723484
Position 1027: 0.0007777678067101522
Position 4419: 0.0007514959453116658
Position 385: 0.0007439638916628742
Position 2750: 0.0006943956785016213
Position 3746: 0.0006516543743194325
Position 364: 0.0005531553636705376
Position 1275: 0.0005466345814187203
Position 4135: 0.0005149862942692423
Position 2437: 0.0004908391536225983
Position 1062: 0.0004204867170293024
Position 3338: 0.0003497750691185896
Position 685: 0.0003388985256512635
Position 709: 0.00030367818674424804
Position 3176: 0.00023227668619598123
Position 3341: 0.00018611405546175222
Position 2754: 0.00017727239594175626
Position 2676: 6.064829980378641e-05
Position 2529: 1.1211403849620276e-05
Position 2345: 4.828689445103609e-06
Position 2350: 3.7419413503964787e-06
