Gene = SUSD5
index = 1360
Annotated 5SS: [  530  5288 11408 44330]
Annotated 3SS: [ 5109 11288 44140 65181]
SMsplice 5SS: [  530  5288 11408 12559 44037 44330]
SMsplice 3SS: [ 5109 11288 12432 43971 44140 65181]
top_k =  100
Partition function (log Z): -30.419522822751677

Sorted 5' Splice Sites (High to Low Probability):
Position 5288: 0.9934947633893433
Position 11408: 0.9568815881338876
Position 530: 0.8924246102829915
Position 12559: 0.5548146584973612
Position 11895: 0.14708756818285934
Position 517: 0.10344977064082062
Position 767: 0.08556729050653661
Position 1382: 0.08044450716998337
Position 16146: 0.062462246069484945
Position 4406: 0.05353317620650527
Position 7640: 0.04019181619428675
Position 837: 0.020646638481067122
Position 5975: 0.018002234164084103
Position 7695: 0.01384781175065835
Position 11432: 0.012102159698305201
Position 6529: 0.011491577836575848
Position 6070: 0.010890875415708249
Position 11901: 0.0077222967952207625
Position 12553: 0.005979886875034042
Position 141: 0.001218612301387838
Position 1126: 0.0007353348812790634
Position 5278: 0.00036778013068908705
Position 500: 0.00013167491977992063
Position 536: 9.138110955907076e-05
Position 802: 6.277194424073763e-05
Position 304: 6.0539851664484335e-05
Position 1159: 3.2532305991359644e-05
Position 771: 2.516605363073133e-05
Position 534: 1.1484344963835965e-05
Position 133: 1.0749059614860691e-05
Position 391: 4.303968090358798e-07
Position 208: 2.3668056291758624e-07
Position 166: 1.7941669358588017e-07
Position 332: 1.1201568921125364e-07
Position 87: 1.0391100525046402e-07
Position 7: 1.8576357716475542e-08
Position 349: 3.5610907642785096e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9901437671266463
Position 5109: 0.9888104603325688
Position 12432: 0.5579771920175806
Position 16554: 0.27366313762569905
Position 15970: 0.22866598079266232
Position 11814: 0.1882641429945837
Position 13528: 0.1521781993474734
Position 12402: 0.09788674005998672
Position 628: 0.09694035767642323
Position 16413: 0.07269660793464396
Position 1305: 0.06744965924877108
Position 7518: 0.05637044293787331
Position 4330: 0.053533176206505204
Position 16694: 0.05270512038533513
Position 12610: 0.04969718576357827
Position 13653: 0.032933566489565046
Position 5812: 0.03092301481957534
Position 12643: 0.024090444235836908
Position 12868: 0.014859613986312737
Position 6340: 0.008348796701720982
Position 1279: 0.005580028001386468
Position 1206: 0.005035268471916387
Position 5006: 0.004931802619371279
Position 12843: 0.0045594813687073665
Position 756: 0.003956470496406623
Position 6362: 0.0033923577443431717
Position 702: 0.003037087962501867
Position 1331: 0.0024007766436727087
Position 8484: 0.000857488057716857
Position 6199: 0.0005096273405048816
Position 11169: 0.00044599501779399835
Position 885: 0.0003996086509774279
Position 4968: 0.0002911870487037315
Position 458: 7.155132270777209e-05
Position 915: 3.066617656084665e-05
Position 6001: 2.5398522474626453e-05
Position 6431: 2.4022746542650925e-05
Position 5838: 1.9235129922092288e-05
Position 679: 1.546550312382321e-05
Position 969: 1.4199372924302281e-05
Position 1245: 1.3652099434952138e-05
Position 635: 1.0766333805114102e-05
Position 933: 9.759918410241818e-06
Position 801: 6.3711161150021675e-06
Position 581: 3.0467691293453e-06
Position 373: 3.002932842281726e-06
Position 437: 2.207480140754201e-06
Position 1063: 4.562202484214375e-07
