Gene = KRTCAP2
index = 754
Annotated 5SS: [ 113  596  769 3543]
Annotated 3SS: [ 440  704 3475 3772]
SMsplice 5SS: [ 17 769]
SMsplice 3SS: [ 660 2661]
top_k =  100
Partition function (log Z): -7.928439662794959

Sorted 5' Splice Sites (High to Low Probability):
Position 769: 0.9895944719294621
Position 17: 0.3589635444995718
Position 596: 0.2820492896139575
Position 447: 0.15566002234143034
Position 250: 0.12300334635295002
Position 1010: 0.11520830531122402
Position 3562: 0.1038678210374103
Position 125: 0.08554007563088478
Position 113: 0.08216464274364081
Position 86: 0.07730713682336389
Position 567: 0.04520799083870643
Position 443: 0.03936033407086021
Position 54: 0.02031849485643777
Position 3325: 0.01821272681833014
Position 983: 0.017203071505189963
Position 3543: 0.016868214764715426
Position 573: 0.0152052304662583
Position 278: 0.01304865490023918
Position 295: 0.006917945190062864
Position 259: 0.002129619710300796
Position 345: 0.001400171218618608
Position 153: 0.0007118173114081167
Position 204: 0.00038285213899859805
Position 257: 5.764390197349138e-05
Position 10: 3.857101484480492e-05
Position 130: 1.6675552178928055e-05
Position 159: 7.322338543681023e-06
Position 141: 2.172529688719549e-07
Position 3: 7.223154981628953e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 660: 0.8573848839775742
Position 2661: 0.41857578373594806
Position 3475: 0.24353555802264948
Position 843: 0.16719123397843053
Position 440: 0.1668990151658106
Position 3772: 0.15652064076414984
Position 196: 0.12174041032179812
Position 704: 0.08343267578254071
Position 508: 0.06728689275841956
Position 932: 0.05622690585411928
Position 3833: 0.03337054902743202
Position 3205: 0.030863625232274098
Position 2693: 0.027470039947082872
Position 3713: 0.02588196075516132
Position 1917: 0.023223255024781474
Position 1083: 0.017137844676234706
Position 1783: 0.013678612906223584
Position 1086: 0.012107182655992872
Position 1488: 0.011870502096494743
Position 887: 0.00776523977744802
Position 901: 0.006887217951463431
Position 2603: 0.005894729339300255
Position 385: 0.005682911840918699
Position 323: 0.00528209374383761
Position 1512: 0.0028743557381397007
Position 897: 0.0007571993084364606
Position 137: 0.0007258894621838139
Position 741: 6.802848105429943e-05
Position 851: 6.381254169365246e-05
Position 198: 3.157625572971745e-05
Position 173: 1.1991484735436887e-05
Position 141: 2.2328773818923766e-06
Position 119: 1.4308806387745432e-06
