Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 21786 22853 23123 37593 74829 77285]
SMsplice 3SS: [21695 22779 22988 37476 74737 77136 77913]
top_k =  100
Partition function (log Z): -40.90347495669116

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 0.9999999999999716
Position 10275: 0.31733732712027507
Position 3966: 0.0037826942949497084
Position 4107: 0.002459558856475301
Position 2832: 0.0023918994206481425
Position 2407: 0.0023001124427750276
Position 5383: 0.002064589148101022

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.37451498402880196
Position 11483: 0.19151490403036148
Position 11393: 0.10648834076578084
Position 13306: 0.10271225382119833
Position 6278: 0.08633979336152765
Position 12894: 0.07945815753048184
Position 10877: 0.06632472549042107
Position 10930: 0.036426107244324185
Position 7219: 0.03063854376788662
Position 6331: 0.02419274714359965
Position 9983: 0.02057110583824594
Position 8305: 0.020117771251764862
Position 9332: 0.01559325006971971
Position 10554: 0.014335084571577937
Position 3706: 0.013325883961568962
Position 3877: 0.012553044956079555
Position 10557: 0.01200464140620402
Position 3905: 0.008718984027077631
Position 3602: 0.006427987006551733
Position 4953: 0.006033470989211365
Position 8241: 0.005713712398021051
Position 9074: 0.005543662800890865
Position 2222: 0.004940293196636596
Position 7070: 0.004925426703412362
Position 2744: 0.004900199647791985
Position 506: 0.004753979994637632
Position 5466: 0.004280584544635138
Position 4369: 0.0039104059716217185
Position 3757: 0.0038967018847760994
Position 2266: 0.0038746056781429786
Position 5234: 0.0037374222270209773
Position 7827: 0.003718802889421444
Position 3580: 0.003698551043161859
Position 736: 0.0034011631559849945
Position 5894: 0.002893969605581786
Position 5049: 0.002784514684870056
Position 1104: 0.0026875319111868564
Position 5277: 0.002637087429166122
Position 752: 0.0025312261442191537
Position 654: 0.0022985911546994963
Position 6498: 0.0020654784011839393
Position 3881: 0.001947593069484943
Position 3336: 0.001904681454837371
Position 1932: 0.0018999343525748819
Position 580: 0.0017732096116000015
Position 3926: 0.0017699342652234603
Position 535: 0.001345199305989467
Position 3558: 0.0012974186239658144
Position 1873: 0.001268111170309172
Position 1229: 0.0010886557831096785
Position 3775: 0.0010770167307371473
Position 4395: 0.0010696084751111168
Position 5008: 0.0010450404919600598
Position 2125: 0.0009586262459935554
Position 2644: 0.0008007585451056204
Position 2884: 0.0007473033605060114
Position 3442: 0.0007057402981171553
Position 3709: 0.0006080413356654413
Position 3183: 0.000494444578023142
Position 1642: 0.000317843112683127
Position 550: 0.00021267429785910892
Position 672: 0.00021020507998598887
Position 306: 0.000166954195160198
Position 339: 0.00014149416976996857
