Gene = SNAPIN
index = 1289
Annotated 5SS: [233 531 913]
Annotated 3SS: [ 483  793 2545]
SMsplice 5SS: [233 913]
SMsplice 3SS: [ 793 2545]
top_k =  100
Partition function (log Z): -5.934923254321895

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9057847464617793
Position 913: 0.7368065089646729
Position 531: 0.329973577512902
Position 65: 0.1593071135353732
Position 955: 0.06935749256724608
Position 410: 0.02004825861251837
Position 445: 0.013010588706878951
Position 494: 0.005695088052248635
Position 823: 0.003637721772794229
Position 114: 0.003462430894051322
Position 535: 0.0015223479261587277
Position 87: 0.0009050565138273214
Position 586: 0.0005237089799637363
Position 371: 0.0005016263174371726
Position 219: 0.00048588572925790013
Position 248: 0.00039588808011208033
Position 42: 0.0002592254150814268
Position 103: 0.00015939265621564807
Position 418: 7.211617845611043e-05
Position 26: 7.029665292635679e-05
Position 228: 6.726457501240767e-05
Position 135: 4.243321594870027e-06
Position 198: 1.4130945508071227e-06
Position 403: 5.684809874197228e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2545: 0.8565893019314732
Position 793: 0.5194346807809223
Position 743: 0.3005054130291328
Position 483: 0.23629531062468445
Position 150: 0.1222606908911765
Position 2707: 0.05250980816307717
Position 464: 0.03320547369568862
Position 171: 0.02972309144804936
Position 2639: 0.013231103596275886
Position 403: 0.012163654454889742
Position 629: 0.0119014021101249
Position 328: 0.010369375673686303
Position 1130: 0.010337364515736325
Position 728: 0.00828255399716453
Position 2477: 0.007413905859189303
Position 1291: 0.005660342502495267
Position 1112: 0.003981771574913305
Position 281: 0.0028319903232447573
Position 663: 0.002274047936817807
Position 2919: 0.0019589779342748955
Position 370: 0.0015276674116176366
Position 1265: 0.001526156714064255
Position 2947: 0.0015238861129539456
Position 1553: 0.0014946235272198533
Position 1073: 0.001440783160350642
Position 2175: 0.001185790952892187
Position 2150: 0.001173281337171931
Position 421: 0.000598148616158888
Position 355: 0.00048750396800483864
Position 485: 8.78269449863833e-05
Position 852: 2.260290561265868e-05
Position 203: 1.7607854254669138e-05
Position 342: 1.596728312736175e-05
Position 206: 1.1170683831034724e-05
Position 313: 6.048631796107389e-06
Position 489: 3.023757868417565e-06
Position 126: 1.5626070490116916e-07
Position 182: 5.3836415237830344e-08
