Gene = ATPIF1
index = 117
Annotated 5SS: [138 320]
Annotated 3SS: [ 227 1703]
SMsplice 5SS: [138 320]
SMsplice 3SS: [ 227 1703]
top_k =  100
Partition function (log Z): -4.257550800679918

Sorted 5' Splice Sites (High to Low Probability):
Position 138: 0.9949153906757972
Position 320: 0.9612015059675884
Position 1115: 0.041082416320632406
Position 626: 0.011843458991251969
Position 1637: 0.0027492700976426334
Position 1437: 0.0013081853740267557
Position 796: 0.0010888545502164065
Position 824: 0.0008750193544561918
Position 99: 0.0006140729666159326
Position 34: 0.000162204166315842
Position 153: 6.16993313989838e-05
Position 92: 2.70194176392409e-05
Position 271: 2.559945090805574e-05
Position 410: 5.23159708236656e-06
Position 341: 5.192885370806883e-06
Position 57: 5.147085000100663e-06
Position 151: 2.42665895828445e-06
Position 334: 1.828696690354133e-06
Position 90: 3.421310573767554e-07
Position 65: 8.999970711081884e-08
Position 80: 4.926647898761681e-08
Position 196: 3.962447003172559e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9711402563776007
Position 1703: 0.3707128404967447
Position 499: 0.1747926816910137
Position 437: 0.05115902537098539
Position 936: 0.04959548072406772
Position 1521: 0.048074551385571006
Position 1562: 0.04699759125063212
Position 752: 0.04117351819263307
Position 1013: 0.03371532170675592
Position 1942: 0.024277553262246537
Position 625: 0.02165428905268554
Position 1401: 0.021403548968098745
Position 1627: 0.020560120397190584
Position 1159: 0.02037748741980438
Position 1277: 0.01935960887309299
Position 208: 0.016494054999715728
Position 1436: 0.009538836836357168
Position 1297: 0.008993597032400096
Position 1710: 0.005904576838420665
Position 693: 0.005706195831219152
Position 969: 0.004497363717736466
Position 805: 0.004204396030726235
Position 458: 0.003863688561687425
Position 1750: 0.0037153790646174676
Position 1542: 0.003696556342906068
Position 658: 0.003375401204477337
Position 645: 0.0029140341741667416
Position 1349: 0.0027865806769306833
Position 525: 0.0027192722644417463
Position 795: 0.0025430610195653317
Position 1963: 0.002403634399005353
Position 1483: 0.0022679073872045974
Position 1636: 0.0018455023509123104
Position 615: 0.0018102531632909345
Position 1897: 0.001695331190459737
Position 531: 0.0016868334678897927
Position 1468: 0.0016026157513058551
Position 1208: 0.0015515685988242182
Position 1666: 0.0010590318982220469
Position 762: 0.0010163010182523008
Position 899: 0.0009876194993149953
Position 786: 0.000666583635111555
Position 510: 0.000554890632917669
Position 1008: 0.0003945057433067129
Position 267: 0.0003501560788222734
Position 233: 6.252872025940054e-05
Position 1072: 3.619885222524045e-05
Position 882: 1.6002414324919653e-05
Position 287: 1.3787208037926037e-05
Position 291: 2.993126985708522e-06
Position 296: 2.8568050327003704e-06
Position 293: 5.489723939588458e-07
Position 289: 2.9265563527378616e-07
Position 166: 1.5176379615109727e-07
Position 137: 3.990807815419204e-08
Position 346: 1.8748158600018046e-09
Position 341: 1.0257141436705912e-09
Position 305: 5.847783882162712e-10
Position 151: 4.558718044832655e-10
