Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  100
Partition function (log Z): 5.976680685598385

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.9991042331467441
Position 7620: 0.9973787521271618
Position 1529: 0.9764460461884585
Position 364: 0.9503140255552449
Position 8955: 0.793923241456624
Position 2261: 0.6839520099903034
Position 10635: 0.3101876525235733
Position 7126: 0.23663953333778376
Position 3682: 0.21403432509866366
Position 3343: 0.134756494159036
Position 10435: 0.06945424385961586
Position 8223: 0.0483616580871908
Position 559: 0.028744920705246375
Position 1215: 0.027646415341398483
Position 8690: 0.015669419627746123
Position 184: 0.014024119942985795
Position 3707: 0.012012368880721803
Position 266: 0.01110113310913627
Position 9274: 0.010266071328001516
Position 8344: 0.006971190003907391
Position 605: 0.006330363335002604
Position 1025: 0.005886855435879597
Position 1417: 0.005876573685711668
Position 9939: 0.003442293192754661
Position 1305: 0.0020305249603274874
Position 538: 0.0015483040233622977
Position 1138: 0.0012810119367487472
Position 2351: 0.001220715073861083
Position 2343: 0.001083401300204592
Position 1852: 0.0006442837733191664
Position 2232: 0.0006098064528156674
Position 2296: 0.0005527964511609922
Position 2181: 0.0003263677187017927
Position 95: 6.502640160442483e-05
Position 136: 1.1526504936570343e-05
Position 144: 2.4158584245977173e-06
Position 109: 1.3289663087177182e-06
Position 69: 9.311927039585609e-07
Position 967: 5.958409529151518e-07
Position 423: 9.133028538277065e-08
Position 420: 5.7426580561511945e-08
Position 483: 4.6467891380586076e-08
Position 158: 1.0405430415964443e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7496: 0.9757376079279111
Position 2422: 0.9615142870997395
Position 1392: 0.9063057149680159
Position 8787: 0.8020079337882368
Position 2207: 0.6711152704105265
Position 10749: 0.6448457676170161
Position 10520: 0.30561882395786244
Position 10366: 0.2448299624866713
Position 3547: 0.2207511393795119
Position 7046: 0.14160994482418682
Position 3108: 0.09617003444801636
Position 7012: 0.09502958851359695
Position 9645: 0.07636293580912086
Position 2432: 0.0334355954962073
Position 8124: 0.03182893493789042
Position 1287: 0.03030673574025488
Position 9850: 0.029489255361851402
Position 1245: 0.029351539287382204
Position 8104: 0.02467622255586288
Position 8811: 0.02454743177894512
Position 7554: 0.021562210027287216
Position 8438: 0.01630377838374918
Position 9209: 0.015579090809474845
Position 1395: 0.014763947069805317
Position 3247: 0.014662882597663518
Position 916: 0.012848632262775175
Position 8814: 0.011989981940075263
Position 3250: 0.01057859995896043
Position 9149: 0.00936541560928845
Position 8891: 0.009140785971275343
Position 466: 0.007643449099650368
Position 1100: 0.006700255758887918
Position 2059: 0.0062817582934640665
Position 2115: 0.00581801613065108
Position 1068: 0.0055832099476063515
Position 9294: 0.005064817153908336
Position 3165: 0.00448084275330287
Position 300: 0.004465063844896406
Position 2180: 0.003907831265166854
Position 7799: 0.0036193446257987384
Position 3184: 0.0035006071681392705
Position 3275: 0.0031645727592416227
Position 9371: 0.0030052872923859745
Position 3552: 0.002758527508137502
Position 3616: 0.002537027091735934
Position 269: 0.002024600829059448
Position 855: 0.002022112183068068
Position 2064: 0.0019631531593651244
Position 1447: 0.0017575508498813024
Position 726: 0.0013748230719876468
Position 3084: 0.0011718127837132533
Position 2133: 0.0010217624991902875
Position 582: 0.0009676193078647408
Position 470: 0.0009466692835560541
Position 1351: 0.0008995563447672535
Position 440: 0.0008946619456107679
Position 2018: 0.0007483791685687028
Position 3208: 0.0006882148853637623
Position 1041: 0.0005883484174491881
Position 1153: 0.0005391246645242299
Position 959: 0.0004686749651506043
Position 2316: 0.0004492912711651475
Position 1620: 0.0004062912586116487
Position 1214: 0.00033091648538373684
Position 2339: 0.00032851629291588734
Position 891: 0.00028222222341784076
Position 503: 0.0002421018426486066
Position 2447: 0.0001976403302932815
Position 2896: 0.00019224583847165613
Position 1773: 0.00018580331815639474
Position 3115: 0.0001466809661633042
Position 7327: 7.893417196313931e-05
Position 2391: 5.970988191149052e-05
Position 1596: 5.218919655112283e-05
Position 2488: 8.118834625163377e-06
Position 444: 2.6815758256071635e-06
Position 336: 2.112645154566273e-06
