Gene = APEH
index = 89
Annotated 5SS: [ 412  620 1308 1786 1965 2218 2514 2699 2816 3023 3632 4948 5643 6628
 7238 7804 7966 8435 8735 8944 9145]
Annotated 3SS: [ 486 1180 1691 1888 2053 2375 2606 2774 2900 3570 4849 5590 6538 7098
 7719 7884 8345 8543 8840 9037 9234]
SMsplice 5SS: [ 109  412  620 1308 1786 1981 2514 2699 2816 3023 4948 6628 7238 7804
 7966 8435 8735 8944 9145]
SMsplice 3SS: [ 209  486 1180 1691 1888 2375 2606 2774 2900 4849 6538 7123 7719 7884
 8345 8543 8840 9037 9255]
top_k =  100
Partition function (log Z): 32.34586675958822

Sorted 5' Splice Sites (High to Low Probability):
Position 4948: 0.9999999999999998
Position 8944: 0.9926554607475063
Position 109: 0.9805731485269669
Position 7804: 0.9786774946459463
Position 1308: 0.9746191567604736
Position 7238: 0.9734168512023659
Position 412: 0.9610856395145138
Position 3023: 0.9585870666239419
Position 2816: 0.9213998789110834
Position 2699: 0.9118541996958682
Position 8735: 0.900924336372763
Position 9145: 0.8965472445825926
Position 1786: 0.8941940393691999
Position 8435: 0.8447899487206332
Position 7966: 0.8192679255020524
Position 3632: 0.6563352115583958
Position 620: 0.6527042393419739
Position 2218: 0.6278493621899522
Position 2514: 0.611331894171517
Position 6628: 0.6041626105103769
Position 1981: 0.5796630736740267
Position 1965: 0.3898648684225465
Position 7633: 0.38508375588672983
Position 3846: 0.342523817656503
Position 6638: 0.17219608100591707
Position 9183: 0.09769084443161091
Position 6990: 0.07974717172903488
Position 1806: 0.06506109738007207
Position 610: 0.04192585794027417
Position 588: 0.03464767169859091
Position 626: 0.023382832360811612
Position 710: 0.023334883315853205
Position 7618: 0.02206628734937594
Position 774: 0.017165213467141123
Position 8559: 0.015289579007804255
Position 8644: 0.013912474016792338
Position 8752: 0.013636634073546622
Position 622: 0.012686705468956243
Position 7970: 0.011703938246223355
Position 706: 0.011123930691728004
Position 667: 0.00914850621686478
Position 716: 0.004356687447027563
Position 2227: 0.0034667574011134576
Position 7233: 0.003315254224415312
Position 3651: 0.0029276411796428942
Position 2775: 0.002889094843354247
Position 7956: 0.002504128957736547
Position 624: 0.0022555077550452927
Position 577: 0.0014961960874381888
Position 654: 0.0013279295476548005
Position 682: 0.0011432072942064158
Position 7788: 0.000770491956625562
Position 3154: 0.0006391611241366687
Position 1410: 0.0005577587052784561
Position 407: 0.0005252948261379315
Position 5667: 0.0004593767929493227
Position 3034: 0.00017667300767119432
Position 1809: 0.00013418660407141732
Position 250: 6.375196082032664e-05
Position 5643: 3.23996663621655e-05
Position 16: 1.8924491369967566e-05
Position 53: 1.0635122230943947e-05
Position 156: 8.62851130113289e-06
Position 215: 7.733446348993853e-06
Position 1114: 2.9263928277510344e-06
Position 885: 2.8733346402205754e-06
Position 850: 1.257730223179529e-06
Position 470: 2.645803941527853e-07
Position 226: 8.696851568401306e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4849: 0.9999999999999978
Position 7719: 0.9916106260178792
Position 1180: 0.9752480669698401
Position 8840: 0.9647284111332239
Position 1691: 0.9565831436171945
Position 2606: 0.927468030849831
Position 2900: 0.9158070113138018
Position 1888: 0.9046540333597171
Position 9037: 0.9017372186247706
Position 2774: 0.8993929556760989
Position 8543: 0.8277998293422181
Position 486: 0.8249898339371807
Position 7884: 0.8170087910240226
Position 6538: 0.7763586915162944
Position 8345: 0.7333090142652617
Position 9255: 0.6398110216411829
Position 7123: 0.6128048886376802
Position 3570: 0.5701241495964917
Position 2375: 0.5243330797128749
Position 7538: 0.39229714096180857
Position 7098: 0.36392721678910056
Position 3722: 0.3425238176565035
Position 2110: 0.29192578537465463
Position 209: 0.28906970467668025
Position 193: 0.2836372998458498
Position 2053: 0.24226082299991367
Position 9234: 0.21794827230735656
Position 328: 0.1343406073133775
Position 286: 0.12050967388931966
Position 8648: 0.11115159107891949
Position 2400: 0.08524145702507019
Position 6865: 0.07974717172903488
Position 9272: 0.07189568568403906
Position 264: 0.07014723682472777
Position 9094: 0.06586330224535877
Position 2145: 0.06323447147170191
Position 3425: 0.062494382597370036
Position 8273: 0.05981415057978196
Position 9671: 0.04032232484754252
Position 8237: 0.03413570905375443
Position 2088: 0.03275401055869094
Position 231: 0.032727135928384644
Position 8399: 0.023040112177811014
Position 1840: 0.022068343352138985
Position 9070: 0.01958934851634896
Position 2513: 0.01853695056768932
Position 3523: 0.016698488221615744
Position 7442: 0.016137132647404018
Position 1866: 0.015812293034499467
Position 8873: 0.01478642789863635
Position 1878: 0.013467386376404466
Position 2428: 0.012941259212882278
Position 536: 0.010312178928258602
Position 8870: 0.009978382355624258
Position 9393: 0.009580490760509885
Position 9097: 0.0093278066974357
Position 1900: 0.008761843839685458
Position 2977: 0.008636390596483088
Position 9566: 0.007736360205534761
Position 9616: 0.0069439335680367
Position 8825: 0.005607105224598228
Position 2902: 0.005546505657878726
Position 3354: 0.005376202525977718
Position 344: 0.0053499261844306215
Position 1703: 0.00458225215638292
Position 2946: 0.0039922712266582915
Position 389: 0.0031083494792187027
Position 296: 0.0030300038201773985
Position 3146: 0.0026986453814226005
Position 7737: 0.0025492418462359574
Position 2165: 0.0016694798517379213
Position 2867: 0.0014190956588692038
Position 1717: 0.0013405573176950348
Position 3177: 0.0013367884975440457
Position 2951: 0.0008455748032832987
Position 448: 0.0007857321443539085
Position 3380: 0.0007850715637375443
Position 2152: 0.0005396624386295203
Position 2115: 0.0005164109780094939
Position 5590: 0.00048199796363214724
Position 7929: 0.0004710900473375714
Position 1619: 0.0004693388177866973
Position 759: 0.0003990875553387037
Position 3112: 0.00038828547801495963
Position 1729: 0.0003870445032023417
Position 9124: 0.00034002374530521653
Position 1597: 0.00028721875819735375
Position 1544: 0.00023294865759207744
Position 576: 0.00021356368004359593
Position 270: 0.00018160333050754778
Position 1743: 0.00015649984775409413
Position 1390: 0.00014952434332956774
Position 1855: 0.00012151404509969735
Position 1523: 0.00010385885013592492
Position 1437: 8.405017611758426e-05
Position 313: 7.828160372417949e-05
Position 1931: 7.529130838510762e-05
Position 301: 5.893580471419096e-05
Position 363: 4.458406948063459e-05
Position 5381: 9.778495679340254e-06
Position 391: 8.09528368715125e-06
Position 773: 3.923293765627901e-06
Position 3009: 2.672454244737282e-06
Position 309: 1.8890809330494055e-06
Position 393: 9.757057468807543e-07
Position 706: 7.976506009445249e-07
Position 171: 6.584555350948439e-07
Position 396: 3.673087268772749e-07
Position 501: 1.2019273522224385e-09
Position 543: 4.9537813305367535e-11
Position 507: 3.382475948630471e-11
