Gene = PGD
index = 1020
Annotated 5SS: [   46   625  1493  4057  5200  9061 12473 14172 18038 18430 19846 20460]
Annotated 3SS: [  548  1312  3990  5080  8990 12337 13981 17906 18295 19745 20336 20549]
SMsplice 5SS: [   46   625  4057  5200 12473 13056 18430 19846 20460]
SMsplice 3SS: [  548  3990  5080 12337 12972 18295 19745 20336 20549]
top_k =  100
Partition function (log Z): 1.2432686357914338

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9988765742672976
Position 12473: 0.9908223650065274
Position 18430: 0.9645200320634366
Position 46: 0.8799161268418265
Position 625: 0.8734036891533603
Position 5200: 0.7621147813305021
Position 4057: 0.7470554617375558
Position 13056: 0.6424209416712185
Position 20460: 0.6161210588776104
Position 1493: 0.3375587291118811
Position 18038: 0.29216024231916304
Position 9120: 0.26432100820209725
Position 5158: 0.11990370563737984
Position 4087: 0.05115417159798566
Position 4134: 0.023489068990787662
Position 20073: 0.021453728359800854
Position 4139: 0.01722721499014613
Position 4154: 0.01583306696754113
Position 690: 0.009977559223068196
Position 12849: 0.008953016062907822
Position 1147: 0.005565157027302952
Position 3945: 0.0032943776183577394
Position 7239: 0.002142673307337204
Position 20423: 0.0019312216590786431
Position 401: 0.0015213518561113326
Position 18: 0.0006793675792005089
Position 105: 0.0005438739669619727
Position 445: 0.000317592177956401
Position 267: 0.00022128952254716063
Position 148: 0.0001005824284454242
Position 471: 7.91308197368759e-05
Position 192: 6.496175206833507e-05
Position 50: 4.781055520738209e-05
Position 173: 4.413451799216625e-05
Position 888: 4.1902445077960855e-05
Position 28: 3.8319110734527556e-05
Position 458: 2.356204081672762e-05
Position 832: 1.8721986020422618e-05
Position 836: 1.5052276404820884e-05
Position 311: 5.026348215618733e-06
Position 510: 9.245084429384422e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 18295: 0.9645200320634364
Position 12337: 0.9111879598835715
Position 19745: 0.9030165306091431
Position 5080: 0.8764355057825941
Position 20549: 0.848483786597305
Position 3990: 0.8287031357534006
Position 548: 0.7185650481628455
Position 12972: 0.6424209416712185
Position 20336: 0.4685549912179585
Position 17906: 0.29216024231916304
Position 8990: 0.26432100820209714
Position 1312: 0.1728437738692203
Position 19953: 0.16661306704809703
Position 1329: 0.10536386057112036
Position 19756: 0.09613633051387077
Position 20296: 0.09120098695235916
Position 12310: 0.07963440512295587
Position 498: 0.05020181639194839
Position 3944: 0.0239430398815255
Position 1396: 0.02003186341201161
Position 20601: 0.019818992926267782
Position 20428: 0.019176818009200756
Position 1366: 0.014931479252195614
Position 20120: 0.010258144949432894
Position 12759: 0.008953016062907822
Position 1295: 0.008798731612428012
Position 5082: 0.0055829811852876965
Position 3824: 0.005407186267447881
Position 1259: 0.005254764582676869
Position 983: 0.004500372384450422
Position 19949: 0.0044132555207042215
Position 1406: 0.0033761371588274846
Position 550: 0.003211839616631645
Position 20123: 0.0031759721807117216
Position 20921: 0.0027214497650525056
Position 1343: 0.002453209536316407
Position 7175: 0.0021426733073372016
Position 20628: 0.002032504999801855
Position 19973: 0.001613392820929562
Position 20704: 0.0011663590529518808
Position 250: 0.00026615598380560866
Position 1016: 0.00013059104519973257
Position 399: 0.00010127202022327983
Position 1039: 7.999914227695337e-05
Position 588: 4.937266258090122e-05
Position 1456: 1.978513650175962e-05
Position 783: 2.3892478021267224e-06
Position 810: 8.577316384294792e-07
Position 767: 6.901651442318072e-07
Position 390: 3.148125322016377e-07
Position 432: 2.709903435883082e-07
Position 318: 2.6976065990457074e-07
