Gene = CLCC1
index = 374
Annotated 5SS: [   97 13149 13638 15847 19622 19983 22053 23413 23822 26381 28833]
Annotated 3SS: [13008 13535 15738 19399 19841 21958 23314 23674 26038 28514 30955]
SMsplice 5SS: [   97   712 13149 13638 15847 16120 19983 22053 23413 23822 26178 26381]
SMsplice 3SS: [  589 13008 13535 15738 15948 19841 21958 23314 23674 26038 26296 30955]
top_k =  100
Partition function (log Z): 4.09957127332973

Sorted 5' Splice Sites (High to Low Probability):
Position 13638: 0.9999999999999987
Position 26381: 0.9784616435364044
Position 26178: 0.9771689137928311
Position 23822: 0.9737730946422327
Position 23413: 0.9661951714556709
Position 97: 0.9439492419754713
Position 15847: 0.9121771476774381
Position 712: 0.8874658962070006
Position 19983: 0.8844321539024614
Position 16120: 0.817213847301932
Position 22053: 0.7031108492251228
Position 16554: 0.3511915693039757
Position 8467: 0.27511361281222246
Position 25934: 0.20698091986627054
Position 26727: 0.1874561443739544
Position 19899: 0.0878171867733394
Position 28767: 0.07676123464467383
Position 16234: 0.040489889378784054
Position 28354: 0.039805102520984736
Position 16128: 0.03776393595316104
Position 61: 0.026447269075054507
Position 28738: 0.02227962105035785
Position 24768: 0.02169620190662882
Position 26852: 0.019473388531913226
Position 16512: 0.019046913689416568
Position 115: 0.016574060820334864
Position 25292: 0.01501698303043111
Position 1149: 0.01349707457971698
Position 23394: 0.008445465552253738
Position 28349: 0.0073593836646525836
Position 29291: 0.005820483465248428
Position 23445: 0.005425275428871582
Position 28654: 0.004740445173521495
Position 25513: 0.004682516201396554
Position 332: 0.0034756665744805014
Position 237: 0.0033339280637852656
Position 101: 0.003121989991223036
Position 23916: 0.002250840187944284
Position 25542: 0.0018931383260622884
Position 255: 0.0011460143914159221
Position 131: 0.0008240191588295242
Position 14224: 0.0005606364760875657
Position 417: 0.0001808671901936071
Position 397: 0.00014375043954367007

Sorted 3' Splice Sites (High to Low Probability):
Position 13535: 0.9999999999999987
Position 26038: 0.9927158848451236
Position 23314: 0.9800659124367964
Position 23674: 0.9760100673058398
Position 19841: 0.9722493406758009
Position 26296: 0.958516450895554
Position 15738: 0.9121771476774381
Position 589: 0.8388628297132399
Position 30955: 0.7468678431709497
Position 21958: 0.7031108492251226
Position 15948: 0.4934951565772181
Position 16300: 0.3702384829933922
Position 15975: 0.32237427342841135
Position 8246: 0.27511361281222246
Position 28514: 0.188550996382453
Position 25766: 0.12858168012830895
Position 33252: 0.1081993725712458
Position 26613: 0.06294010006253087
Position 16066: 0.06022424453562829
Position 25688: 0.043427340202383646
Position 26597: 0.0433543929709969
Position 29605: 0.04021229554826178
Position 25789: 0.03497189953557792
Position 28228: 0.03003715128274866
Position 26643: 0.030036404199013704
Position 26647: 0.025206489253159322
Position 613: 0.02502081677656775
Position 28178: 0.02303784584965483
Position 26681: 0.019804951780362214
Position 15978: 0.019373998092619336
Position 24669: 0.018487863272995227
Position 524: 0.016793900509407277
Position 987: 0.011441971976125297
Position 26810: 0.010978280138067523
Position 29208: 0.010763310224585546
Position 25148: 0.008347771460725928
Position 26600: 0.00823889087114592
Position 25192: 0.006669211569705184
Position 25431: 0.006575654527458841
Position 595: 0.005985156888119278
Position 29439: 0.00454978128312335
Position 26532: 0.004387591457178458
Position 28541: 0.0039722132321493
Position 24692: 0.0032083386336335964
Position 26342: 0.0031939209171371534
Position 964: 0.0020551026035916797
Position 26847: 0.0014239623196432285
Position 26663: 0.0010850167759712728
Position 26066: 0.0007586414103402962
Position 14108: 0.0005606364760875657
Position 26113: 0.00034610232087219143
Position 26199: 0.00011417492017366599
Position 26683: 3.429607209954666e-05
Position 23633: 9.33094545240695e-06
Position 23593: 4.536578884190116e-06
