Gene = MLLT11
index = 851
Annotated 5SS: [2796]
Annotated 3SS: [9460]
SMsplice 5SS: [174]
SMsplice 3SS: [432]
top_k =  100
Partition function (log Z): -8.796702971792023

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.7228510141939518
Position 2796: 0.7107490633955804
Position 584: 0.38185057698840247
Position 646: 0.2990577867337
Position 963: 0.09986807336721594
Position 219: 0.09863884330248981
Position 159: 0.07377863831988328
Position 558: 0.06523212406731263
Position 190: 0.06290511685891653
Position 1765: 0.05666199941489287
Position 1657: 0.04281622543070247
Position 170: 0.022919242053031457
Position 4432: 0.01979495416025584
Position 3320: 0.015786938423983994
Position 3329: 0.010628606528849538
Position 563: 0.00958949057851309
Position 541: 0.008068050151792317
Position 216: 0.007815452375799488
Position 336: 0.005919930142428083
Position 178: 0.0044881436069358184
Position 590: 0.00395658761284168
Position 507: 0.0034059935573302795
Position 602: 0.003126820556222045
Position 723: 0.0025508932444654993
Position 466: 0.00029520230994739137
Position 203: 0.00026480539628684856
Position 464: 0.0002619832196227472
Position 277: 9.697618277070053e-05
Position 163: 9.628533732756858e-05
Position 225: 8.76685423457361e-05
Position 107: 6.235305370961567e-05
Position 36: 4.227713510567654e-05
Position 206: 1.6474208964897664e-05
Position 282: 1.272059194590908e-05
Position 343: 3.708135204684712e-06
Position 209: 3.3976924035960347e-07
Position 156: 5.502852995523053e-09
Position 194: 4.725319637572403e-09
Position 182: 4.502566922357665e-10
Position 139: 1.1523166158194159e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 432: 0.8728397647795392
Position 2612: 0.7109754616916633
Position 4347: 0.4406657403962621
Position 8108: 0.3181003547151656
Position 1533: 0.10053829221334784
Position 678: 0.04936521971957727
Position 3203: 0.04780875842127764
Position 681: 0.04691654936515229
Position 1507: 0.03318946440791283
Position 4306: 0.022929272397060326
Position 8104: 0.017321382782045418
Position 763: 0.01587817884981831
Position 2451: 0.01548828976138326
Position 5464: 0.010967820803154789
Position 6308: 0.007764615335750653
Position 5148: 0.005759508751830052
Position 1076: 0.004789837137519474
Position 2095: 0.0038155078982312065
Position 4625: 0.003612335970667393
Position 3128: 0.0028491159630067904
Position 3113: 0.0020467246003791142
Position 444: 2.767839332869928e-05
Position 269: 1.6278753720721855e-05
Position 531: 1.526820501764209e-05
Position 924: 1.3322505068776707e-05
Position 322: 6.625923749463498e-06
