Gene = RBM22
index = 1119
Annotated 5SS: [ 176  664 1866 2609 4317 4575 5602 7032 7889 8213]
Annotated 3SS: [ 609 1835 2475 4215 4401 5400 6866 7799 8080 9225]
SMsplice 5SS: [ 176 1866 2609 4317 4547 5602 7032 7889 8213]
SMsplice 3SS: [1724 2475 4215 4401 5400 6866 7799 8080 9225]
top_k =  100
Partition function (log Z): 14.867591671095873

Sorted 5' Splice Sites (High to Low Probability):
Position 7032: 0.999696086593848
Position 4317: 0.9944955681800524
Position 7889: 0.9705608624549518
Position 176: 0.9594640946174888
Position 2609: 0.9381328915213412
Position 8213: 0.934291083715427
Position 1866: 0.8422856681390317
Position 5602: 0.7338452248556612
Position 4547: 0.7256006168462722
Position 664: 0.3211493153168239
Position 6367: 0.19628035899460614
Position 1086: 0.1551213063236705
Position 9082: 0.14709185631315644
Position 7546: 0.0780548264933477
Position 831: 0.0722851431649986
Position 7314: 0.0691356982468317
Position 2032: 0.06644669036930409
Position 8435: 0.06015081897213687
Position 5574: 0.05817682898005204
Position 3534: 0.04635775911765812
Position 8304: 0.04021567969633532
Position 7231: 0.036008431943103415
Position 2151: 0.03146488702758797
Position 2859: 0.028907480809916244
Position 1870: 0.02573426019884396
Position 4534: 0.022306757137334023
Position 3394: 0.022051475706433586
Position 2561: 0.022032065039497353
Position 7735: 0.016962399398645783
Position 713: 0.01550311102508791
Position 7566: 0.014377179388357395
Position 2647: 0.013853509682630969
Position 1116: 0.012011973135272264
Position 7963: 0.01199847807232385
Position 4637: 0.011037377368850727
Position 1335: 0.010749511352741468
Position 4892: 0.01023353813425021
Position 1654: 0.008621935271579964
Position 1847: 0.008224271569197998
Position 1585: 0.006553002948557924
Position 2604: 0.006280720304937925
Position 853: 0.0055869468534247005
Position 4887: 0.0038354802905234096
Position 8796: 0.0033892068094959586
Position 7760: 0.0020663359509900015
Position 4828: 0.0010267764528968234
Position 2854: 0.0003261983814916653
Position 847: 0.00031503372835699683
Position 6997: 0.00030391340615002887
Position 915: 0.000256717822653605
Position 558: 6.184339677160187e-05
Position 4674: 5.275279471060452e-05
Position 180: 9.27290168662985e-06
Position 493: 8.277850543791961e-06
Position 479: 8.212248424199142e-06
Position 16: 7.69994251423754e-06
Position 476: 4.9887509992977586e-06
Position 138: 2.1773581692126755e-06
Position 73: 6.353775425038525e-11
Position 182: 3.126246925852097e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6866: 0.9983004846947624
Position 7799: 0.967184458351964
Position 2475: 0.9602290690908953
Position 4215: 0.9105329831171306
Position 1724: 0.9071907083051477
Position 9225: 0.8620964442890724
Position 4401: 0.7340249196226544
Position 5400: 0.6424690827046136
Position 8080: 0.6029559533343726
Position 8101: 0.34141986910124666
Position 6297: 0.1879554950474359
Position 609: 0.18578556057906093
Position 989: 0.15449639175953728
Position 5443: 0.1495529711310997
Position 8959: 0.1419362410693097
Position 630: 0.09751475009642831
Position 7122: 0.08993368924060513
Position 4229: 0.07768171941886585
Position 9448: 0.07219905130012785
Position 3316: 0.05764671843894193
Position 8320: 0.054637391601136155
Position 7136: 0.05177841458820623
Position 8104: 0.04021522991033636
Position 404: 0.03825131515757147
Position 7664: 0.034403617524948214
Position 2057: 0.029746757152146967
Position 7361: 0.026918882734960396
Position 4429: 0.02497148939510587
Position 547: 0.024524056665323344
Position 2415: 0.020029559025209094
Position 743: 0.01997807792115944
Position 7494: 0.017435446872901085
Position 9922: 0.016927199629688527
Position 2745: 0.016194385362272336
Position 1489: 0.015226427449540263
Position 2694: 0.013039293829135592
Position 9138: 0.012334068489749814
Position 1835: 0.011701512263876198
Position 3474: 0.010762516385149797
Position 1245: 0.010734924269513942
Position 945: 0.00996052939105388
Position 4708: 0.009206872886067408
Position 1808: 0.009045904504048526
Position 7324: 0.008910491743462113
Position 6138: 0.00832486394717033
Position 1767: 0.00807829567851364
Position 8212: 0.007633875928041153
Position 9308: 0.007487667401924976
Position 4257: 0.00628196077346372
Position 1927: 0.005413788914059048
Position 8323: 0.005402567480975673
Position 9835: 0.0052543163495564395
Position 8817: 0.005155615243846742
Position 4673: 0.004364075865035945
Position 9524: 0.0034853096892995656
Position 591: 0.003397716435758241
Position 8634: 0.0033892068094959586
Position 509: 0.00279963590830108
Position 7257: 0.002599210891505221
Position 412: 0.002285565926014958
Position 447: 0.002276269344908752
Position 8509: 0.0020870990907068086
Position 2059: 0.0016897270111442342
Position 6882: 0.0016858396867261505
Position 4797: 0.0015248461265670846
Position 1682: 0.0012091913813306974
Position 7997: 0.0004753573766768947
Position 564: 0.00013504846283310187
Position 751: 0.00013209569990618936
Position 781: 8.150340923588304e-05
Position 452: 6.530859432789147e-05
Position 7994: 4.618141098717505e-05
Position 2383: 4.055843230313508e-05
Position 731: 3.292197385556892e-05
Position 2075: 2.8402864296781914e-05
Position 891: 2.7513489887985025e-05
Position 575: 2.11029233184195e-05
Position 377: 1.9580993329848567e-05
Position 1276: 1.4587083227519727e-05
Position 6695: 1.3675618510333714e-05
Position 914: 5.484965491055968e-06
Position 265: 1.3271095324360723e-06
Position 456: 1.2879558943972914e-06
Position 557: 1.2055579610438147e-06
Position 643: 1.0692114109674113e-06
Position 240: 3.324944102071588e-07
Position 346: 2.72186615185855e-07
Position 312: 1.9023018800146714e-07
Position 414: 8.837164981556678e-11
