Gene = DNAJC21
index = 456
Annotated 5SS: [  324  4316  6241  6674  8038  9417 11591 15433 16211 20750 24409]
Annotated 3SS: [ 4221  6116  6550  7732  9264 11502 15273 16167 20576 24332 24959]
SMsplice 5SS: [  324  4316  6241  6674  7644  8038  9417 11591 16211 20085 20750 24409]
SMsplice 3SS: [ 4221  6116  6550  7551  7732  9264 11502 16128 19949 20576 24332 24959]
top_k =  100
Partition function (log Z): 14.31569228285566

Sorted 5' Splice Sites (High to Low Probability):
Position 20750: 1.0000000000000013
Position 16211: 1.0000000000000007
Position 11591: 1.0000000000000004
Position 6241: 0.9988588121105999
Position 324: 0.9978626501114063
Position 6674: 0.9803273710814843
Position 7644: 0.8461121158300244
Position 8038: 0.8083449732148952
Position 4316: 0.737598737765126
Position 24409: 0.7240828945127624
Position 9417: 0.7174063887662113
Position 20085: 0.6293924632001343
Position 2169: 0.6008510467280979
Position 9343: 0.270479473171304
Position 1714: 0.2028818874798296
Position 8047: 0.19165502678510632
Position 1513: 0.10065172491081058
Position 1552: 0.09779427099954635
Position 1497: 0.06938173386614963
Position 20491: 0.06761451627471364
Position 13001: 0.043756355189784234
Position 8483: 0.043282492255151336
Position 11172: 0.040955242898562234
Position 11937: 0.038662117805838156
Position 1500: 0.03710794872133467
Position 106: 0.023551025420240988
Position 11126: 0.023129830603098638
Position 769: 0.018736450547944247
Position 9091: 0.013776844590493624
Position 15433: 0.01313262528458764
Position 7285: 0.006688725353662531
Position 5748: 0.006100210845805777
Position 799: 0.001562519032633612
Position 976: 0.0008340201563652497
Position 960: 0.0004315893666425747
Position 791: 0.00038380018212366663
Position 6423: 0.0002980023225867564
Position 6388: 0.0002940148878470754
Position 928: 0.0002740105174106405
Position 817: 0.0002699667793846394
Position 6149: 0.00017865495478643808
Position 6277: 0.00015231286142166467
Position 488: 1.5477311271174567e-05
Position 254: 6.822626216385319e-06
Position 219: 3.580321150542057e-06
Position 570: 1.336825679358265e-06
Position 328: 6.039761536324828e-07
Position 27: 1.0702319359628062e-08
Position 24: 3.206607300086327e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6116: 0.9991897799268074
Position 9264: 0.9878858619375142
Position 20576: 0.9815419000700614
Position 6550: 0.9772683902024483
Position 16128: 0.9318512461056905
Position 7732: 0.8275036555525757
Position 7551: 0.7909416467544568
Position 24332: 0.7490638459561112
Position 11502: 0.7448754432197748
Position 4221: 0.667239772547012
Position 24959: 0.523945036481464
Position 19949: 0.5071363235960117
Position 2080: 0.49149072111534614
Position 1385: 0.36561905258386823
Position 11487: 0.24212330914225713
Position 24726: 0.17574080452474963
Position 7762: 0.1699651149662803
Position 19983: 0.12225613960412265
Position 25351: 0.11764439564686383
Position 1643: 0.0785232222816907
Position 20413: 0.07559587750034538
Position 4171: 0.07035896521811433
Position 16090: 0.06814875389431027
Position 2020: 0.06613625747875615
Position 11077: 0.0640850735016609
Position 12878: 0.043756355189784234
Position 1877: 0.0432240681339955
Position 11840: 0.038662117805838156
Position 7606: 0.02835202589884044
Position 1627: 0.021828529945402297
Position 201: 0.021433781025065306
Position 20850: 0.02106352424256651
Position 698: 0.020452065062604156
Position 1390: 0.01975542984315874
Position 25038: 0.019663954743598167
Position 25156: 0.019054651099049056
Position 25031: 0.018012270256420163
Position 8247: 0.01761093838402855
Position 20885: 0.015828123739966015
Position 8229: 0.014648403250007987
Position 1512: 0.014523097215828555
Position 7563: 0.014125194999743714
Position 8941: 0.013776844590493624
Position 15273: 0.01313262528458764
Position 11508: 0.013001247637969844
Position 7582: 0.012693248176983671
Position 24460: 0.011842173221990413
Position 8296: 0.011023150621114794
Position 20490: 0.01047673870430688
Position 20909: 0.009627786308660553
Position 24106: 0.00927551629108821
Position 21407: 0.008393605558944934
Position 21336: 0.007930292791988713
Position 23309: 0.007376803642992182
Position 5634: 0.006100210845805787
Position 7177: 0.005644001564178806
Position 22759: 0.004913664606429271
Position 1370: 0.0041353914678852206
Position 1387: 0.003432842639836421
Position 7816: 0.0024893053503602493
Position 21730: 0.0023866091995782316
Position 6507: 0.0023796640321853773
Position 22446: 0.0015094263524081761
Position 7202: 0.001044723789483721
Position 573: 0.0008831859846272995
Position 20962: 0.0008104098478921963
Position 6595: 0.0006778430273244215
Position 6330: 0.000592695200948918
Position 836: 0.0005353259684846148
Position 876: 0.0004267750712834293
Position 624: 0.0001207821181194156
Position 461: 4.64452622903924e-05
Position 7795: 4.19241307856858e-05
Position 703: 2.773506549979818e-05
Position 232: 7.768351033632318e-06
Position 6431: 7.958290113991723e-07
