Gene = SMC4
index = 1276
Annotated 5SS: [  446  1662  2790  3564  5201 12781 13150 14310 15214 17112 18653 20240
 21598 24347 24537 25716 26897 29639 31440 31902 32522 33212 33906]
Annotated 3SS: [ 1517  2610  3371  5023 12615 13021 14168 15062 16946 18418 20053 21435
 24120 24456 25562 26769 29448 31294 31727 32338 32978 33721 34352]
SMsplice 5SS: [  380  1662  2790  3564  5201 10941 12781 13150 17112 18653 24347 24595
 25716 26897 29639 31440 32522]
SMsplice 3SS: [ 1563  2685  3371  5023 10859 12615 13021 16946 18418 24120 24456 25562
 26769 29448 31294 32338 34352]
top_k =  100
Partition function (log Z): 15.340924033582528

Sorted 5' Splice Sites (High to Low Probability):
Position 17112: 0.9999999999999996
Position 5201: 0.9957871127977819
Position 26897: 0.9486093677606708
Position 1662: 0.9413613975691316
Position 2790: 0.9148121404655918
Position 24347: 0.9093359224601527
Position 32522: 0.8977706980144127
Position 3564: 0.863016942489531
Position 31440: 0.8167482184644272
Position 29639: 0.8015688739426575
Position 13150: 0.7310983590677969
Position 25716: 0.7180904896100944
Position 10941: 0.7034620962294499
Position 5568: 0.6640802756112213
Position 12781: 0.5380166410343699
Position 18653: 0.5263156059659289
Position 14310: 0.5164756798797928
Position 380: 0.506148498149037
Position 31902: 0.4583984100567711
Position 24537: 0.43484927550308117
Position 24595: 0.43408795943625184
Position 33906: 0.33029840613878253
Position 49: 0.313366754850917
Position 4101: 0.2963314185714379
Position 394: 0.27101096273512143
Position 21598: 0.24545316890788926
Position 33212: 0.20953406552387077
Position 12844: 0.2084302602617983
Position 20240: 0.1907500371164891
Position 446: 0.1841722905548241
Position 18455: 0.1452608308279537
Position 14293: 0.13489615557138562
Position 24555: 0.13106276506066697
Position 29226: 0.11890786116176216
Position 2224: 0.1065355229748454
Position 26100: 0.09412440588670444
Position 24313: 0.07139773896591453
Position 3209: 0.06470854464473397
Position 12346: 0.05823337200694129
Position 2433: 0.05263145246487008
Position 18283: 0.05226164520251552
Position 13428: 0.02853245106654537
Position 3597: 0.02764473811597319
Position 99: 0.02746930007048073
Position 12674: 0.02292822573348495
Position 4232: 0.02265250117571204
Position 2841: 0.020943449642227482
Position 33533: 0.016934883363964648
Position 7695: 0.016743682614234964
Position 33094: 0.010682409819430895
Position 9604: 0.008573841460221734
Position 9560: 0.008409752833009668
Position 26878: 0.00796574686720064
Position 199: 0.007678492390069754
Position 3226: 0.007192713846037481
Position 2030: 0.005398827593601903
Position 29092: 0.004784650655097046
Position 32537: 0.004568420709587781
Position 3281: 0.0039431656071988695
Position 31526: 0.003594927294334869
Position 250: 0.0034715954095612426
Position 203: 0.00023461926084934162
Position 215: 9.051707243945973e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16946: 0.9999999999999996
Position 24456: 0.9999999999999994
Position 5023: 0.9957871127977826
Position 24120: 0.9807336614260671
Position 34352: 0.9557989901778468
Position 26769: 0.9467120174032873
Position 3371: 0.890021666495122
Position 2685: 0.8641386627865735
Position 29448: 0.7883205008289307
Position 12615: 0.7693751270296527
Position 31294: 0.7323499710490446
Position 13021: 0.7310983590677966
Position 25562: 0.7180904896100939
Position 10859: 0.7034620962294499
Position 14168: 0.6513718354511792
Position 32338: 0.6428371663120427
Position 18418: 0.5141096891292469
Position 1563: 0.5083251763655182
Position 31727: 0.45785097678648895
Position 1517: 0.41916140675658314
Position 5405: 0.40287913301136047
Position 33721: 0.3483033932792929
Position 3953: 0.2843564860745583
Position 32366: 0.25830130474973645
Position 21435: 0.2454531689078892
Position 32978: 0.22104234178451568
Position 20053: 0.19075003711648905
Position 5452: 0.16933298740651737
Position 18364: 0.14162910680011995
Position 28986: 0.12384350585736058
Position 185: 0.11493275266091088
Position 182: 0.11059783910751803
Position 31332: 0.08799317470971733
Position 2610: 0.07020881633685017
Position 12197: 0.058233372006941175
Position 340: 0.05747616768644885
Position 18183: 0.055618706932537364
Position 25950: 0.0473400433226543
Position 2173: 0.04594640052022195
Position 26006: 0.044637287584207444
Position 5455: 0.04333625863660764
Position 5363: 0.03563723682349109
Position 2080: 0.03248606277816279
Position 3097: 0.032399131309094824
Position 13225: 0.028532451066545384
Position 202: 0.021038504665601906
Position 3116: 0.020262124679542654
Position 1924: 0.019346559268506744
Position 2308: 0.018893932907626358
Position 9451: 0.016983594293231402
Position 33435: 0.01693488336396463
Position 7591: 0.016743682614234964
Position 2270: 0.015376840989883764
Position 4158: 0.014669677243070051
Position 29314: 0.013627038962404582
Position 5332: 0.01289465973324477
Position 2140: 0.012265241652282006
Position 18393: 0.011785564277446224
Position 3159: 0.010768769979017058
Position 3891: 0.010091015247770426
Position 2116: 0.00953832646427957
Position 33006: 0.00939802116745498
Position 33688: 0.008778681586106046
Position 3013: 0.008765117426040922
Position 1323: 0.007590872608211777
Position 2010: 0.007366249512182966
Position 26686: 0.005294675676702878
Position 3975: 0.004739916591117808
Position 1602: 0.004713495287482259
Position 26666: 0.004568421547880803
Position 33003: 0.003971806125798934
Position 3062: 0.0038772609906998
Position 141: 0.0033692896527707946
Position 2184: 0.003346188940171261
Position 4082: 0.0033394493131960233
Position 31707: 0.0032394207421718975
Position 127: 0.003203926414583651
Position 25920: 0.0021470749798426975
Position 3919: 0.0017873752774374852
Position 280: 0.0016939014851529302
Position 1388: 0.001429679341175741
Position 2518: 0.0014081109843964105
Position 212: 0.0012491834551173002
Position 32132: 0.0012006476622218782
Position 18369: 0.000695014857047245
Position 3188: 0.00040182250841502745
Position 1295: 0.00014076721016014306
Position 3267: 1.0211315542099578e-05
