Gene = RAD1
index = 1112
Annotated 5SS: [1351 2072 3297 5213 7509]
Annotated 3SS: [1804 3187 4953 7409 7817]
SMsplice 5SS: [ 801 3297 5213 7509]
SMsplice 3SS: [3187 4953 7432 7817]
top_k =  100
Partition function (log Z): -9.694954689555908

Sorted 5' Splice Sites (High to Low Probability):
Position 3297: 0.793427811935188
Position 5213: 0.776923827704997
Position 2072: 0.6576090059437872
Position 7509: 0.6261361184726101
Position 1351: 0.49418032186282673
Position 801: 0.49317959636924347
Position 2840: 0.4178062116297061
Position 625: 0.13432021515017767
Position 2484: 0.1201712659808564
Position 595: 0.0696972923564335
Position 304: 0.06583603476369677
Position 342: 0.034257496835542287
Position 8002: 0.03182407908204852
Position 649: 0.029739296966352427
Position 2849: 0.027368875439073737
Position 2403: 0.021118437326341426
Position 65: 0.008795915767209237
Position 1140: 0.004139340363233446
Position 253: 0.0024705819951537887
Position 111: 0.0017879190274473862
Position 53: 0.0008942776666299336
Position 373: 0.0006794105027843026
Position 493: 0.0006086869581330037
Position 404: 0.0003003392951085741
Position 327: 0.00023424810731460062
Position 22: 0.00012826878482089546
Position 384: 0.00011531465061370968
Position 141: 9.178749241483184e-05
Position 396: 9.056690659415675e-05
Position 842: 1.8418346973056456e-05
Position 309: 2.2936633320617847e-07
Position 169: 1.9824888932137225e-07
Position 217: 1.1785680550583881e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4953: 0.8437195690666168
Position 3187: 0.7608688753314904
Position 7817: 0.6144812692258894
Position 7432: 0.5638165716352892
Position 1894: 0.468330793105874
Position 2739: 0.4333496182602421
Position 2299: 0.14128970330719778
Position 1303: 0.13867526724077306
Position 1804: 0.12499036642024272
Position 677: 0.11935706601351366
Position 7409: 0.08086942916677646
Position 7914: 0.07812490214423828
Position 1139: 0.04504535941990331
Position 10510: 0.04325503287652154
Position 9318: 0.039282392683233885
Position 3260: 0.03659611805092474
Position 1741: 0.033797883571167794
Position 8892: 0.03263246178904362
Position 7732: 0.029980587835957053
Position 9961: 0.025854111187329082
Position 5313: 0.02070733545996028
Position 1202: 0.0199042215891457
Position 3771: 0.01883634377177222
Position 1746: 0.01546279398845193
Position 5953: 0.015354164505689188
Position 1970: 0.015027168858050813
Position 1191: 0.013867753064836471
Position 5411: 0.013218382535650044
Position 2774: 0.011825468808537269
Position 5570: 0.006412336477739573
Position 6019: 0.0032080780227141093
Position 654: 0.0014742462680788979
Position 681: 0.001273951862071434
Position 3518: 0.0010938754280073561
Position 939: 0.001089379856666157
Position 461: 0.0007137902049813952
Position 723: 0.00011152065637810133
Position 698: 2.6126520162737644e-05
Position 441: 2.1214608399855537e-05
Position 408: 5.978335820309011e-06
