Gene = MAATS1
index = 811
Annotated 5SS: [  201  3864  4540  5653  6874 12722 23327 27356 29455 30485 34461 36305
 37674 41175 44242 44881 48077]
Annotated 3SS: [ 3786  4381  5568  6816 12539 23148 27197 29271 30341 34343 36232 37526
 40952 44092 44788 47914 62029]
SMsplice 5SS: [  201  3864  4540  5477  5653  6874 12722 23327 25073 29455 30485 34461
 36305 37674 44242 44881]
SMsplice 3SS: [ 3786  4381  5373  5568  6816 12539 23148 24946 29271 30341 34343 36232
 37526 44092 44788 62029]
top_k =  100
Partition function (log Z): 9.485338600400569

Sorted 5' Splice Sites (High to Low Probability):
Position 23327: 0.9999999999999976
Position 5653: 0.9999733704087159
Position 25073: 0.9990244390325513
Position 3864: 0.9812452511497649
Position 34461: 0.9807464059717171
Position 4540: 0.9731601215899107
Position 44242: 0.9617518500789415
Position 37674: 0.8747791914607923
Position 44881: 0.8561719991746651
Position 12722: 0.7760958553526208
Position 30485: 0.7575255950999946
Position 29455: 0.7333126093000712
Position 7082: 0.7290418314081321
Position 5477: 0.6281626984516734
Position 201: 0.616853394153493
Position 6874: 0.5447926352113471
Position 36305: 0.4490115487539574
Position 12219: 0.3767315997531244
Position 36309: 0.36289647470780145
Position 41097: 0.35643554605700806
Position 43556: 0.28273921773610344
Position 30301: 0.2691722922058376
Position 12345: 0.2464226810614038
Position 250: 0.2377006236210028
Position 12670: 0.22390414464737773
Position 43772: 0.22112536300559946
Position 10241: 0.21963440926955546
Position 7806: 0.17208600327709217
Position 9037: 0.1672011589071042
Position 14924: 0.162089261090635
Position 7795: 0.13414959347364006
Position 37629: 0.11333912621453349
Position 136: 0.10504551687873208
Position 43618: 0.10120371636443024
Position 36313: 0.09833670293432097
Position 41179: 0.09757678663015444
Position 41034: 0.09427860380613283
Position 26231: 0.08951546435522315
Position 7309: 0.08356501450140742
Position 5481: 0.08194754720402762
Position 26223: 0.07550089617176284
Position 36490: 0.0735634132315983
Position 6494: 0.06354226832394388
Position 5461: 0.048609772589318305
Position 48077: 0.03882590060027353
Position 25974: 0.03147379958359246
Position 29837: 0.030617283655076884
Position 45865: 0.02980000690915173
Position 43584: 0.028196270189173
Position 10847: 0.02771584675077745
Position 25862: 0.018132587624036932
Position 5439: 0.01588256558582844
Position 122: 0.015180683614399323
Position 40816: 0.015078418116787241
Position 4765: 0.011769938459500051
Position 37201: 0.009930325863871598
Position 5905: 0.00863588230408147
Position 6523: 0.007065511807167184
Position 1035: 0.006917959368616733
Position 368: 0.006807643302840168
Position 5885: 0.006469785176121934
Position 148: 0.006203497133854689
Position 419: 0.0058696056040505535
Position 42895: 0.005182467975114838
Position 37237: 0.005033248220801936
Position 37608: 0.0049440327384438895
Position 41193: 0.004887278874414909
Position 196: 0.004278481220335435
Position 5130: 0.0037315798756823865
Position 343: 0.003574361568800307
Position 41130: 0.003518216008435213
Position 382: 0.0034034621406205667
Position 265: 0.0030496963062768274
Position 1170: 0.0025816310033697472
Position 229: 0.00228753759976198
Position 25934: 0.0021184893015221227
Position 30454: 0.002012597114479859
Position 2318: 0.0018775184030066783
Position 36056: 0.0015823876393027741
Position 184: 0.0012715371657281635
Position 38858: 0.0010969209669165
Position 5045: 0.0010894501382893067
Position 5077: 0.0010747407265639343
Position 2031: 0.0009210065079776492
Position 36646: 0.00030797108035690053
Position 6508: 0.0002916071100892399
Position 89: 6.0389541091149894e-05
Position 25501: 3.607138700115676e-05
Position 5118: 2.5388925804416376e-06
Position 124: 3.3065165939141514e-07
Position 44: 2.305845017733759e-07
Position 23: 2.0002246310712892e-07
Position 14: 1.0460038390317006e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12539: 0.9999999999999989
Position 23148: 0.9999999999999986
Position 37526: 0.993514202288282
Position 34343: 0.9807464059717179
Position 44092: 0.9798589070521605
Position 3786: 0.9797188910914995
Position 24946: 0.9625549671536364
Position 36232: 0.9575299163978562
Position 5568: 0.9502115980680472
Position 44788: 0.8071804190823386
Position 6816: 0.7751150343662818
Position 29271: 0.7333126093000712
Position 30341: 0.7304668614715257
Position 5373: 0.7182897723476241
Position 4381: 0.6716499141907248
Position 43462: 0.6529524912059915
Position 40952: 0.48718057477410204
Position 12105: 0.4518357586439906
Position 46072: 0.43729997584589375
Position 30196: 0.2691722922058381
Position 7733: 0.24359898387615614
Position 10118: 0.21963440926955544
Position 4482: 0.17624330566771382
Position 12108: 0.17131852217053767
Position 8884: 0.1672011589071043
Position 26071: 0.16501636052698596
Position 14793: 0.162089261090635
Position 6940: 0.14613764133894014
Position 49939: 0.1300654185569294
Position 6841: 0.10821461677801716
Position 6943: 0.10478275735700249
Position 45012: 0.08526437217352
Position 6838: 0.07925845458164771
Position 52708: 0.07849294221870579
Position 41028: 0.06951585660204274
Position 6404: 0.06830530492866531
Position 47914: 0.06720274218042291
Position 4413: 0.06526081721036613
Position 7698: 0.0626366128745761
Position 5353: 0.05233914173955961
Position 5587: 0.04834163295060057
Position 48818: 0.04338332515064927
Position 7253: 0.0426668770859631
Position 4434: 0.03811996694451364
Position 48097: 0.03784452635184117
Position 24978: 0.036469471878914965
Position 50522: 0.03423206779332248
Position 45782: 0.03389605077759614
Position 29745: 0.030617283655076884
Position 30371: 0.029071330742948293
Position 6906: 0.0284290457466989
Position 10602: 0.027715846750777467
Position 44662: 0.025241998231331202
Position 46015: 0.023298045505078423
Position 44583: 0.022917911657096036
Position 7182: 0.022375591802640447
Position 25746: 0.01928806639998841
Position 7215: 0.017812955898464374
Position 47884: 0.017408895062773877
Position 25840: 0.01718866195105008
Position 45889: 0.015221972759442535
Position 40693: 0.015078418116787241
Position 37092: 0.014963574084673517
Position 44467: 0.014808437044612145
Position 36419: 0.013402978925709817
Position 25857: 0.01319191904088259
Position 7046: 0.012915086040407277
Position 244: 0.011587192155614745
Position 7012: 0.01106023259565362
Position 36135: 0.010442540670445283
Position 951: 0.009499590371986482
Position 47246: 0.008498990984028437
Position 5738: 0.008096151416166765
Position 4383: 0.007998477439296733
Position 4332: 0.007788803679793954
Position 4629: 0.007611835734302414
Position 5803: 0.006976488235119109
Position 6439: 0.005374350295022898
Position 42842: 0.005182467975114838
Position 4983: 0.005169700669687972
Position 5393: 0.005020376844960327
Position 4647: 0.004158102725197638
Position 6665: 0.0035791443217546856
Position 4200: 0.0027732506827746607
Position 44908: 0.0025353317673113096
Position 25684: 0.0020562291172304295
Position 4304: 0.002022957721826098
Position 2198: 0.001877518403006678
Position 44425: 0.0017563336201379853
Position 35845: 0.0015823876393027741
Position 6642: 0.0015621855105864995
Position 3808: 0.0015279921810625197
Position 36160: 0.0014083863455673375
Position 38724: 0.0010969209669164984
Position 36196: 0.0010243172880980774
Position 4235: 0.0009732953642761129
Position 1835: 0.0009210065079776493
Position 7115: 0.0007095897143395067
Position 5011: 0.0006480665221634016
Position 5537: 0.00037343228877319447
Position 3969: 0.0003277005658272322
Position 36489: 0.0003079710803569004
Position 4989: 8.054244126469457e-05
Position 5768: 2.2946681252969513e-05
Position 25369: 2.2443872598025292e-05
Position 25251: 1.362751440313147e-05
Position 5842: 1.008114766455841e-05
Position 37565: 1.3171626408774375e-06
