Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  100
Partition function (log Z): 0.382102520037813

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.9999999999999989
Position 14365: 0.9999999999999982
Position 211: 0.9822548265113996
Position 16800: 0.8347493007253398
Position 18739: 0.8210747742907614
Position 10615: 0.5891597685634129
Position 11473: 0.37439428754376053
Position 10994: 0.3087679644940538
Position 14777: 0.300913077847106
Position 10566: 0.27350365919414965
Position 19641: 0.12373170920969705
Position 19666: 0.11120468794748722
Position 21898: 0.08857635354684693
Position 624: 0.0773474265138095
Position 7569: 0.07501404313344556
Position 17694: 0.05291844096394084
Position 19558: 0.05134203260842137
Position 2035: 0.02734850892321464
Position 10473: 0.026218612353209447
Position 2518: 0.019784687156451118
Position 3315: 0.01751100910024652
Position 19222: 0.016646044949551658
Position 19143: 0.015281298217651187
Position 18224: 0.0109659560721128
Position 7136: 0.009564990331309094
Position 3397: 0.006874757453849161
Position 2513: 0.004044502681175233
Position 142: 0.0034271280786718488
Position 3387: 0.0024686771622808358
Position 3: 0.0023602456582147166
Position 267: 0.0019826879941927836
Position 18836: 0.001637675150962248
Position 2723: 0.001464115346161093
Position 12: 0.0003323986264062817
Position 18722: 0.0002687536108739542
Position 40: 7.711582034021835e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.9863738937801337
Position 10456: 0.8825742973113522
Position 18662: 0.8516247101034445
Position 4002: 0.7962242997778531
Position 16630: 0.7897597303384427
Position 22221: 0.6870657036280882
Position 19414: 0.502996259514724
Position 11321: 0.20154413967899687
Position 10795: 0.18787791376324314
Position 14652: 0.18694779049759486
Position 3980: 0.15469129924083524
Position 11299: 0.14195687600949625
Position 10825: 0.10171542374388398
Position 19133: 0.08862381450366455
Position 21760: 0.08857635354684693
Position 14691: 0.06701507081351057
Position 17599: 0.05807638908011552
Position 4051: 0.042419485728459876
Position 525: 0.04141185999912581
Position 11282: 0.030893271855267433
Position 16605: 0.028742986510213682
Position 3255: 0.02685444371637651
Position 14586: 0.026264561654167844
Position 7355: 0.024846326481248057
Position 7452: 0.02447851457192239
Position 2401: 0.02141058470866668
Position 7473: 0.01986303812595727
Position 10899: 0.019174626986926728
Position 16492: 0.016246583876683263
Position 14548: 0.015897387402293527
Position 1882: 0.015655792406939158
Position 14178: 0.01362610621986456
Position 18129: 0.012048337954045384
Position 556: 0.011224454347127336
Position 7055: 0.009564990331309094
Position 4005: 0.006454555495980093
Position 10228: 0.006307742799419934
Position 7316: 0.005826163954317848
Position 1959: 0.004850888730187706
Position 14490: 0.004788267479539306
Position 1840: 0.003943319724120075
Position 593: 0.003823678081272929
Position 491: 0.0034344237616164603
Position 452: 0.003032310244417024
Position 127: 0.002680960218217368
Position 2380: 0.002418605128959669
Position 18440: 0.0016882227911284616
Position 1900: 0.001464238282397422
Position 2616: 0.001464115346161093
Position 1933: 0.0014342697795702837
Position 447: 0.00115452202286356
Position 18397: 0.001058965745884071
Position 372: 0.0009425124196370269
Position 15040: 0.0009406078172451303
Position 17201: 0.0006800666255693223
Position 15107: 0.0002682952575500362
Position 3954: 0.00015597096143453147
Position 3934: 4.4650253970077574e-05
Position 3915: 9.738541466234919e-06
