Gene = RIOK2
index = 1144
Annotated 5SS: [  135  4206  5529  6145 10086 12055 14501 15794 18210]
Annotated 3SS: [ 4066  5411  5968  9996 11862 14407 15268 18112 20034]
SMsplice 5SS: [  135  4206  5529  6145 10086 12055 14501 18210]
SMsplice 3SS: [ 4066  5411  5968  9996 11862 14407 18112 20034]
top_k =  100
Partition function (log Z): 1.2402822117127745

Sorted 5' Splice Sites (High to Low Probability):
Position 10086: 0.9872172272418597
Position 6145: 0.9678638712580891
Position 135: 0.9569571368323032
Position 18210: 0.9350472584224044
Position 14501: 0.9132232338953123
Position 12055: 0.8356101980548202
Position 4206: 0.6995626816547083
Position 5529: 0.6343528394559914
Position 12682: 0.4867519106418693
Position 15794: 0.33204493868201423
Position 15355: 0.19010720042487558
Position 2828: 0.14350133613431146
Position 16994: 0.12623843303671733
Position 18657: 0.10953451269019232
Position 1490: 0.10325375524708537
Position 8044: 0.08364325640419337
Position 20138: 0.06732926395816849
Position 981: 0.06672809377652957
Position 6337: 0.057556722404668734
Position 6438: 0.05669432647919657
Position 15443: 0.047779287920504045
Position 18303: 0.04313689137659951
Position 10876: 0.038187414586082435
Position 4241: 0.03187983099213619
Position 11203: 0.030432447531739314
Position 10968: 0.027463025534697053
Position 460: 0.026588188904710257
Position 1222: 0.025840335696413173
Position 299: 0.02432706904473416
Position 11653: 0.023004306276965366
Position 10429: 0.021483704464281234
Position 2247: 0.013845829123876798
Position 18449: 0.011580153726099548
Position 14844: 0.0073000296226660225
Position 14470: 0.00566790133234675
Position 1477: 0.005518904186481551
Position 4390: 0.005383296840259896
Position 339: 0.004687587553772123
Position 4442: 0.004666946541831016
Position 4567: 0.004665679484090696
Position 4421: 0.002263192641550126
Position 4589: 0.0020643532909336566
Position 870: 0.001380789493614413
Position 2618: 0.0013168010737311334
Position 18186: 0.0007430568090032592
Position 1017: 0.0004910706285667485
Position 1158: 0.00023806729501946788
Position 92: 7.882009405459096e-05
Position 51: 4.838833353366483e-05
Position 78: 3.7471144102178934e-05
Position 1564: 3.570678252200616e-05
Position 123: 1.3792745169035505e-06
Position 84: 1.3126149939844e-06
Position 282: 6.284646941313039e-07
Position 34: 1.507919345542088e-09
Position 155: 7.962295495938817e-10
Position 31: 1.6812372285242728e-10
Position 149: 1.4290675149835297e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9996: 0.9872172272418596
Position 18112: 0.9805857175633153
Position 5968: 0.9772315409254783
Position 14407: 0.9188911352276596
Position 11862: 0.7827416413412013
Position 20034: 0.7415456419046188
Position 4066: 0.7314425126468442
Position 5411: 0.5190478999783529
Position 12600: 0.45721131467084297
Position 15268: 0.38140496346249747
Position 15408: 0.20794074600158222
Position 18745: 0.14909069921842025
Position 2748: 0.13198600962571683
Position 16888: 0.12623843303671736
Position 5478: 0.11530493947763865
Position 1367: 0.10719695456237396
Position 10807: 0.08968131162110773
Position 18302: 0.07407399905510306
Position 7944: 0.06914434075993776
Position 18564: 0.06881093162245791
Position 6253: 0.057775344622469506
Position 12022: 0.05286855671361836
Position 6336: 0.047108034594006386
Position 21383: 0.040961710790787136
Position 12543: 0.026719040974137846
Position 221: 0.02520697436255193
Position 11523: 0.023004306276965366
Position 18585: 0.02233216271539316
Position 18491: 0.01917749367168107
Position 4240: 0.019043468798665395
Position 22014: 0.016892630653318922
Position 1141: 0.01486024380521496
Position 20655: 0.014644738891937459
Position 8040: 0.014498915644255601
Position 1992: 0.0138458291238768
Position 751: 0.013775714387617615
Position 202: 0.012622853527045206
Position 18770: 0.01228119813807358
Position 2697: 0.009396388635364118
Position 10335: 0.008737060239329575
Position 1088: 0.008301030747012541
Position 327: 0.008261101595243998
Position 800: 0.00809358362705159
Position 20938: 0.007559930320676296
Position 10332: 0.0072028575888562485
Position 393: 0.0069140700230708755
Position 11079: 0.0064015760314110725
Position 10207: 0.005351200485308637
Position 14707: 0.00522831401112199
Position 2501: 0.003435738946961688
Position 12482: 0.002821554996888512
Position 14687: 0.0020717156115440324
Position 780: 0.0019300295471933056
Position 1101: 0.0016794685248864485
Position 1381: 0.0016019578816584888
Position 816: 0.0014719611731940877
Position 608: 0.001447305960392171
Position 331: 0.0012459896324418878
Position 1056: 0.00044918181817015873
Position 1115: 0.0003435945160959249
Position 575: 0.0002968689526926963
Position 578: 0.00028837014169662766
Position 10165: 0.0001925861507867719
Position 549: 9.685290464084552e-05
Position 1162: 4.447271602808636e-05
Position 514: 3.679326777775018e-05
Position 685: 2.252339441526619e-05
Position 298: 1.735714230372726e-05
Position 1291: 5.516726815993705e-06
Position 1446: 3.9370452404644785e-06
