Gene = EMC1
index = 496
Annotated 5SS: [  138  6647  7603  7939  9208 10537 11256 11735 12322 12758 13536 14411
 16423 18617 18929 20292 20709 24240 28157 28929 30789 31984]
Annotated 3SS: [ 6521  7536  7844  9078 10409 11105 11566 12249 12694 13412 14313 16299
 18416 18778 20129 20588 24101 27982 28717 30703 31853 32069]
SMsplice 5SS: [  138  6647  7603  7939  9208 10537 11256 11858 12322 12758 13536 14411
 18617 18929 20709 24340 28157 28929 30789 31984]
SMsplice 3SS: [ 6521  7536  7844  9109 10409 11105 11734 12249 12694 13412 14313 18457
 18778 20588 24101 27982 28717 30741 31853 32069]
top_k =  100
Partition function (log Z): 25.751478514635263

Sorted 5' Splice Sites (High to Low Probability):
Position 13536: 0.9999999999999982
Position 28929: 0.9993702130910818
Position 7939: 0.9992940796644381
Position 18929: 0.9905100531553355
Position 14411: 0.9897762979210365
Position 11256: 0.9884377062060875
Position 30789: 0.9723623167340436
Position 20709: 0.9671681474823025
Position 18617: 0.958398758839416
Position 10537: 0.9216345598593422
Position 31984: 0.825529777382903
Position 12322: 0.751169121999924
Position 12758: 0.7333244837685022
Position 11858: 0.723414777435857
Position 32220: 0.7219741394996101
Position 9208: 0.7199344345451035
Position 6647: 0.6801269320625979
Position 7603: 0.6153138666568515
Position 138: 0.6121275772061489
Position 28157: 0.5930929540223044
Position 24340: 0.5722684020493252
Position 16423: 0.42464106567056364
Position 142: 0.38326715649315524
Position 24240: 0.297086205843288
Position 28184: 0.26495372131008027
Position 20292: 0.2519440491379274
Position 11735: 0.19177379343807047
Position 5030: 0.14047906270997151
Position 8187: 0.12986624288595255
Position 12415: 0.12038922395515134
Position 1948: 0.08017005233284305
Position 30042: 0.07421356695172471
Position 10569: 0.058162234998603665
Position 24165: 0.056924413010863914
Position 960: 0.05263967581886668
Position 17373: 0.04669995064828591
Position 31943: 0.04600947881362063
Position 12846: 0.04568705586110193
Position 6949: 0.03177854809213343
Position 18599: 0.03076568143867972
Position 10854: 0.025938551453773977
Position 7725: 0.024488516991270998
Position 11877: 0.02155112904707428
Position 22936: 0.0201587772531278
Position 9361: 0.01791282126173474
Position 14110: 0.017581765093022464
Position 24184: 0.015840443294203133
Position 7684: 0.01443637938938856
Position 22476: 0.01150149404445313
Position 18593: 0.007454111146032938
Position 12835: 0.007025808267156271
Position 21598: 0.006363001271068399
