Gene = WDR77
index = 1569
Annotated 5SS: [ 322  758 1942 2282 5323 5510 6054 6724 7352]
Annotated 3SS: [ 571 1799 2231 5251 5454 5981 6614 7282 7986]
SMsplice 5SS: [ 322  758 1942 5323 5510 6054 6724 7878]
SMsplice 3SS: [ 642 1799 5251 5454 5981 6614 7771 7986]
top_k =  100
Partition function (log Z): 5.328653396930724

Sorted 5' Splice Sites (High to Low Probability):
Position 6724: 0.9999846414265713
Position 322: 0.9601412725031054
Position 5323: 0.901293342928993
Position 6054: 0.8776184041238166
Position 1942: 0.7279334364070847
Position 5510: 0.6263866016468101
Position 758: 0.6122317894924152
Position 7878: 0.4884276121300125
Position 7572: 0.4572812880236549
Position 7352: 0.29862710113712404
Position 2282: 0.23425597420406782
Position 7867: 0.21282580332841394
Position 6367: 0.16521647831325217
Position 7871: 0.10721034356409283
Position 734: 0.07702093712058142
Position 1617: 0.04985466099070964
Position 2099: 0.03237416039146048
Position 5710: 0.026532319561156807
Position 311: 0.021824563933177478
Position 7676: 0.020987390454866903
Position 8081: 0.020070088185063503
Position 4125: 0.018102647338590145
Position 5734: 0.017934021927849163
Position 2016: 0.016714376270068384
Position 4766: 0.016344370564837285
Position 1861: 0.014579540364995414
Position 7066: 0.01353912067400222
Position 5893: 0.011658606427094789
Position 1889: 0.0116010110046758
Position 1919: 0.011453847208990816
Position 6198: 0.009730605379371253
Position 317: 0.0076117584078407696
Position 4290: 0.006185284320987334
Position 5650: 0.004343913937057731
Position 1926: 0.0036779666595137183
Position 559: 0.0036653914665405506
Position 1982: 0.0030601917720348643
Position 508: 0.002501489219910446
Position 6190: 0.0023341669976189097
Position 802: 0.00216171416414586
Position 948: 0.0016349468270672122
Position 7481: 0.0014226379015917663
Position 124: 0.0007157773734432987
Position 568: 0.0005073075786140946
Position 6: 0.00032704604462736804
Position 186: 0.00024098566892017724
Position 513: 7.082037592369983e-05
Position 820: 4.505176698798486e-05
Position 82: 3.0274670126780227e-05
Position 138: 2.746185498964395e-05
Position 133: 1.4672964639285484e-05
Position 87: 5.6800891197750335e-06
Position 93: 4.330051683279721e-06
Position 156: 3.3665701351490353e-06
Position 169: 4.444464699346583e-08
Position 180: 3.530611046823532e-08
Position 192: 5.624216859737722e-09
Position 174: 4.4408005509318686e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6614: 0.9999846414265712
Position 5251: 0.9763910091253376
Position 7986: 0.9640444504469594
Position 5981: 0.8893547650690506
Position 7771: 0.8226149118807584
Position 1799: 0.8073432731623523
Position 5454: 0.575092671099261
Position 642: 0.5520010073439161
Position 2231: 0.21455270141481406
Position 7424: 0.19215764813254638
Position 7473: 0.16956728804754076
Position 7202: 0.13357317857058934
Position 7452: 0.11796638020002652
Position 6255: 0.1100430264484382
Position 7246: 0.07910276167271098
Position 7282: 0.06720748689597388
Position 599: 0.06269237580547625
Position 1500: 0.049871394007683374
Position 6284: 0.048909294278449846
Position 455: 0.03244965640883452
Position 5650: 0.025006519777268255
Position 4039: 0.018102647338590145
Position 7794: 0.01676349983173228
Position 4699: 0.016344370564837285
Position 667: 0.015530331638119923
Position 571: 0.013909808907159042
Position 5730: 0.011658606427094787
Position 8209: 0.010929469921752767
Position 480: 0.01026913480676829
Position 7306: 0.010023667160607699
Position 8605: 0.009140618263310741
Position 6797: 0.008821754336824061
Position 2081: 0.008318916213962722
Position 6995: 0.007802273914364371
Position 7134: 0.007604097083931114
Position 5960: 0.0065925690181205705
Position 4089: 0.006185284320987334
Position 2015: 0.006124806276061341
Position 1823: 0.005986389044512942
Position 2190: 0.0051450935026458935
Position 555: 0.0032509944010533386
Position 2059: 0.0032275707074305464
Position 7936: 0.003071899039194253
Position 2092: 0.003011692365214644
Position 1739: 0.0013722988238254596
Position 1687: 0.0005143624033175159
Position 234: 0.0004064691523125727
Position 397: 0.00015574712107834388
Position 685: 3.602779142831331e-05
Position 475: 3.5597601385251024e-05
Position 1889: 2.7869415315604607e-05
Position 174: 2.113768533960777e-05
Position 445: 1.747066218325259e-05
Position 1715: 8.797936465576595e-06
Position 296: 4.116510771889529e-06
Position 185: 3.5837397671575494e-06
Position 254: 1.71191678684985e-06
Position 151: 1.5564673883457863e-06
