Gene = SPAG8
index = 1298
Annotated 5SS: [ 169 1091 1390 1636 1834 2026 2869]
Annotated 3SS: [ 270 1214 1589 1718 1962 2759 3965]
SMsplice 5SS: [169]
SMsplice 3SS: [270]
top_k =  100
Partition function (log Z): -6.285169806427717

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.684465442966201
Position 169: 0.652110116633481
Position 349: 0.38396152709483
Position 213: 0.34742847915364844
Position 1407: 0.21982301988453365
Position 2026: 0.12248178010441299
Position 1091: 0.11408434478397936
Position 4104: 0.04217043965404156
Position 4096: 0.031090516723203242
Position 1834: 0.027351764920915646
Position 1390: 0.02479074163434957
Position 2072: 0.022124753548269576
Position 1399: 0.01911342173958399
Position 681: 0.013006906330573975
Position 516: 0.005382790003201711
Position 472: 0.0012699616621634313
Position 465: 0.00021290925553546803
Position 46: 5.951604813087697e-05
Position 163: 3.5665217612440855e-05
Position 157: 3.3580317131138035e-05
Position 58: 1.1129296055262208e-05
Position 108: 1.092088086624961e-05
Position 250: 1.6514561443723205e-06
Position 81: 9.247894404314764e-07
Position 139: 7.408373382601807e-07
Position 255: 3.315640465214461e-07
Position 84: 2.5388234800299e-07
Position 117: 8.725633968834409e-08
Position 91: 7.02411762161506e-08
Position 253: 1.2471664721028979e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.46003001033394747
Position 2139: 0.3417774635538644
Position 1524: 0.33842942379447694
Position 1214: 0.2456585798585172
Position 1589: 0.2343048871332435
Position 3965: 0.2110842698086946
Position 335: 0.20348602414740813
Position 1555: 0.12643498233132036
Position 872: 0.09595519682005266
Position 1962: 0.07423791680347096
Position 4223: 0.07326095637724478
Position 1871: 0.07036861684921165
Position 3430: 0.05973110577389783
Position 2759: 0.04087633187412849
Position 2389: 0.040872549349653425
Position 675: 0.020672423362056176
Position 1718: 0.01739358144899742
Position 946: 0.01250019953391722
Position 1333: 0.011914018708929205
Position 2863: 0.008068349375602793
Position 1125: 0.006864312707832113
Position 245: 0.006157268332848232
Position 974: 0.003491423534799345
Position 644: 0.0028246814866901095
Position 1343: 0.002816160627399107
Position 595: 0.0008581352512614059
Position 1013: 0.0004894860552732345
Position 278: 0.00021907457443975982
Position 925: 0.00012667482606693836
Position 342: 9.41496478352331e-05
Position 545: 2.3469283813219246e-05
Position 286: 1.062592635986478e-06
Position 362: 1.0141916877371302e-06
