Gene = RABIF
index = 1109
Annotated 5SS: [163]
Annotated 3SS: [7911]
SMsplice 5SS: [163]
SMsplice 3SS: [9036]
top_k =  100
Partition function (log Z): -10.712679335517942

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.990623534794647
Position 5029: 0.07399310173234745
Position 915: 0.06326562496480169
Position 719: 0.06217421687116333
Position 885: 0.015589879564381376
Position 554: 0.0036509292758923435
Position 1064: 0.0031230981259511284
Position 63: 0.0015416666153333725
Position 97: 0.0013579608021709324
Position 124: 0.0011687060829301645
Position 809: 0.0010189555179895649
Position 175: 0.0005998535843629325
Position 69: 2.351839240171432e-05
Position 478: 1.7548797287300808e-05
Position 782: 8.76604536256989e-06
Position 581: 2.276997050342367e-06
Position 67: 3.4630091902893735e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9036: 0.41881765115135877
Position 7911: 0.3057655305003005
Position 4926: 0.06044868577063437
Position 9410: 0.05811605382680833
Position 608: 0.058087011590151054
Position 844: 0.05708237945101641
Position 1133: 0.05159590397627538
Position 670: 0.04190232577118226
Position 5746: 0.030277408671138966
Position 4989: 0.023210658981694103
Position 7983: 0.017430841176849468
Position 3648: 0.011218661882598983
Position 6758: 0.010711727268531965
Position 7436: 0.010428756210823491
Position 765: 0.008098617448877894
Position 998: 0.007785958297745096
Position 6606: 0.006343496181902352
Position 849: 0.004000911086446591
Position 2553: 0.003981930089632109
Position 1028: 0.0037857321282806456
Position 4055: 0.00312922113395653
Position 3898: 0.0029966387088567773
Position 3598: 0.0028902162230292666
Position 2134: 0.002815152219803129
Position 3742: 0.0025134489910540484
Position 3464: 0.002360262307276939
Position 4554: 0.0020344678345086153
Position 3198: 0.001957910357371872
Position 958: 0.0018579045914325011
Position 1811: 0.0016785361331945424
Position 162: 0.0014152387082099777
Position 2926: 0.0011026663220938685
Position 473: 0.000516724695147869
Position 408: 0.0005120319894257702
Position 1231: 0.0004600463203648206
Position 303: 0.0003597382973027605
Position 740: 0.0002633499178096284
Position 622: 0.00013968340101629855
Position 672: 4.4265754873335726e-05
Position 412: 7.359929501849362e-06
Position 809: 7.25270756741594e-06
Position 336: 3.9191656050769506e-06
Position 681: 1.915228897758671e-06
Position 553: 1.4457981547768983e-06
