Gene = TNFSF8
index = 1467
Annotated 5SS: [  309 12322 24590]
Annotated 3SS: [12278 24517 26091]
SMsplice 5SS: [  309 12322 24590]
SMsplice 3SS: [12278 24517 26091]
top_k =  100
Partition function (log Z): -14.443134598043926

Sorted 5' Splice Sites (High to Low Probability):
Position 309: 0.9999999999999964
Position 12322: 0.7337603634161389
Position 12353: 0.20577937886294267
Position 18668: 0.12725547007302257
Position 7177: 0.037325101136017266
Position 9455: 0.022669401410327535
Position 5444: 0.013282221805604247
Position 7227: 0.011095704328434416
Position 3022: 6.070385058659165e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 12278: 0.9064895207616158
Position 19902: 0.40263054677220733
Position 18505: 0.19189947173084831
Position 16364: 0.13677485631197098
Position 14756: 0.1166547449548923
Position 12159: 0.07422118520325123
Position 15686: 0.07322354165386767
Position 15833: 0.05477329448534299
Position 12906: 0.04726829732501649
Position 7119: 0.040064484350510673
Position 9375: 0.023515736040594204
Position 16858: 0.023043459718058903
Position 5348: 0.013688757625938448
Position 13929: 0.00972711374997185
Position 7102: 0.0090999062482836
Position 12878: 0.006822170352590917
Position 10499: 0.006000670793509814
Position 13092: 0.003977715297337766
Position 3508: 0.0018141523048424706
Position 6519: 0.0009453111978142616
Position 8959: 0.0009046591138310571
Position 7736: 0.0007270152069518826
Position 1746: 0.0007200201886176187
Position 6137: 0.0006902757625315786
Position 7774: 0.0005189188682378083
Position 2907: 0.0004963159834806935
Position 1805: 0.000491942823818739
Position 636: 0.00045779212457902163
Position 1426: 0.0003601278357272789
Position 1481: 0.00025436338672695695
Position 5596: 0.0002489115833752275
Position 6339: 0.00024780527047939336
Position 6097: 0.00023396473584127647
Position 891: 0.00021490967920979846
Position 1563: 0.0001968755912866852
Position 6058: 0.0001891229744300267
Position 782: 0.00018668491586556004
Position 2495: 0.0001610946115740399
Position 3534: 0.00014510630350408684
Position 3996: 0.00012839581407933861
Position 1219: 0.00012405380058684026
Position 2144: 0.00012364616362454175
Position 1969: 0.00012351412006540572
Position 3992: 9.47131356948804e-05
Position 3895: 9.079701756523013e-05
Position 3127: 8.395365907466759e-05
Position 2334: 7.371102518716618e-05
Position 708: 7.1035031781957e-05
Position 1256: 4.914058114698293e-05
Position 1727: 4.8359894561808976e-05
Position 2526: 3.945079093831792e-05
Position 1993: 3.578218234565662e-05
Position 1347: 3.2124173266366315e-05
Position 1490: 2.636622198996281e-05
Position 2842: 2.457432629316876e-06
