Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  100
Partition function (log Z): 7.8094319062563775

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.9987671262690228
Position 2964: 0.9795121446689127
Position 3593: 0.9713742367314668
Position 279: 0.8529256573762984
Position 1625: 0.8231920988362305
Position 3987: 0.4607997792084304
Position 1159: 0.2635324409310449
Position 2397: 0.23619013223639954
Position 4417: 0.22112819507274195
Position 3774: 0.1605759944762111
Position 2501: 0.15858771214147022
Position 632: 0.09474078529945346
Position 1956: 0.04974447451799115
Position 2141: 0.031731638142551796
Position 296: 0.02872066257780787
Position 71: 0.014933537613524119
Position 1652: 0.013179626211255718
Position 2367: 0.009096608755341669
Position 1678: 0.007670018418072458
Position 1644: 0.006586176820449895
Position 3050: 0.006319803895971404
Position 217: 0.004993541737054253
Position 987: 0.0032262526030444787
Position 733: 0.0032041939476393404
Position 995: 0.0030699722526358574
Position 100: 0.0027468400140984676
Position 821: 0.0026104587851365373
Position 596: 0.002595549070356865
Position 3269: 0.0023048997362952357
Position 2968: 0.0016630814460854284
Position 1163: 0.0014865138713739791
Position 2775: 0.0011183589924299944
Position 957: 0.0007327010779497829
Position 815: 0.0007157539061924986
Position 838: 0.0006437411453084575
Position 879: 0.00047087130448785007
Position 204: 0.0003587356797414479
Position 3642: 0.00020908828432826483
Position 676: 0.00020409243885150067
Position 76: 0.00020155531602819162
Position 2728: 6.286806191362185e-05
Position 2746: 1.3892613338516318e-05
Position 267: 2.0360705013679506e-06
Position 420: 1.5626103782094733e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9954700124910881
Position 3505: 0.9875115762748764
Position 2854: 0.9529333815912913
Position 1527: 0.7767244433886148
Position 3707: 0.7562402365480406
Position 4827: 0.4254175620428712
Position 2223: 0.32981498730463904
Position 1035: 0.26191652855203273
Position 4320: 0.1536371081770977
Position 4590: 0.12757974961624108
Position 4941: 0.10689688343561021
Position 2427: 0.06023271013078297
Position 3833: 0.04954229987898699
Position 4273: 0.0458204632074301
Position 1442: 0.042514195293766696
Position 1833: 0.03862680920630259
Position 4210: 0.03573389810906528
Position 2011: 0.03173163814255179
Position 3661: 0.02848834853863732
Position 3913: 0.02677898943538897
Position 5017: 0.026203382424971083
Position 2917: 0.025017949019714922
Position 4043: 0.02480128704821856
Position 1531: 0.014895236287729735
Position 4237: 0.009391161068278862
Position 516: 0.009262054381013825
Position 2181: 0.008921269153681216
Position 2886: 0.008736059311357791
Position 1384: 0.008525347611817813
Position 1869: 0.008493917901807632
Position 2335: 0.005305425033518827
Position 380: 0.0051153968351387675
Position 1299: 0.004138198869317158
Position 2568: 0.004092296632862891
Position 4085: 0.0030621099482690175
Position 4206: 0.0025528426050124005
Position 694: 0.0023262374176942617
Position 3539: 0.0019737732901219515
Position 1328: 0.0017483143196301136
Position 1425: 0.0016991614623979648
Position 3870: 0.001384150630888484
Position 1409: 0.0013506423772999595
Position 349: 0.0010253046672271107
Position 3536: 0.0009447039059991329
Position 3190: 0.0009406258434762393
Position 3178: 0.0008395144563119252
Position 2868: 0.0008076157856206564
Position 739: 0.000795590731765748
Position 530: 0.000753048904937639
Position 1883: 0.000648576090981468
Position 1127: 0.0006018239031906874
Position 1890: 0.0005828906906469622
Position 1697: 0.0003587145820066416
Position 3027: 0.0002643215775874546
Position 3104: 0.00026043785891961645
Position 665: 0.00012829835056030095
Position 3366: 0.00010469758850060348
Position 1448: 6.594672167986133e-05
Position 382: 6.191164703794319e-05
Position 577: 5.6583574667828084e-05
Position 468: 4.168397868205357e-05
Position 327: 1.9546401130400105e-05
Position 3681: 1.5353552819112265e-05
Position 980: 1.18992995559904e-05
Position 3955: 6.716445853969823e-06
Position 2890: 2.0551643681379878e-08
Position 2893: 2.0746846772692364e-09
