Gene = RPS23
index = 1209
Annotated 5SS: [ 258  885 2180]
Annotated 3SS: [ 724 2058 2321]
SMsplice 5SS: [ 647  885 2180]
SMsplice 3SS: [ 724 2058 2321]
top_k =  100
Partition function (log Z): -3.706440714804191

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.9950517361567701
Position 885: 0.8884035102870385
Position 647: 0.6727149553509585
Position 2400: 0.31932644409470423
Position 258: 0.30396356356202614
Position 3369: 0.24812592152756607
Position 1952: 0.1454832150143752
Position 3101: 0.0552919974486346
Position 135: 0.03113821526403403
Position 2362: 0.02812510868010726
Position 1864: 0.023622790319652993
Position 1502: 0.01983645660627533
Position 3345: 0.018766123843337992
Position 1222: 0.01652791691475803
Position 2478: 0.012362298504184008
Position 848: 0.01090219943288954
Position 2409: 0.007543740246398614
Position 455: 0.006719451659156848
Position 1172: 0.006493469354089995
Position 449: 0.005403607512849404
Position 563: 0.004316573864562929
Position 962: 0.0019222781658340073
Position 612: 0.00160643511530535
Position 215: 0.0005741336728015169
Position 275: 0.000490129899992765
Position 164: 0.00039789086499212575
Position 559: 0.00037360880009116237
Position 336: 0.00034170773200771195
Position 636: 0.00017609883618655418
Position 551: 0.00014770974427676258
Position 2102: 0.00012110735993319874
Position 2160: 0.00011215638824699039
Position 972: 0.00010507917614667188
Position 2184: 8.217757427545133e-05
Position 1257: 2.173115461945333e-05
Position 304: 1.1122707842062692e-05
Position 91: 3.2522412288150274e-06
Position 2147: 2.5888994987895215e-06
Position 2098: 1.5447757194247228e-06
Position 588: 1.1132315642172285e-06
Position 265: 1.2629639612583086e-07
Position 192: 1.4568119596367466e-08
Position 268: 5.340690552029841e-09
Position 104: 1.71730794622859e-10
Position 107: 7.833757615229428e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.9929019744749241
Position 724: 0.8176697533747822
Position 2321: 0.6917093762335762
Position 3463: 0.5696241789824463
Position 3281: 0.2342927772286881
Position 1777: 0.07716109474379416
Position 1738: 0.07131376484797226
Position 2996: 0.04964743312033389
Position 752: 0.04907406895109299
Position 3231: 0.037924019885627165
Position 2936: 0.03705278932968674
Position 600: 0.033616653670321274
Position 2554: 0.02596213242158626
Position 1067: 0.022025608468146027
Position 1755: 0.016488459523444465
Position 1405: 0.015099252241001416
Position 559: 0.013606578454595399
Position 396: 0.01178572354867679
Position 2296: 0.008791911336110701
Position 3421: 0.007320921529240732
Position 3040: 0.006901821619735597
Position 5080: 0.006775248031916235
Position 3697: 0.005967569293917558
Position 5110: 0.005745985090603225
Position 1401: 0.004737204365273911
Position 1734: 0.0047170485726960145
Position 2094: 0.0035582999871391504
Position 235: 0.001813974587823589
Position 1102: 0.0009622120465052508
Position 420: 0.00036392107413719184
Position 470: 0.00035495857469118825
Position 399: 0.0003311089962162403
Position 501: 0.00028157338156095435
Position 568: 0.00015673560794501773
Position 702: 0.00012981357553919966
Position 823: 0.00012097733510795755
Position 2269: 0.0001185124336812858
Position 462: 0.00011341746701032432
Position 252: 9.869193438808288e-05
Position 385: 8.361781443061271e-05
Position 431: 8.086477517639913e-05
Position 1040: 5.529690881620779e-05
Position 2249: 4.3632146284207104e-05
Position 439: 1.435100580299688e-05
Position 729: 8.822936551417773e-06
Position 646: 4.427592551122034e-06
Position 865: 1.602984259204206e-06
Position 667: 1.145934400664564e-06
